cpu_usage,assigned_mem
5899912.000000,1992296.000000
5662874.000000,1981449.250000
5907923.000000,1935797.500000
5956776.000000,1945844.375000
5850167.000000,1943310.625000
5800136.000000,1936123.500000
5775464.500000,1941265.750000
5850762.500000,1941353.750000
5807471.500000,1936990.750000
5660872.500000,1953367.125000
5964486.000000,1942490.000000
5801156.000000,1954305.375000
5784103.000000,1944819.250000
5799346.500000,1954553.250000
5794550.500000,1932256.500000
5625300.500000,1950133.750000
5722287.500000,1936808.375000
5660893.000000,1941921.125000
5629534.500000,1932597.250000
5645071.000000,1935068.125000
5636739.500000,1938413.625000
5483821.000000,1949599.500000
5732557.500000,1936017.875000
5547034.000000,1945089.375000
5453233.000000,1941231.625000
5521286.000000,1937438.500000
5452494.500000,1930507.875000
5342784.500000,1947722.375000
5455406.500000,1930482.375000
5370674.000000,1941138.875000
5263844.000000,1931146.125000
5533369.000000,1935479.625000
5397013.500000,1933720.750000
5310335.500000,1949346.125000
5321133.500000,1932231.500000
5323293.500000,1932329.750000
5294197.000000,1935436.375000
5757735.500000,1942503.250000
5513541.000000,1943769.875000
5394278.000000,1944525.750000
5392321.500000,1934312.750000
5371099.500000,1944887.000000
5408182.000000,1929996.375000
5558925.000000,1938456.875000
5424966.500000,1939997.500000
5374701.500000,1955750.750000
5471435.000000,1938136.750000
5413217.000000,1932819.750000
5360638.000000,1939948.500000
5738349.000000,1948817.875000
5598962.500000,1944292.250000
5416914.500000,1958430.625000
5504573.500000,1940390.375000
5414460.500000,1948075.250000
5422918.000000,1938718.875000
5546428.500000,1938470.875000
5364488.000000,1949509.625000
5334154.000000,1953747.250000
5376874.500000,1938660.750000
5376585.500000,1937372.625000
5347341.500000,1939978.000000
5685771.000000,1941819.750000
5481327.500000,1948545.625000
5466027.000000,1953969.500000
5463090.500000,1948167.375000
5477456.000000,1943443.000000
5467806.500000,1939522.125000
5623938.000000,1937866.250000
5454188.500000,1950768.250000
5486255.500000,1955189.625000
5464977.500000,1944181.875000
5476124.000000,1938962.625000
5432725.000000,1952148.000000
5795539.000000,1947036.125000
5657639.000000,1946229.125000
5608702.000000,1951800.000000
5795349.500000,1941437.625000
5805799.500000,1942973.500000
5645967.000000,1950465.875000
5630092.000000,1946214.625000
5461966.500000,1946649.250000
5527430.500000,1953991.250000
5529468.000000,1945647.375000
5539164.500000,1941110.875000
5455707.500000,1950129.000000
5718397.000000,1964885.000000
5509871.500000,1944197.750000
5575304.000000,1953585.500000
5571714.500000,1947201.000000
5613732.000000,1937848.125000
5499479.000000,1952318.625000
5552593.000000,1947562.250000
5429640.500000,1947851.000000
5475359.500000,1961364.000000
5463130.000000,1950860.125000
5491585.000000,1947915.500000
5440291.500000,1952987.625000
5731838.500000,1960627.750000
5520954.000000,1950346.375000
5530487.500000,1960977.250000
5578109.000000,1953483.000000
5600947.500000,1946012.250000
5577957.500000,1960326.250000
5707017.000000,1958645.000000
5508912.000000,1954237.625000
5537534.000000,1966429.625000
5511205.000000,1958878.000000
5508504.000000,1945893.250000
5480805.000000,1958011.125000
5678103.500000,1969774.250000
5505509.500000,1961641.375000
5498625.500000,1976369.250000
5570897.000000,1961549.375000
5657286.000000,1949254.750000
5581628.000000,1954085.750000
5661360.500000,1968749.625000
5499994.500000,1968586.500000
5548686.500000,1982846.750000
5549404.500000,1962005.500000
5558830.500000,1950385.375000
5573913.500000,1960894.625000
5818999.500000,1971059.625000
5621631.000000,1970246.500000
5586066.500000,1978909.625000
5614714.000000,1960851.500000
5695187.500000,1954157.125000
5631125.500000,1964170.375000
5712735.000000,1966017.750000
5552503.000000,1970916.750000
5612631.500000,1976801.250000
5623033.500000,1960100.000000
5635270.000000,1959831.750000
5562843.000000,1967504.875000
5891180.000000,1970385.875000
5669889.500000,1971409.500000
5617023.000000,1982691.875000
5666453.500000,1967899.625000
5738929.000000,1957252.375000
5685495.500000,1960631.375000
5744008.000000,1967721.375000
5621291.500000,1968985.625000
5650443.500000,1972997.625000
5593034.000000,1966342.625000
5634082.000000,1958923.375000
5578893.000000,1966530.000000
5839907.500000,1968585.000000
5662876.500000,1967959.500000
5662307.000000,1973759.125000
5682378.000000,1966857.625000
5731389.500000,1963264.375000
5645471.500000,1964337.750000
5793229.500000,1968946.750000
5666908.500000,1973611.625000
5645702.500000,1973751.250000
5629270.500000,1964473.625000
5647788.500000,1956712.750000
5567474.500000,1966539.750000
5839017.500000,1966289.500000
5675348.000000,1965388.375000
5658574.500000,1973660.250000
5695130.500000,1967448.875000
5729174.000000,1961239.500000
5631660.500000,1963606.250000
5689899.500000,1968210.000000
5594391.500000,1969717.375000
5591795.500000,1976572.250000
5581895.000000,1964557.375000
5618816.000000,1953416.500000
5601234.500000,1963236.000000
5837046.500000,1973193.375000
5685683.500000,1966238.500000
5705763.000000,1975098.875000
5730807.000000,1962627.250000
5756741.500000,1959760.750000
5708616.000000,1961141.125000
5771262.000000,1963800.500000
5649076.500000,1962607.000000
5704575.000000,1970349.625000
5701368.500000,1959009.875000
5671647.500000,1956039.250000
5618160.000000,1966841.875000
5788993.500000,1970637.000000
5622626.000000,1960070.125000
5694980.000000,1969727.375000
5698845.000000,1966057.875000
5741908.500000,1959173.375000
5666191.000000,1962829.000000
5701638.000000,1964351.125000
5604126.000000,1960636.750000
5599723.000000,1973143.250000
5588029.000000,1959087.625000
5615570.500000,1954342.750000
5583600.000000,1961449.375000
5783436.000000,1963873.375000
5637001.000000,1957219.500000
5628254.000000,1973474.000000
5678956.000000,1964543.500000
5694041.500000,1954346.250000
5718219.000000,1962412.125000
5822870.000000,1965604.875000
5645953.000000,1960876.625000
5648366.500000,1971352.000000
5658113.500000,1963334.125000
5631631.000000,1954190.500000
5609359.500000,1962364.625000
5770750.500000,1969080.875000
5637454.500000,1961814.625000
5601848.500000,1975442.500000
5641314.500000,1964686.875000
5686365.500000,1953468.625000
5634953.000000,1958166.000000
5701922.500000,1966085.750000
5590869.500000,1967773.250000
5605943.500000,1977568.125000
5631753.500000,1960576.750000
5607164.000000,1950877.875000
5608505.500000,1963846.625000
5812410.500000,1964052.250000
5657094.500000,1961427.000000
5634872.500000,1971857.500000
5675930.000000,1957030.375000
5707781.000000,1954558.375000
5644571.500000,1963467.875000
5762165.000000,1963026.750000
5626220.500000,1965292.875000
5653265.000000,1974546.375000
5680431.000000,1960780.375000
5684558.500000,1958077.000000
5638374.000000,1965913.875000
5902133.500000,1967750.375000
5708757.500000,1965266.000000
5719129.000000,1972050.750000
5788241.500000,1963935.500000
5819314.500000,1959955.875000
5766939.000000,1963355.750000
5812431.500000,1968096.625000
5704332.500000,1964180.500000
5747829.500000,1967879.750000
5717001.000000,1962415.000000
5727737.500000,1958861.250000
5664523.000000,1964596.125000
5856068.500000,1966977.250000
5709433.500000,1961165.500000
5719089.000000,1967751.125000
5743621.000000,1963907.750000
5758074.000000,1960582.000000
5680104.000000,1962393.625000
5793403.500000,1965955.125000
5688336.000000,1967545.500000
5694200.500000,1967256.125000
5679815.000000,1960459.500000
5678894.500000,1954376.875000
5604644.500000,1962495.000000
5795778.500000,1962627.625000
5659876.000000,1960092.625000
5657328.000000,1967393.250000
5672183.500000,1964791.250000
5707040.500000,1955984.000000
5626854.500000,1958703.750000
5670526.500000,1963029.625000
5588413.000000,1964550.125000
5587973.000000,1970435.625000
5585856.500000,1960502.250000
5597318.500000,1950039.500000
5577530.500000,1959405.125000
5769276.500000,1966458.125000
5652159.000000,1961534.000000
5643306.000000,1971040.750000
5666388.000000,1958960.500000
5676114.500000,1956401.000000
5646444.500000,1954733.125000
5732994.500000,1957009.500000
5629989.500000,1955486.250000
5664151.500000,1963779.000000
5695896.500000,1956146.500000
5673150.500000,1948404.375000
5608298.000000,1963357.375000
5772652.500000,1963590.500000
5654256.000000,1953811.625000
5700640.000000,1965213.375000
5714811.500000,1961400.750000
5754713.000000,1956605.375000
5682059.500000,1957127.375000
5704171.500000,1959174.750000
5620561.000000,1956287.250000
5615157.000000,1968910.875000
5603301.000000,1955289.125000
5632311.500000,1950356.000000
