cpu_usage,assigned_mem
5956628.000000,1997235.875000
5710589.500000,1981619.250000
5941554.500000,1937387.000000
5986485.500000,1949116.875000
5885814.500000,1944820.750000
5830647.000000,1937914.500000
5801033.000000,1943438.375000
5879060.000000,1942555.125000
5825407.000000,1938631.125000
5685636.000000,1954119.750000
5977170.000000,1943194.250000
5818622.500000,1954028.125000
5805052.000000,1944885.625000
5820937.500000,1954747.000000
5809863.500000,1933191.875000
5641923.000000,1950735.875000
5740787.000000,1937629.500000
5682509.500000,1942438.875000
5648628.500000,1933366.875000
5655457.500000,1935881.125000
5642817.000000,1938898.750000
5491403.000000,1950323.875000
5733907.000000,1936343.750000
5554455.000000,1944869.000000
5462815.500000,1941345.125000
5534217.500000,1937925.500000
5460467.000000,1931303.625000
5352974.500000,1948295.250000
5463452.500000,1930672.250000
5382851.500000,1941085.875000
5276643.500000,1931249.750000
5536266.000000,1935501.125000
5399333.500000,1934535.875000
5319149.500000,1949144.375000
5325820.500000,1930986.750000
5326441.000000,1932283.000000
5296522.500000,1935962.250000
5757915.500000,1942263.375000
5515565.500000,1944165.000000
5394973.500000,1944502.000000
5392640.500000,1934429.625000
5371068.000000,1944937.875000
5406824.000000,1929735.750000
5552817.500000,1938001.750000
5419803.000000,1939699.875000
5372897.000000,1955205.750000
5463416.000000,1937283.625000
5409516.500000,1932084.750000
5363010.000000,1939318.875000
5741089.000000,1947801.375000
5602269.000000,1943935.000000
5421173.500000,1958117.125000
5507780.500000,1940009.500000
5418085.500000,1947715.625000
5427704.000000,1938370.375000
5546359.500000,1938138.750000
5364456.500000,1949004.125000
5332751.500000,1953367.375000
5377585.000000,1938177.250000
5375224.500000,1936921.250000
5347660.000000,1939487.125000
5688891.500000,1941120.875000
5481795.000000,1948210.625000
5464254.000000,1953469.000000
5462465.500000,1947426.625000
5475080.000000,1942904.875000
5462092.500000,1939223.250000
5621869.000000,1937236.625000
5446815.000000,1950946.750000
5479765.500000,1954937.125000
5458746.000000,1943881.750000
5470889.000000,1938445.625000
5427416.000000,1952055.750000
5792193.000000,1946611.500000
5653302.000000,1945533.000000
5600269.500000,1951210.250000
5786806.000000,1940533.500000
5795418.500000,1942816.000000
