cpu_usage,assigned_mem
6531294.500000,2022317.250000
6465517.500000,1993196.625000
6596657.500000,1980778.250000
6712816.500000,2008888.500000
6692812.000000,2016834.500000
6520178.000000,1996783.250000
6448531.500000,1996918.750000
6728225.000000,2002668.500000
6505192.000000,1997014.125000
6396206.000000,2006350.750000
6440101.000000,1993800.375000
6425957.000000,1990240.375000
6360929.000000,1990716.625000
6498394.500000,1996480.125000
6470111.500000,1990668.375000
6460213.000000,2004489.375000
6455391.000000,2001034.125000
6566997.500000,2001226.875000
6491435.500000,2003332.250000
6442217.500000,2002231.875000
6393198.500000,1987372.250000
6357856.500000,1995686.000000
6387702.000000,1994705.250000
6389329.000000,1996511.000000
6325231.500000,2000112.625000
6465295.000000,2002545.625000
6340539.000000,1990574.000000
6291341.000000,1994985.750000
6326392.000000,1988876.375000
6315734.000000,1994160.000000
6333782.500000,1992264.625000
6365538.500000,1996327.875000
6304992.500000,1985469.750000
6327428.000000,1993353.125000
6310293.000000,1986853.750000
6240499.000000,1986794.375000
6115384.000000,1987678.125000
6361666.000000,1989426.750000
6216900.000000,1980621.500000
6168564.000000,1981032.625000
6185609.000000,1977028.000000
6190900.500000,1981218.375000
6189000.500000,1980593.000000
6280908.500000,1984734.375000
6277897.000000,1979837.375000
6260933.000000,1987328.375000
6263285.500000,1980708.750000
6242324.500000,1979806.500000
6198553.000000,1982936.500000
6373597.500000,1990083.750000
6307820.000000,1979406.250000
6237131.500000,1984129.500000
6318720.500000,1983805.125000
6331768.500000,1985885.750000
6365498.000000,1985191.125000
6273372.000000,1987617.625000
6221050.000000,1978316.625000
6222854.500000,1981148.250000
6145794.000000,1975240.125000
6153824.000000,1974745.875000
6158492.500000,1981297.750000
6293863.000000,1980685.750000
6187204.500000,1976527.625000
6163988.500000,1974153.875000
6209226.500000,1972761.500000
6202195.000000,1971128.125000
6200603.000000,1972087.500000
6178851.500000,1974501.875000
6133038.500000,1970298.125000
6058125.500000,1969337.000000
6038925.500000,1961404.125000
5929757.500000,1959373.125000
5847770.000000,1961551.250000
6126698.500000,1956657.750000
5971743.500000,1960018.875000
5912557.000000,1959493.000000
5969874.000000,1951985.000000
5948189.500000,1949590.000000
5943262.500000,1962620.375000
5989809.000000,1966515.375000
5900716.000000,1962280.625000
5887084.500000,1967583.000000
5897147.500000,1961726.875000
5941378.500000,1954617.125000
5816180.500000,1969823.875000
6069841.000000,1969406.125000
5969169.500000,1966011.750000
5919191.000000,1966729.250000
5984085.500000,1962394.875000
6004296.500000,1956295.250000
5934798.500000,1967895.750000
6008034.000000,1965901.375000
5875153.000000,1968116.750000
5891577.500000,1971106.750000
5870531.000000,1967831.000000
5863058.500000,1964082.125000
5807828.000000,1970302.750000
5993928.500000,1969929.250000
5878930.000000,1971334.750000
5892968.500000,1975023.250000
5978304.500000,1969726.625000
6053180.000000,1964229.875000
6187760.000000,1979092.625000
6346144.500000,1988178.500000
6242720.500000,1984725.125000
6042896.000000,1990049.250000
6052870.500000,1975811.000000
5990784.500000,1969606.500000
5999907.500000,1969817.500000
6149178.000000,1974362.625000
6082789.000000,1967143.500000
6110674.500000,1979158.750000
6218139.000000,1976068.000000
6302631.500000,1977911.625000
6277733.500000,1980996.750000
6368913.000000,1989574.625000
6423410.500000,1976673.375000
6385661.500000,1992854.875000
6317739.000000,1985897.750000
6209447.500000,1982376.000000
