cpu_usage,assigned_mem
6318944.000000,2015350.250000
6170954.500000,1980286.625000
6342124.500000,1955599.625000
6405685.500000,1980935.875000
6352244.000000,1979782.750000
6269569.500000,1965870.750000
6171906.000000,1972634.750000
6401095.000000,1970126.875000
6314381.500000,1973504.125000
6169742.500000,1983751.250000
6297747.500000,1973431.875000
6258124.000000,1973391.250000
6203672.000000,1971085.500000
6313784.500000,1976217.250000
6268068.000000,1965004.125000
6204411.500000,1974769.375000
6212684.500000,1971273.875000
6240325.000000,1969660.000000
6145695.000000,1968203.875000
6133561.000000,1969464.750000
6043062.000000,1955273.625000
5982733.500000,1962993.375000
6069680.000000,1957940.500000
6005853.500000,1959965.625000
5909453.500000,1960178.500000
6044271.500000,1961534.875000
5904474.500000,1955710.875000
5834710.000000,1962388.875000
5906092.000000,1949753.250000
5916570.500000,1954682.875000
5821793.500000,1949982.125000
5918285.000000,1954521.875000
5790542.000000,1951247.000000
5791411.500000,1957935.125000
5781935.500000,1942454.375000
5753549.500000,1946390.000000
5638124.500000,1952095.875000
6034556.500000,1951847.750000
5838687.500000,1955863.750000
5764830.500000,1956200.625000
5754747.500000,1946295.750000
5776589.000000,1948668.125000
5707967.000000,1945573.625000
5799239.000000,1945942.125000
5683546.500000,1947845.750000
5699865.000000,1953569.250000
5764427.500000,1939598.750000
5737528.000000,1942692.125000
5660791.500000,1948061.750000
5951526.000000,1953430.625000
5819336.500000,1950270.375000
5714729.500000,1956387.375000
5802945.500000,1944512.125000
5746710.500000,1946381.500000
5727667.500000,1942923.250000
5766940.000000,1944141.000000
5642030.500000,1944537.375000
5645290.500000,1947155.625000
5660123.500000,1934727.750000
5664128.500000,1939049.875000
5584413.000000,1948055.875000
5847440.500000,1943016.500000
5686882.500000,1946238.375000
5712981.500000,1946965.000000
5754502.500000,1942400.000000
5766012.000000,1941886.500000
5696499.000000,1941999.125000
5782173.000000,1943030.000000
5707198.000000,1943508.500000
5733033.000000,1948502.625000
5727641.000000,1938770.750000
5704355.500000,1937354.000000
5673275.500000,1945869.625000
5954450.000000,1950241.250000
5924278.500000,1944414.750000
5942664.500000,1950842.875000
6067329.000000,1946174.750000
6076778.000000,1948742.000000
6077195.500000,1956083.500000
5997984.500000,1958144.250000
5907830.500000,1948985.375000
5969456.500000,1960232.625000
5942082.000000,1953295.750000
6016239.000000,1949795.125000
5910019.500000,1962103.375000
6159159.500000,1967048.000000
6088923.000000,1959082.000000
6084669.500000,1967972.875000
6147576.500000,1964404.750000
6124560.500000,1964891.625000
6082173.000000,1972796.625000
6172481.500000,1973095.500000
6097175.500000,1972122.750000
6148765.000000,1984576.500000
6121921.500000,1977182.500000
6157493.000000,1977196.625000
6082322.500000,1982620.125000
6277081.000000,1986472.250000
6190979.500000,1980962.875000
6153223.000000,1990683.750000
6256911.500000,1984000.500000
6293898.500000,1983738.250000
6382657.500000,1994762.750000
6423444.000000,2001598.250000
6403988.000000,1989271.625000
6218589.500000,2001973.250000
6277486.500000,1991261.250000
6195455.000000,1987444.375000
6207674.500000,1986268.625000
6310921.000000,1992292.625000
6305712.000000,1978350.500000
6279254.500000,1990519.375000
6333398.500000,1985107.875000
6370229.500000,1985100.625000
6320835.500000,1983909.750000
6381379.500000,1990142.125000
6436855.000000,1973236.750000
6349358.000000,1991406.750000
6302086.500000,1983187.875000
6213733.000000,1982949.875000
6216262.500000,1983185.750000
6419791.000000,1984778.750000
6463169.500000,1973189.125000
6344745.500000,1980050.125000
6285703.500000,1967070.625000
6185969.000000,1975565.125000
6122516.000000,1974335.250000
6263655.000000,1966879.125000
6179384.000000,1965871.625000
6130366.500000,1974354.375000
6157952.500000,1961141.500000
6136306.000000,1965608.875000
6103183.500000,1968134.125000
6328498.500000,1972743.125000
6266142.500000,1962305.500000
6204609.000000,1969326.375000
6238623.000000,1962777.875000
6282289.500000,1964800.750000
6209944.000000,1964643.250000
6225547.000000,1970035.875000
6208326.500000,1958556.750000
6156779.000000,1969685.875000
6179922.500000,1958842.625000
6154417.000000,1963192.875000
6117713.500000,1962363.250000
6277914.000000,1967009.875000
6191793.500000,1955942.625000
6174819.500000,1963583.000000
6176631.000000,1958583.125000
6222705.500000,1961657.750000
6176229.000000,1959094.375000
6206149.000000,1966099.125000
6126758.500000,1954586.875000
6114779.000000,1959511.000000
6154893.500000,1951414.625000
6172635.000000,1955709.375000
6067719.000000,1957131.375000
6243382.000000,1958797.250000
6112800.000000,1950324.875000
6134306.500000,1957587.500000
6144157.500000,1955287.000000
6232058.000000,1955309.500000
6142394.000000,1955451.375000
6101350.000000,1961596.625000
5997339.500000,1949337.250000
6011193.000000,1953776.000000
6032642.500000,1943545.250000
6103125.000000,1944342.875000
5967265.000000,1954116.000000
6195397.000000,1954256.625000
6185726.500000,1947163.875000
6206684.000000,1954739.250000
6194050.500000,1947164.625000
6210672.500000,1946025.750000
6335993.500000,1953299.125000
6221812.500000,1959529.750000
6121876.500000,1948376.250000
6198677.500000,1953304.750000
6203118.500000,1949044.375000
6183356.000000,1948752.500000
6028470.500000,1956386.500000
6257510.500000,1956470.500000
6188009.000000,1952057.750000
6182781.500000,1961804.000000
6202756.000000,1959157.500000
6208927.000000,1956050.875000
6210460.500000,1958614.750000
6209680.500000,1963992.250000
6141782.000000,1955036.750000
6053565.500000,1968092.250000
6071879.500000,1958387.625000
6125991.000000,1955093.250000
6101284.500000,1957681.500000
6278973.000000,1963895.000000
6208761.000000,1959287.875000
6108904.500000,1971884.000000
6157397.000000,1962385.875000
6196634.000000,1957638.125000
6293311.000000,1963912.500000
6338458.000000,1972270.875000
6298568.000000,1964126.000000
6133450.500000,1978483.750000
6138127.500000,1969360.250000
6121738.000000,1965359.125000
6149127.500000,1964274.000000
6248606.500000,1969806.625000
6237212.500000,1958451.500000
6169148.500000,1972017.125000
6222011.000000,1964144.750000
6272055.500000,1964291.625000
6252243.000000,1964688.500000
6320942.500000,1971515.500000
6362302.500000,1960062.875000
6294324.000000,1976297.250000
6245080.000000,1969244.750000
6158662.500000,1968190.500000
6182015.500000,1968957.500000
6352815.500000,1968859.625000
6368226.500000,1958718.750000
6277705.500000,1971932.250000
6294974.000000,1963695.125000
6273826.500000,1969208.375000
6198718.500000,1972158.750000
6360949.500000,1966983.500000
6281594.000000,1966169.125000
6259197.000000,1977354.500000
6307629.000000,1966231.375000
6263155.500000,1970649.375000
6241427.500000,1974233.125000
6458998.000000,1976750.125000
6418453.000000,1966248.375000
6376857.500000,1976335.750000
6462851.000000,1973108.250000
6502212.500000,1976757.125000
6443016.500000,1977484.625000
6517938.000000,1984925.000000
6547874.000000,1971816.125000
6466550.000000,1986253.500000
6496252.500000,1973179.375000
6433254.500000,1980695.750000
6423926.500000,1979432.500000
6613074.000000,1984703.750000
6539953.500000,1971179.875000
6509517.000000,1985294.750000
6582106.500000,1981473.875000
6605154.500000,1985207.125000
6554255.000000,1980957.000000
6662858.500000,1991189.875000
6621950.500000,1974230.250000
6604788.500000,1986132.375000
6658451.000000,1974431.625000
6644730.000000,1981306.500000
6569822.500000,1982600.000000
6815305.000000,1987368.125000
6672991.000000,1976778.125000
6661702.500000,1986810.250000
6682538.500000,1982600.000000
6731293.500000,1985064.000000
6648224.000000,1982556.875000
6750309.000000,1994173.125000
6738643.000000,1971709.500000
6736177.500000,1988017.125000
6788442.500000,1980991.750000
6787594.000000,1989074.375000
6709387.500000,1991828.125000
6897960.500000,2000428.750000
6833750.000000,1973811.375000
6803121.000000,1992513.500000
6869805.000000,1986488.125000
6795542.000000,1994897.125000
6837359.000000,1987968.375000
6818757.000000,2000110.500000
6762852.000000,1985670.500000
6796877.500000,1998396.750000
6897590.000000,1991384.625000
6844439.500000,1996559.750000
6722345.500000,2000108.750000
6857090.500000,1998872.875000
6811814.000000,1992767.500000
6728216.000000,2001302.000000
6866072.500000,1991199.250000
6769753.500000,1998143.500000
6741096.000000,1994960.500000
6816076.000000,1998418.000000
6709077.000000,1989482.125000
6750162.500000,2004491.125000
6821229.000000,1996803.000000
6839624.500000,1997408.625000
