cpu_usage,assigned_mem
6861501.500000,2036345.625000
6760770.500000,2038685.125000
6701779.000000,2029161.375000
6789433.000000,2038128.625000
6739650.500000,2027491.375000
6716962.500000,2006698.125000
6641423.500000,2010127.250000
6979602.000000,2008962.500000
6733444.000000,2000520.500000
6656575.500000,2013962.000000
6680300.500000,2008247.750000
6663997.500000,2010207.875000
6583554.500000,2012572.250000
6767295.500000,2019580.000000
6701084.500000,2004341.125000
6596106.500000,2025969.750000
6706266.500000,2011040.000000
6696890.000000,2012727.250000
6676105.000000,2020789.000000
6703054.500000,2025551.625000
6804831.000000,2017355.125000
6785282.500000,2033564.250000
6795716.500000,2031090.375000
6860800.000000,2021996.375000
6857658.000000,2031202.750000
6935180.500000,2048596.000000
6829941.000000,2022283.375000
6793715.000000,2031787.125000
6805957.500000,2025539.125000
6824990.000000,2029522.000000
6798883.500000,2025213.250000
6811621.500000,2034770.000000
6852605.000000,2023537.625000
6715137.000000,2035828.125000
6717774.000000,2030017.625000
6679933.000000,2026470.250000
6619938.500000,2028049.500000
6829003.000000,2041432.750000
6825727.000000,2026689.750000
6758366.000000,2039524.375000
6771213.500000,2032460.625000
6848538.500000,2032511.500000
6848982.500000,2029050.125000
6948698.500000,2041365.625000
7099542.000000,2032351.875000
7107727.000000,2045812.625000
7179607.500000,2046802.500000
7093828.000000,2041114.125000
7109347.500000,2036956.000000
7193258.000000,2059510.000000
7146993.500000,2034512.500000
7074411.000000,2035272.250000
6982331.500000,2038431.125000
7068032.500000,2036319.750000
6971687.500000,2033058.250000
7021821.500000,2039704.125000
6915969.500000,2031774.750000
6838895.000000,2036745.500000
6868585.500000,2031702.750000
6886243.500000,2035296.250000
6943146.000000,2033124.125000
7045405.000000,2045997.250000
7030581.000000,2030728.750000
6966720.000000,2036103.750000
6946809.500000,2042357.250000
7053645.000000,2035851.000000
7005889.000000,2040946.875000
7232117.000000,2040879.375000
7155309.000000,2039183.500000
7103967.000000,2037756.375000
7059257.000000,2043523.750000
6785560.000000,2039018.500000
6799283.000000,2043945.500000
7092256.500000,2051985.125000
7046212.500000,2032878.000000
6764096.500000,2038591.125000
6809249.000000,2033123.875000
6800357.000000,2028872.875000
6683006.000000,2032924.000000
6733790.000000,2035810.500000
6658273.000000,2028866.500000
6675209.000000,2037085.375000
6767763.500000,2026518.750000
6678980.500000,2028283.875000
6595527.500000,2033993.875000
6874503.500000,2038969.250000
6797604.500000,2031462.750000
6759791.500000,2039368.250000
6787743.000000,2035208.000000
6714820.000000,2028614.125000
6625529.000000,2032100.875000
6742660.000000,2028342.000000
6607539.500000,2025995.250000
6636420.500000,2032182.250000
6607261.000000,2030065.000000
6607253.500000,2029224.000000
6501709.500000,2032433.000000
6657360.000000,2033364.000000
6624037.000000,2025764.625000
6590909.000000,2036713.500000
6736904.000000,2032826.750000
6782116.500000,2029960.625000
6844898.500000,2039296.500000
6878270.500000,2039285.500000
6740164.500000,2023967.625000
6593458.500000,2033623.625000
6570077.000000,2031213.625000
6570106.000000,2028958.250000
6653544.000000,2021042.250000
6729865.500000,2031367.250000
6611844.500000,2014628.875000
6663054.000000,2025811.875000
6684493.000000,2020874.000000
6721208.000000,2019021.875000
6628663.500000,2018104.500000
6759683.500000,2025099.125000
6670510.000000,2008521.875000
6676166.500000,2019945.000000
6587153.500000,2021560.250000
6504106.000000,2018383.125000
6547858.000000,2016354.500000
6760367.500000,2018181.500000
6740387.000000,2005799.250000
6676070.000000,2019859.125000
6630844.000000,2010097.250000
6554145.000000,2013605.250000
6516813.500000,2013268.375000
6749580.000000,2016708.500000
6656905.500000,2014355.375000
6613937.500000,2023241.375000
6525946.000000,2013819.250000
6428356.500000,2013760.500000
6418132.000000,2012565.375000
6611653.000000,2018277.250000
6513527.000000,2005936.250000
6497691.500000,2015347.875000
6527960.000000,2011021.000000
6555329.000000,2011465.125000
6462291.500000,2009493.250000
6510292.500000,2018635.875000
6419413.000000,2008838.625000
6329056.500000,2016410.375000
6329525.500000,2006529.375000
6280156.500000,2008314.000000
6194630.500000,2006493.625000
6303185.000000,2009261.375000
6217865.500000,2000776.375000
6206385.000000,2006478.375000
6191248.500000,2003353.000000
6250218.000000,2005290.750000
6171321.000000,2005278.125000
6203827.000000,2009514.000000
6084682.500000,2000685.125000
6087684.500000,1999294.250000
6132354.000000,1993003.875000
6124593.000000,1995590.000000
5992832.500000,1998608.500000
6153085.000000,1998399.750000
6014784.500000,1994091.125000
6032408.500000,1998379.500000
6081589.500000,1996345.375000
6169587.000000,1996415.000000
6052944.500000,2000626.500000
6060897.000000,2001477.625000
5931974.500000,1995764.500000
5953475.500000,1994549.625000
5982661.500000,1985766.625000
6049177.500000,1984055.125000
5938470.000000,2000721.000000
6166798.500000,2000775.375000
6197494.000000,1996962.625000
6261728.000000,2004418.250000
6286715.500000,1998954.375000
6356213.000000,1997634.125000
6434815.000000,2004791.625000
6363335.500000,2004732.500000
6199394.500000,1991970.750000
6319048.500000,1994683.250000
6324633.000000,1989492.250000
6277651.500000,1987738.625000
6090850.000000,1990377.750000
6349720.500000,1993617.500000
6239511.500000,1991250.500000
