cpu_usage,assigned_mem
6812097.000000,2038521.125000
6802343.000000,2037797.875000
6797571.500000,2023952.375000
6849623.500000,2034762.750000
6862406.000000,2021431.750000
6887040.500000,2007229.250000
6823563.500000,2012211.250000
7099980.000000,2010220.000000
6866865.500000,1997029.500000
6798429.000000,2016911.125000
6888499.500000,2012932.125000
6858555.000000,2021700.875000
6772033.500000,2023730.875000
7017085.500000,2037920.750000
6954222.500000,2020824.375000
6835812.500000,2044684.875000
6922082.000000,2033054.500000
6931583.000000,2034278.750000
7011539.000000,2042892.500000
6978180.500000,2047550.875000
7162898.000000,2033391.250000
7076667.500000,2045196.875000
7122846.000000,2036209.875000
7035622.000000,2022140.875000
6856052.000000,2036331.750000
6850556.000000,2054678.500000
6849276.000000,2026746.500000
6707467.000000,2039703.875000
6779051.500000,2033956.625000
6791863.000000,2038053.500000
6769310.000000,2032199.625000
6845381.500000,2043175.375000
6924476.500000,2033519.375000
6797045.000000,2047105.750000
6788406.500000,2039468.625000
6714834.000000,2035155.125000
6646507.000000,2035701.000000
6831454.000000,2049131.875000
6844890.500000,2029279.625000
6786635.000000,2042994.250000
6819632.500000,2036283.625000
6887306.000000,2036575.125000
6896011.000000,2032730.375000
7007709.000000,2045533.125000
7164551.000000,2036112.000000
7193127.500000,2049649.250000
7252220.500000,2049677.625000
7114406.000000,2041267.625000
7132528.500000,2037775.500000
7225414.500000,2059752.375000
7162082.000000,2032752.000000
7097429.000000,2036385.000000
7036326.000000,2039273.625000
7085273.000000,2036514.625000
6979480.000000,2034528.500000
7027531.500000,2039691.750000
6910042.500000,2033201.375000
6833125.500000,2036585.875000
6892820.000000,2030918.500000
6906766.000000,2033943.625000
6954654.500000,2032226.250000
7056560.500000,2044171.500000
7031976.000000,2028735.250000
6990792.500000,2034800.375000
6974860.500000,2039777.000000
7063247.500000,2032735.250000
7012534.500000,2038498.250000
7237816.500000,2037159.875000
7141185.500000,2036416.875000
7074345.500000,2035333.875000
7062876.000000,2039117.500000
6787123.500000,2035809.000000
6783517.500000,2040651.000000
7056290.000000,2048758.125000
7022382.500000,2027470.000000
6762072.000000,2035542.875000
6813864.000000,2029837.000000
