cpu_usage,assigned_mem
6628674.000000,2024841.875000
6556241.000000,2006931.500000
6641930.000000,1993570.000000
6765176.500000,2020002.250000
6701291.500000,2024727.625000
6533853.000000,2002644.125000
6468115.500000,2002658.375000
6759216.500000,2006881.000000
6523750.000000,1999744.125000
6414790.500000,2009058.250000
6435841.500000,1996108.375000
6408771.000000,1992872.625000
6342343.000000,1993118.125000
6492248.000000,1999064.125000
6473459.500000,1994602.125000
6456448.500000,2008932.500000
6468777.000000,2004820.250000
6576923.000000,2005305.000000
6487907.500000,2007174.125000
6438766.500000,2004955.250000
6384761.000000,1991154.500000
6364648.500000,1999580.750000
6397586.500000,1998371.250000
6407159.000000,2000155.750000
6334421.000000,2004244.500000
6490306.000000,2007239.375000
6383745.500000,1994620.000000
6326275.500000,1999660.625000
6367214.000000,1993429.125000
6365335.500000,1998813.000000
6387752.000000,1997266.875000
6416743.500000,2001436.250000
6351580.000000,1989792.375000
6357539.000000,1997081.625000
6337364.000000,1990310.375000
6263496.500000,1990098.500000
6129900.500000,1990817.250000
6359718.500000,1992303.750000
6224132.000000,1983557.125000
6177534.500000,1984444.625000
6199852.000000,1980591.500000
6207562.000000,1984513.750000
6205070.500000,1984078.500000
6307296.000000,1988108.625000
6309242.500000,1983372.750000
6296983.000000,1991440.375000
6302053.500000,1985096.000000
6281021.500000,1984713.875000
6231831.000000,1988007.750000
6410222.000000,1994805.500000
6357087.000000,1984076.625000
6286565.500000,1989405.000000
6374796.500000,1989443.125000
6395098.500000,1991660.875000
6426269.000000,1990671.250000
6328937.500000,1992521.625000
6262115.000000,1982845.375000
6264133.000000,1985641.500000
6182766.000000,1980088.625000
6186813.500000,1979705.000000
6190691.500000,1986142.125000
6327492.500000,1985352.625000
6224105.500000,1981599.500000
6197058.500000,1979111.500000
6243334.000000,1978342.500000
6235835.000000,1976300.500000
6227379.500000,1977226.750000
6213253.000000,1978549.625000
6161556.500000,1975200.125000
6083521.500000,1973860.625000
6071735.500000,1965941.750000
5951685.000000,1963374.875000
5870249.000000,1965447.625000
6152960.500000,1960045.875000
6002354.000000,1964024.375000
5942169.000000,1964018.250000
6008714.500000,1956175.750000
5995307.000000,1954283.000000
6000864.000000,1967131.750000
6042032.000000,1972130.000000
5962206.500000,1968099.625000
5934257.500000,1972812.500000
5953436.000000,1966006.125000
5987148.500000,1959680.125000
5848532.000000,1973947.750000
6101396.500000,1972237.250000
5991963.500000,1968881.500000
5937665.500000,1970021.125000
6003016.500000,1964887.000000
6021050.000000,1958644.250000
5956720.500000,1970079.875000
6029976.000000,1968089.000000
5902207.500000,1970592.250000
5907346.000000,1973561.500000
5885615.500000,1969856.875000
5869337.500000,1966107.500000
5809254.500000,1972071.500000
5996126.000000,1971061.000000
5878288.500000,1972827.000000
5897053.500000,1976179.625000
5984537.500000,1971417.250000
6058725.000000,1965778.000000
6196801.500000,1981049.125000
6362426.500000,1990341.250000
6245265.000000,1986941.500000
6044332.500000,1990856.375000
6044583.500000,1976431.625000
5987557.500000,1970007.750000
5994805.000000,1970327.375000
6141905.500000,1974400.500000
6071168.000000,1967993.000000
6100549.500000,1979820.250000
6213658.500000,1977134.875000
6302435.500000,1978899.000000
6280051.500000,1982307.000000
6372473.000000,1990499.375000
6421834.500000,1977947.000000
6382596.500000,1993579.250000
6309588.500000,1986651.625000
6201588.000000,1982209.500000
6251449.500000,1985061.000000
6485633.500000,1990730.375000
6472602.000000,1983359.875000
6415247.000000,1989526.375000
6455351.000000,1982068.625000
6380869.500000,1990197.625000
6320526.000000,1990228.750000
6545290.000000,1988184.500000
6525186.000000,1985988.250000
6549271.500000,1997740.375000
6492147.500000,1986854.625000
6428515.500000,1989144.125000
6458736.000000,1992755.500000
6711163.000000,2002766.000000
6635377.500000,1987842.375000
6689128.500000,1996348.000000
6729118.000000,1994807.125000
6771201.500000,1995903.500000
6700651.500000,1993856.125000
6803392.500000,2004775.750000
6823623.000000,1991805.125000
6776626.000000,2000241.000000
6720070.000000,1994283.000000
6718715.500000,1994595.000000
6662466.500000,1995447.625000
6875800.000000,2004942.125000
6777481.000000,1990819.750000
6742042.500000,2002338.000000
6796628.000000,1997560.375000
6842441.500000,2002037.250000
6771388.000000,1998467.000000
6881481.500000,2011965.875000
6814158.500000,1994243.750000
6759189.000000,2003335.625000
6790712.000000,1998185.125000
6821986.000000,2001059.250000
6712097.500000,2003681.125000
6957742.500000,2009006.000000
6826699.500000,2001515.125000
6772971.000000,2008074.750000
6784732.500000,2003531.875000
6854406.000000,2004949.625000
6793706.500000,2003749.625000
6867433.000000,2016975.125000
6855024.000000,1998535.375000
6869550.500000,2008485.875000
6939334.500000,2003417.250000
6890106.000000,2010739.875000
6787102.500000,2012798.250000
7033499.500000,2020581.625000
6983974.000000,2000336.250000
6980651.500000,2011347.500000
7003251.500000,2009712.875000
6959881.500000,2015328.375000
6994839.000000,2010013.875000
6971404.000000,2017658.750000
6838448.000000,2008526.000000
6882214.500000,2016358.375000
6937419.000000,2014222.125000
6963193.500000,2013114.000000
6798849.500000,2016882.375000
6918736.000000,2018904.625000
6819177.000000,2012618.125000
6800107.000000,2016719.625000
6953633.000000,2008919.625000
6853614.500000,2017336.625000
6811258.500000,2015483.625000
6896478.500000,2018895.750000
6767585.500000,2011793.125000
6771961.000000,2023206.625000
6837900.000000,2015484.000000
6854365.000000,2016070.625000
6831367.500000,2012929.375000
6923634.000000,2019775.000000
6802731.500000,2012356.625000
6797091.000000,2021539.125000
6897810.500000,2016324.375000
6890527.000000,2017270.500000
6954587.000000,2015323.750000
6942168.500000,2021906.875000
6834969.500000,2008882.875000
6726222.000000,2021610.375000
6745245.500000,2017990.875000
6772935.000000,2018101.625000
6947130.500000,2010031.625000
6965778.000000,2028651.375000
6819690.000000,2009745.125000
6811933.000000,2017863.125000
6804376.500000,2010873.500000
6819138.500000,2013291.250000
6782406.000000,2011360.875000
6893246.000000,2019077.625000
6848809.500000,2002560.000000
6822673.000000,2015647.500000
6798315.000000,2012284.625000
6702680.000000,2015287.875000
6794517.000000,2012350.625000
6908714.000000,2019371.375000
6833645.000000,2005658.625000
6788812.000000,2015705.250000
6743802.000000,2007605.125000
6723102.500000,2012581.000000
6689601.000000,2013940.000000
6924000.500000,2020475.625000
6802801.500000,2019059.875000
6777553.000000,2026218.000000
6820243.500000,2016219.875000
6631461.500000,2021818.625000
6744452.500000,2015536.625000
6949101.500000,2029431.500000
6834534.000000,2010303.000000
6846351.000000,2017916.125000
6811178.000000,2015632.500000
6811017.000000,2017467.625000
6730192.000000,2015972.375000
6852405.000000,2026591.250000
6821678.000000,2016866.875000
6760013.500000,2025776.625000
6710519.500000,2017855.750000
6673545.000000,2019329.500000
6665219.000000,2016557.000000
6831571.000000,2025023.875000
6735000.000000,2013430.250000
6716798.500000,2022407.625000
6716476.000000,2018564.875000
6737663.500000,2020942.625000
6677969.500000,2018019.125000
6804550.000000,2027601.875000
6741595.000000,2014636.875000
6739576.500000,2023039.125000
6720057.500000,2017515.875000
6694429.500000,2019487.000000
