cpu_usage,assigned_mem
6831406.000000,2033046.750000
6717192.500000,2034680.500000
6672972.000000,2023682.375000
6773099.500000,2037010.750000
6677918.500000,2029722.750000
6596801.000000,2006899.500000
6526825.000000,2008216.500000
6862808.500000,2009071.000000
6625939.500000,2002238.250000
6531681.000000,2012750.000000
6530617.000000,2002522.250000
6495008.500000,1999779.125000
6438671.500000,2001208.500000
6579449.000000,2007792.125000
6538560.000000,1996831.625000
6484236.000000,2013216.250000
6525486.000000,2003832.000000
6566323.000000,2001465.625000
6425776.500000,2004736.500000
6426785.500000,2004707.875000
6380837.500000,1994282.750000
6389679.500000,2003355.125000
6395428.000000,2003453.375000
6444446.500000,2003924.625000
6347437.500000,2008569.875000
6524525.000000,2012993.250000
6445521.000000,1998518.125000
6404061.000000,2006048.125000
6484759.500000,2000648.750000
6492982.500000,2005550.000000
6511880.500000,2002259.000000
6528545.000000,2006759.750000
6447510.500000,1991985.125000
6403690.000000,1998090.125000
6388285.500000,1992789.000000
6330481.000000,1993410.125000
6191470.500000,1995651.500000
6410530.500000,1997925.750000
6304901.500000,1990886.125000
6273302.500000,1994066.625000
6337746.000000,1992438.250000
6358198.500000,1995913.000000
6381989.000000,1995720.500000
6479771.000000,1999342.750000
6496537.000000,1990895.125000
6462006.500000,1999112.750000
6482470.000000,1993584.875000
6512574.500000,1997283.625000
6464067.000000,1998608.000000
6550327.500000,2006654.875000
6532463.000000,1988430.625000
6468197.500000,1997208.250000
6545098.000000,1998618.000000
6647444.000000,1998774.500000
6615377.500000,1997604.500000
6475041.000000,1999364.500000
6366572.500000,1986546.000000
6312877.500000,1991043.000000
6275057.500000,1987804.000000
6335610.500000,1991518.375000
6276841.000000,1996486.125000
6423906.000000,1994497.500000
6344474.000000,1992266.750000
6375873.000000,1993720.250000
6478622.500000,1996993.875000
6535260.500000,1997366.125000
6454840.500000,1999626.125000
6513604.500000,1999087.875000
6426003.500000,1997223.250000
6401498.500000,2000072.500000
6434245.500000,1993100.875000
6249774.000000,1989900.250000
6143372.000000,1990603.125000
6405058.000000,1987396.875000
6292074.500000,1986705.125000
6224188.000000,1992084.125000
6346118.000000,1987087.250000
6412463.000000,1989575.500000
6393340.500000,2001999.500000
6449230.500000,2007528.375000
6354632.500000,2002990.000000
6278842.000000,2006834.875000
6371584.500000,1996704.750000
6355834.500000,1995934.000000
6174172.500000,2005969.125000
6476920.000000,2006269.750000
6415768.500000,2004239.125000
6358852.000000,2009487.250000
6462973.000000,2005597.500000
6434991.500000,2000911.125000
6332776.000000,2005005.500000
6427982.500000,2003168.375000
6302505.500000,2003466.875000
6280485.000000,2007330.375000
6265142.500000,2000173.000000
6266265.500000,1999266.250000
6173218.500000,2003921.375000
6354729.000000,2004762.375000
6295112.500000,2003081.875000
6288055.000000,2010152.375000
6455391.000000,2007556.875000
6563492.500000,2006814.625000
6725447.500000,2021402.750000
6870976.500000,2030056.875000
6614494.000000,2014132.750000
6432203.000000,2017497.500000
6412963.000000,2008667.000000
6365608.000000,2001896.250000
6404374.500000,2000683.000000
6522972.000000,2006721.750000
6503916.000000,1996314.875000
6546376.000000,2009949.625000
6682547.000000,2006052.875000
6812720.500000,2007135.500000
6748476.500000,2008713.875000
6891088.000000,2017714.750000
6776794.500000,1996482.250000
6823633.500000,2003871.875000
6698776.000000,1998042.375000
6692163.000000,1996117.000000
6724522.500000,1999054.125000
6928426.000000,2006851.875000
6882585.500000,1986394.000000
6802457.500000,1999904.250000
6766378.000000,1991056.500000
6679128.500000,1999368.000000
6629953.500000,2001239.500000
6881020.500000,2002181.125000
6776953.000000,1999501.750000
6819292.000000,2010046.625000
6749805.000000,2004340.125000
6669145.500000,2006291.875000
6737424.000000,2006009.625000
6959113.500000,2019992.500000
6848624.500000,1998505.125000
6854132.000000,2008794.500000
6819918.000000,2002924.125000
6849018.000000,2002846.125000
6755514.500000,2001019.625000
6845381.500000,2013484.500000
6833255.500000,2003810.375000
6748523.000000,2014438.875000
6713946.500000,2007331.500000
6703709.500000,2008590.250000
6666817.500000,2008145.375000
6858184.500000,2017804.750000
6772174.500000,2005311.000000
6714242.500000,2016898.375000
6768842.500000,2010801.000000
6809416.500000,2014904.500000
6735533.000000,2011628.625000
6843894.500000,2024133.000000
6778575.000000,2009324.625000
6712520.000000,2017421.875000
6755253.500000,2009790.125000
6748571.500000,2012878.625000
6648259.500000,2013857.750000
6894574.000000,2019092.625000
6762268.500000,2013634.250000
6701288.000000,2019544.875000
6742456.500000,2014819.000000
6789683.000000,2015529.500000
6720687.500000,2014842.250000
6797667.500000,2026112.625000
6749253.000000,2011866.875000
6776325.000000,2019908.750000
