cpu_usage,assigned_mem
6696274.000000,2026610.875000
6611805.000000,2017679.750000
6656444.000000,2003342.875000
6775340.500000,2026511.625000
6685205.000000,2027132.500000
6538096.000000,2004578.250000
6474789.000000,2004969.500000
6774616.000000,2008335.750000
6540334.500000,2000760.750000
6431359.000000,2010332.125000
6443626.500000,1997569.125000
6408059.500000,1994361.875000
6343234.000000,1994415.000000
6496943.000000,2000655.125000
6474721.500000,1996306.750000
6450129.000000,2010477.375000
6468973.000000,2005431.750000
6569993.000000,2005641.500000
6462804.500000,2007215.500000
6417236.500000,2004627.250000
6357488.500000,1991264.000000
6353946.000000,1999743.875000
6394232.000000,1999021.750000
6400790.000000,2001361.250000
6326300.500000,2004938.000000
6489953.500000,2008117.125000
6394442.500000,1995488.500000
6341153.500000,2001035.500000
6387768.000000,1995010.500000
6386013.000000,2000352.750000
6410121.000000,1998760.250000
6437989.000000,2003004.375000
6371421.500000,1990932.125000
6370932.000000,1997827.125000
6349352.500000,1991053.000000
6271301.000000,1990609.125000
6133999.000000,1991206.125000
6359273.500000,1992733.500000
6224070.500000,1984342.875000
6177120.500000,1984864.250000
6198840.000000,1980897.250000
6209330.500000,1984825.125000
6205756.000000,1984568.375000
6313303.500000,1988521.250000
6320130.000000,1984250.500000
6311193.000000,1992495.375000
6315629.000000,1986043.000000
6302175.500000,1986156.125000
6255265.500000,1989484.250000
6427218.000000,1996393.000000
6377175.000000,1985126.250000
6303186.000000,1990544.625000
6391144.000000,1990606.625000
6413108.000000,1992703.625000
6442300.500000,1991625.250000
6342673.500000,1993366.875000
6270891.000000,1983357.000000
6268820.000000,1986208.625000
6190297.500000,1980799.375000
6196462.500000,1980621.250000
6199567.500000,1987100.125000
6336252.000000,1986294.375000
6233639.000000,1982763.500000
6204764.000000,1980120.500000
6255475.500000,1979310.875000
6246298.000000,1977513.250000
6236274.000000,1978514.250000
6217133.500000,1979434.500000
6162918.500000,1975929.750000
6085024.500000,1974500.625000
6074057.500000,1966793.750000
5953334.000000,1964236.625000
5873905.000000,1966491.000000
6161355.500000,1961191.125000
6010732.000000,1965335.375000
5949506.000000,1965329.750000
6018181.500000,1957610.500000
6007075.000000,1955600.125000
6013374.500000,1968600.250000
6058426.500000,1973798.750000
5980190.000000,1969852.125000
5947933.000000,1974454.375000
5967692.000000,1967392.375000
5997381.000000,1961158.250000
5855225.000000,1975380.375000
6110288.500000,1973717.750000
6003144.500000,1970460.125000
5945607.000000,1971289.500000
6013905.000000,1966286.000000
6031302.000000,1960008.000000
5962430.000000,1971150.625000
6033470.000000,1969120.500000
5904378.500000,1971702.750000
5909361.000000,1974305.125000
5889785.000000,1970747.875000
5875613.000000,1967064.875000
5815643.000000,1973332.500000
6002392.500000,1972314.750000
5884005.000000,1974112.750000
5903822.000000,1977339.875000
5991934.000000,1972601.500000
6067234.000000,1967032.625000
6209989.500000,1982583.500000
6378454.000000,1992092.000000
6255413.500000,1988427.125000
6051849.000000,1991826.000000
6054132.500000,1977326.375000
5997783.000000,1970864.250000
6005368.000000,1971263.375000
6151669.000000,1975525.875000
6081548.500000,1968908.750000
6110607.500000,1980887.750000
