cpu_usage,assigned_mem
5752221.000000,1976810.125000
5561606.500000,1981755.375000
5833472.000000,1932127.000000
5881773.000000,1938456.375000
5769160.500000,1940513.750000
5734280.500000,1931572.375000
5714423.000000,1937206.500000
5788140.500000,1938439.000000
5772165.000000,1934272.625000
5609344.500000,1951901.750000
5951304.000000,1941719.000000
5780478.000000,1956699.500000
5743240.500000,1946442.625000
5752393.500000,1954922.250000
5758100.500000,1930858.250000
5589975.000000,1949578.000000
5685321.000000,1935874.250000
5613566.500000,1942026.500000
5586363.000000,1932004.125000
5634475.000000,1934587.500000
5629826.500000,1938544.375000
5475234.500000,1949288.750000
5736817.500000,1936694.375000
5539603.500000,1946856.750000
5439490.000000,1942025.000000
5504014.500000,1937491.500000
5442882.500000,1930105.375000
5328812.500000,1947247.625000
5448866.500000,1931482.500000
5357432.000000,1942328.000000
5247800.000000,1931871.125000
5549577.000000,1936548.125000
5401179.000000,1935295.625000
5314162.000000,1951039.875000
5333416.000000,1934645.750000
5331808.500000,1934839.875000
5306762.000000,1936920.500000
5786316.500000,1942770.625000
5531910.500000,1945472.625000
5406277.000000,1943976.875000
5422779.500000,1933795.250000
5382312.500000,1946338.375000
5425149.000000,1930788.625000
5575619.500000,1940518.750000
5445401.000000,1942026.625000
5387571.500000,1957576.875000
5503081.000000,1940492.375000
5441981.000000,1935784.375000
5378507.000000,1942672.000000
5744956.000000,1950642.875000
5612533.000000,1946287.875000
5433788.500000,1959420.875000
5521765.500000,1941250.375000
5434748.500000,1947754.625000
5438434.000000,1938976.375000
5555662.000000,1938906.125000
5370832.500000,1951334.875000
5331472.000000,1955524.250000
5377175.000000,1940871.750000
5379674.500000,1940119.875000
5350539.500000,1941911.625000
5710096.500000,1943022.625000
5503148.000000,1950586.250000
5491174.000000,1954906.625000
5494682.000000,1948175.750000
5505536.000000,1944097.375000
5493968.500000,1940299.750000
5639500.500000,1939948.625000
5482528.500000,1950667.625000
5515658.000000,1954483.750000
5493714.000000,1943350.875000
5501609.500000,1939688.000000
5456746.500000,1952136.750000
5809484.500000,1948584.875000
5680280.500000,1948336.000000
5637049.000000,1954112.250000
5811051.500000,1942496.000000
5823394.000000,1941635.500000
5661437.000000,1951173.125000
5646522.000000,1945838.125000
5478766.500000,1945078.625000
5544233.000000,1953183.875000
5537756.500000,1945373.125000
5547193.000000,1940916.000000
5464640.000000,1949533.875000
5729915.000000,1963683.500000
5526792.000000,1944359.125000
5593617.000000,1953123.125000
5594670.000000,1947038.875000
5634427.500000,1938830.375000
5525384.500000,1952155.625000
5576525.500000,1947461.375000
5453503.500000,1947068.250000
5499843.500000,1960323.000000
5487582.500000,1950021.750000
5514004.500000,1948024.000000
5456772.000000,1953212.500000
5744413.500000,1960202.375000
5538150.000000,1950092.750000
5549796.500000,1961032.750000
5598885.000000,1953107.750000
5621591.000000,1946072.625000
5607337.000000,1958882.250000
5736733.000000,1957503.500000
5538350.000000,1953778.375000
5560400.000000,1964988.750000
5535999.500000,1957600.875000
5529381.000000,1945787.625000
5498262.500000,1956809.625000
5692773.000000,1967639.750000
5525589.500000,1960286.125000
5521533.000000,1974034.250000
5596710.500000,1960375.375000
5680292.000000,1949461.000000
5602558.000000,1953603.250000
5684624.500000,1966767.750000
5525393.000000,1966155.875000
5570790.500000,1979145.125000
5574653.000000,1960096.125000
5580058.500000,1949864.625000
5593956.500000,1959669.875000
5831761.500000,1968482.250000
5646271.000000,1968206.750000
5612168.000000,1975876.125000
5639302.500000,1958311.750000
5715708.000000,1952527.625000
5649893.500000,1962153.250000
5728013.500000,1963449.250000
5569059.500000,1967673.125000
5625317.500000,1972808.250000
5635645.500000,1957414.250000
5645988.500000,1957785.625000
5575573.000000,1964811.375000
5897249.500000,1967326.625000
5680842.000000,1968609.875000
5631881.000000,1978452.125000
5683019.500000,1964788.125000
5751968.000000,1954761.750000
5700802.000000,1958466.125000
5758428.000000,1964735.000000
5636999.500000,1965302.250000
5665308.000000,1968993.875000
5609718.000000,1962851.125000
5646927.500000,1956284.250000
5591678.000000,1963244.375000
5846298.500000,1965417.375000
5672113.000000,1964882.000000
5675101.500000,1969902.125000
5695340.000000,1963507.500000
5741332.000000,1960369.125000
5656255.500000,1961455.500000
5802369.000000,1965549.875000
5677848.000000,1969826.625000
5656703.000000,1969813.500000
5641485.000000,1960817.000000
5658235.000000,1953874.500000
5578233.000000,1963019.750000
5844326.500000,1962874.125000
5683406.000000,1962255.875000
5667423.500000,1969514.375000
5704086.000000,1963855.625000
5737810.000000,1958284.500000
5640462.500000,1960365.500000
5695801.000000,1964636.875000
5602908.000000,1965643.875000
5599158.000000,1972016.750000
5590124.500000,1960550.875000
5625797.000000,1950530.250000
5605840.500000,1959927.750000
5840098.500000,1969265.125000
5691824.000000,1962966.375000
5711571.000000,1971035.500000
5736478.000000,1959142.375000
5763295.500000,1956656.875000
5715406.500000,1957542.375000
5774560.000000,1960059.375000
5653936.500000,1958803.375000
5704775.500000,1966085.125000
5703658.500000,1955349.125000
5672992.000000,1952308.375000
5618929.500000,1962643.750000
5787002.000000,1966250.750000
5623042.000000,1956199.125000
5695222.000000,1965286.625000
5700154.500000,1962132.875000
5743665.500000,1955868.250000
5668164.000000,1958910.250000
5700666.000000,1960508.375000
5605356.000000,1956855.625000
5599577.500000,1968597.375000
5587823.000000,1955250.625000
5615351.000000,1950885.250000
5585869.500000,1957584.500000
5784706.500000,1960246.000000
5638408.500000,1953904.625000
5629186.500000,1968975.750000
5679809.500000,1960764.375000
5696314.500000,1951334.125000
5718908.000000,1958842.750000
5822305.000000,1961957.500000
5647806.500000,1957238.125000
5650654.000000,1967125.000000
5659921.000000,1959529.625000
5632299.500000,1950950.625000
5610482.000000,1958756.250000
5774824.500000,1965152.125000
5640481.000000,1958354.000000
5604467.500000,1970802.250000
5642934.500000,1960990.875000
5687287.000000,1950537.375000
5636315.000000,1954960.875000
5702373.000000,1962491.750000
5592889.500000,1963630.500000
5607340.500000,1972675.250000
5633675.500000,1956907.375000
5607724.500000,1948014.000000
5606701.500000,1960560.625000
5810050.000000,1960582.875000
5657050.500000,1957880.750000
5634200.500000,1967670.000000
5677481.500000,1953933.250000
5708113.500000,1951862.375000
5644717.000000,1960273.250000
5761945.000000,1959746.750000
5626667.500000,1961646.500000
5652376.500000,1970224.375000
5679891.000000,1957754.875000
5682770.000000,1955105.750000
5638703.000000,1962420.375000
5897027.500000,1964383.250000
5704573.500000,1961811.375000
5717729.500000,1967952.625000
5787888.000000,1960470.250000
5819003.500000,1956719.875000
5766665.000000,1960145.500000
5811407.500000,1964573.750000
5705216.000000,1960690.250000
5746651.000000,1964135.250000
5716434.500000,1959173.125000
5729638.500000,1955802.250000
5665020.500000,1961241.000000
5855055.000000,1963493.000000
5709466.000000,1958113.875000
5719088.500000,1964029.750000
5743930.000000,1960591.875000
5759425.500000,1957486.625000
5681885.000000,1959113.500000
5792246.000000,1962494.875000
5687010.000000,1963952.125000
5693899.500000,1963517.500000
5678546.000000,1957335.625000
5677989.000000,1951395.750000
5603853.000000,1958918.875000
5794889.000000,1959297.250000
5659476.500000,1957050.875000
5657055.500000,1963501.625000
5670483.500000,1961441.250000
5708396.500000,1953194.875000
5627849.500000,1955557.000000
5674018.500000,1959678.875000
5590012.500000,1961166.500000
5589336.000000,1966784.625000
5586721.500000,1957208.875000
5595996.000000,1947243.125000
5575236.500000,1956257.750000
5775421.500000,1963074.125000
5658516.000000,1958526.125000
5649271.000000,1967734.875000
5672523.500000,1956047.500000
5683541.500000,1953790.375000
5650826.500000,1951907.750000
5732111.000000,1953999.500000
5633581.000000,1952474.875000
5661454.500000,1960442.875000
5698114.000000,1953412.625000
5673457.500000,1945519.250000
5608189.000000,1960172.625000
5772831.000000,1960038.250000
5656030.000000,1951017.000000
5698848.500000,1961941.625000
5716348.000000,1958078.375000
5750533.000000,1953924.500000
5683369.500000,1954173.375000
5707473.000000,1956034.125000
5622422.500000,1953489.000000
5618304.500000,1965432.625000
5607140.000000,1952708.375000
5634891.000000,1947629.375000
