cpu_usage,assigned_mem
6763432.500000,2037442.750000
6806927.000000,2033927.875000
6838653.000000,2017832.000000
6864681.000000,2032944.000000
6900907.000000,2019369.125000
6931957.500000,2009013.750000
6881869.500000,2014170.250000
7132156.500000,2012784.625000
6903981.500000,1998272.500000
6833947.000000,2019094.375000
6930705.000000,2014567.125000
6891215.000000,2023860.250000
6807864.000000,2025916.375000
7058270.500000,2041518.125000
7023738.500000,2024261.500000
6922027.000000,2049116.125000
7031090.000000,2038176.000000
7016747.500000,2038728.250000
7046669.500000,2047693.625000
7009535.000000,2046896.000000
7181676.000000,2033879.125000
7066174.500000,2045354.750000
7109660.500000,2035179.375000
7038180.000000,2021466.500000
6825327.500000,2038254.500000
6807206.000000,2055031.250000
6826642.500000,2028014.500000
6678121.500000,2041765.250000
6771646.500000,2035741.500000
6789270.000000,2039846.125000
6769007.000000,2035066.750000
6864455.000000,2046195.125000
6946193.500000,2036679.625000
6832446.500000,2050052.875000
6822829.500000,2043135.625000
6748691.000000,2038111.875000
6673729.000000,2038567.625000
6844109.000000,2052918.250000
6853553.500000,2030630.875000
6797399.000000,2043994.250000
6826604.000000,2037462.375000
6897376.000000,2037604.625000
6900240.000000,2033931.625000
7014163.500000,2046714.875000
7167180.000000,2037223.750000
7192027.000000,2050772.625000
7263028.000000,2050956.875000
7119064.500000,2041872.625000
7138054.000000,2038623.250000
7228909.500000,2060654.250000
7166607.000000,2032549.375000
7105064.500000,2037600.250000
7054768.000000,2040264.000000
7092062.000000,2037546.500000
6987007.000000,2035359.750000
7038131.500000,2040338.500000
6921458.500000,2034694.750000
6844468.500000,2037090.375000
6908128.500000,2031841.250000
6924237.500000,2034244.875000
6968328.000000,2032971.875000
7084498.000000,2044593.500000
7060509.500000,2029561.375000
7026681.500000,2035039.375000
7004383.500000,2039883.625000
7070074.000000,2032681.250000
7020238.000000,2038286.500000
7247521.000000,2036958.875000
7147166.500000,2036299.125000
7071024.500000,2035545.250000
7070920.500000,2038837.375000
6793848.500000,2035995.000000
6791995.000000,2040791.000000
7064408.500000,2048945.375000
7034680.000000,2027526.750000
6778764.500000,2035760.500000
6827240.000000,2029918.000000
6824676.000000,2025724.500000
6704584.000000,2030378.750000
6747234.500000,2032744.375000
6669949.000000,2025396.125000
6675951.000000,2033629.750000
6755788.500000,2022051.000000
6676360.500000,2023560.125000
6596004.000000,2029474.750000
6872603.500000,2034948.375000
6802901.500000,2026477.125000
6775490.500000,2035028.375000
6807684.500000,2030625.375000
6736473.000000,2024520.750000
6646954.000000,2027347.375000
6771457.000000,2023719.250000
6630100.500000,2021560.125000
6665336.500000,2027916.375000
6635940.000000,2025956.000000
6663304.000000,2024422.250000
6563012.000000,2029276.125000
6720508.000000,2030029.250000
6694549.500000,2020465.500000
6664161.000000,2032219.375000
6808640.500000,2028645.125000
6845421.000000,2026484.875000
6907140.000000,2033708.750000
6925193.500000,2033776.000000
6792011.000000,2017796.125000
6634572.500000,2029700.125000
6626227.500000,2025187.000000
6652174.500000,2023036.625000
6764109.500000,2014620.250000
6832061.000000,2029411.625000
6661113.000000,2011973.750000
6703597.500000,2021260.000000
6720632.000000,2015484.625000
6751832.500000,2014734.125000
6660719.500000,2013831.000000
6804700.000000,2021548.875000
6706556.500000,2003778.000000
6701088.000000,2016409.125000
6643381.000000,2016869.750000
6566061.000000,2015777.000000
6634360.000000,2013031.125000
6811997.000000,2018120.750000
6767992.500000,2002116.875000
6691578.500000,2016738.375000
6663888.500000,2006226.250000
6587661.000000,2011519.625000
6555053.000000,2010943.375000
6795229.500000,2015119.750000
6685588.500000,2012384.875000
6650630.500000,2021705.000000
6584091.000000,2012704.625000
6473677.500000,2013574.625000
6490548.500000,2011207.250000
6682619.000000,2018119.000000
6583225.500000,2003355.875000
6576928.000000,2013556.250000
6603919.000000,2008906.000000
6629367.500000,2009248.875000
6535162.000000,2007086.750000
6604555.000000,2017621.125000
6520263.500000,2006888.250000
6438801.500000,2016697.000000
6434314.000000,2008044.500000
6379374.500000,2010425.625000
6300390.000000,2007496.500000
6405247.500000,2011185.875000
6321243.000000,2001260.625000
6300716.000000,2009884.375000
6282172.000000,2006824.375000
6335421.500000,2008119.750000
6256364.500000,2006316.250000
6275326.000000,2011372.000000
6155567.500000,2001163.250000
6150616.000000,2001547.500000
6184772.000000,1995201.625000
6175028.500000,1997511.250000
6045023.500000,1999164.000000
6196825.500000,1998892.750000
6053533.000000,1993474.750000
6068519.000000,1997789.000000
6104617.500000,1995892.375000
6185978.000000,1995770.750000
6075663.500000,1999069.625000
6078330.000000,2000662.375000
5947547.500000,1995087.125000
5969780.500000,1993955.250000
5999514.000000,1985421.625000
6056366.500000,1983556.125000
5934421.000000,1999992.125000
6158900.500000,1999026.125000
6211474.500000,1995328.000000
6268171.500000,2003569.750000
6294136.000000,1998512.375000
6366808.500000,1997565.250000
6443094.000000,2004334.500000
6376678.500000,2005525.250000
6213878.000000,1992945.875000
6329424.000000,1995498.875000
6341447.000000,1989862.625000
6306423.000000,1989224.375000
6131823.500000,1992894.625000
6388514.000000,1996246.750000
6280008.000000,1993480.500000
6244352.000000,1998524.000000
6249357.000000,1995489.250000
6256575.000000,1990876.625000
6223992.500000,1992822.375000
6245632.500000,1994955.375000
6111405.500000,1985838.500000
6038063.000000,1991953.500000
6025407.000000,1980683.750000
6070530.500000,1979403.625000
6026162.000000,1982302.375000
6192173.000000,1987776.500000
6062736.000000,1983050.250000
6011974.000000,1990875.375000
6050608.000000,1983730.000000
6084220.000000,1975963.125000
6156207.500000,1985525.500000
6226082.500000,1989599.875000
6080773.000000,1984361.875000
5986802.000000,1990486.000000
5965081.500000,1982621.000000
5927019.500000,1977486.375000
5918391.500000,1978334.500000
6026076.000000,1981052.125000
5900711.500000,1973966.750000
5883960.500000,1984362.125000
5940521.000000,1978738.250000
6007811.500000,1974351.000000
5956004.500000,1979468.750000
6068017.500000,1983119.625000
5978822.000000,1978764.750000
5982720.000000,1987548.375000
5980758.500000,1978338.750000
5886814.500000,1978473.750000
5887463.000000,1981881.750000
6068143.500000,1979329.750000
5968868.000000,1971900.375000
5965038.000000,1980036.000000
5966684.500000,1972438.000000
5958074.000000,1975446.000000
5899840.000000,1980289.000000
6042860.500000,1979802.500000
5910513.000000,1983867.000000
5924910.000000,1989057.375000
5973406.500000,1976793.000000
5959005.500000,1979138.750000
5904914.000000,1986128.875000
6114411.500000,1987565.250000
6003165.000000,1979421.375000
6015360.000000,1984497.125000
6105640.000000,1982585.750000
6164158.000000,1985241.375000
6109622.500000,1985178.250000
6121971.500000,1990443.500000
6013561.500000,1981336.750000
6028629.500000,1987905.000000
6026857.000000,1978180.875000
6029214.500000,1980412.000000
5956413.500000,1983825.375000
6094333.000000,1985855.375000
5967346.500000,1975206.750000
6013710.000000,1981166.000000
6029134.500000,1980780.250000
6060404.000000,1980793.375000
5991383.500000,1980565.500000
6050243.000000,1984951.125000
5926762.500000,1979643.375000
5950194.500000,1979441.250000
5943335.500000,1972639.125000
5938692.500000,1974066.250000
5841753.500000,1979843.125000
6007578.000000,1976921.000000
5861429.000000,1974355.250000
5892730.500000,1979199.250000
5921987.500000,1977704.375000
5988567.000000,1973987.750000
