cpu_usage,assigned_mem
5825370.500000,1985024.375000
5607606.500000,1981245.125000
5868804.000000,1933772.500000
5919169.000000,1941833.000000
5806302.500000,1941944.625000
5764101.500000,1933769.375000
5743199.000000,1938973.000000
5818562.000000,1939814.625000
5788509.000000,1935230.250000
5633137.000000,1952516.250000
5956965.500000,1941948.250000
5788447.500000,1955346.500000
5763129.000000,1945259.250000
5773885.000000,1954573.500000
5775866.000000,1931141.125000
5606014.500000,1949601.875000
5701802.000000,1936036.750000
5635274.500000,1941642.250000
5605524.500000,1932030.375000
5637132.500000,1934459.875000
5630514.500000,1938171.750000
5475802.000000,1949231.500000
5729935.500000,1935948.250000
5538990.000000,1945596.625000
5442440.000000,1941172.750000
5509326.000000,1936963.250000
5444482.500000,1929919.500000
5333228.000000,1947123.625000
5449372.500000,1930690.625000
5361108.000000,1941367.500000
5252685.000000,1931210.375000
5539405.000000,1935711.000000
5396606.500000,1934043.250000
5308725.000000,1950057.000000
5325611.500000,1933471.750000
5326215.500000,1933198.750000
5297764.000000,1935929.750000
5769135.000000,1942416.000000
5516912.500000,1944338.375000
5400266.500000,1943842.125000
5401240.500000,1933703.875000
5372215.500000,1945454.500000
5414044.000000,1929995.375000
5568561.000000,1939234.875000
5437561.500000,1940837.500000
5382655.500000,1956692.500000
5487436.500000,1939194.000000
5427207.500000,1934316.625000
5370185.000000,1941242.000000
5740914.000000,1949715.500000
5605985.500000,1945202.750000
5425185.000000,1958773.250000
5512585.500000,1940604.125000
5423609.000000,1947770.625000
5427824.500000,1938839.000000
5548284.500000,1938608.500000
5364676.500000,1950056.750000
5329232.000000,1954390.750000
5374953.000000,1939444.875000
5375035.500000,1938443.750000
5347562.000000,1940492.500000
5697629.500000,1942178.750000
5490741.500000,1949343.750000
5476683.000000,1954370.750000
5477223.000000,1948072.750000
5489136.000000,1943718.250000
5477787.500000,1939868.875000
5630692.500000,1938580.500000
5464215.000000,1950940.375000
5495941.000000,1954974.250000
5473116.000000,1944082.750000
5483594.000000,1939355.625000
5439430.500000,1952255.500000
5799263.000000,1947588.125000
5661901.500000,1947170.875000
5615625.500000,1952480.000000
5792892.500000,1943026.500000
5802624.000000,1942407.500000
5639531.500000,1951093.750000
5628140.500000,1946009.375000
5460182.000000,1946318.000000
5525910.500000,1954308.375000
5523911.000000,1946070.625000
5535098.000000,1941088.500000
5452224.500000,1950105.250000
5715453.500000,1965257.750000
5510595.000000,1944579.375000
5577008.500000,1953707.000000
5576704.500000,1947437.875000
5617059.000000,1938538.750000
5503696.500000,1952910.875000
5557203.000000,1947985.000000
5438316.000000,1947635.625000
5484976.500000,1961878.125000
5472552.000000,1951136.625000
5501934.000000,1948767.500000
5443058.500000,1954183.375000
5737328.000000,1961286.875000
5532522.500000,1951380.625000
5540234.000000,1961979.625000
5589108.500000,1954057.875000
5612011.500000,1946478.500000
5595491.500000,1960088.250000
5725694.000000,1958413.875000
5525944.500000,1954609.125000
5551550.000000,1966609.500000
5526025.500000,1959091.875000
5521106.000000,1946548.500000
5491071.000000,1958201.625000
5685377.000000,1969436.125000
5515886.500000,1961566.750000
5508961.000000,1976335.000000
5584075.500000,1961749.125000
5668693.500000,1949905.750000
5592187.500000,1954090.875000
5673022.000000,1968361.750000
5511582.500000,1968062.250000
5558859.000000,1981959.125000
5561267.500000,1961727.750000
5568639.500000,1950465.500000
5585153.000000,1960542.250000
5825267.000000,1970264.375000
5633997.000000,1969745.125000
5600024.000000,1978144.125000
5627483.000000,1960057.125000
5707040.500000,1953717.500000
5642142.500000,1963637.000000
5721912.500000,1965324.500000
5561981.000000,1969813.750000
5620824.000000,1975461.875000
5629948.000000,1959192.750000
5641211.000000,1959270.875000
5569332.000000,1966798.500000
5893985.000000,1969391.375000
5675317.500000,1970527.750000
5625567.000000,1981261.250000
5675395.500000,1966774.625000
5745769.000000,1956381.250000
5693302.500000,1959736.250000
5750782.000000,1966798.000000
5627705.000000,1967679.000000
5655947.000000,1971576.250000
5599475.000000,1965131.375000
5639350.000000,1957926.125000
5584304.000000,1965320.875000
5841514.500000,1967455.625000
5666255.000000,1966694.500000
