cpu_usage,assigned_mem
6554801.000000,2022443.000000
6486458.000000,1996477.500000
6609440.000000,1983812.500000
6727581.000000,2011664.500000
6697942.000000,2019188.375000
6525179.000000,1998536.125000
6454135.000000,1998659.750000
6738552.500000,2004017.875000
6510946.000000,1998031.625000
6401895.500000,2007236.875000
6438495.500000,1994663.125000
6420448.500000,1991079.375000
6354906.000000,1991385.125000
6496261.500000,1997160.375000
6471808.000000,1991831.625000
6460013.000000,2005840.625000
6458507.000000,2002105.500000
6569607.500000,2002380.250000
6490721.000000,2004371.500000
6440295.500000,2003046.500000
6390534.000000,1988607.125000
6358917.500000,1996949.750000
6391594.500000,1995818.625000
6395595.500000,1997710.125000
6331794.500000,2001468.000000
6475265.500000,2004059.875000
6353817.500000,1991989.375000
6302769.500000,1996428.250000
6336976.500000,1990211.875000
6328591.500000,1995439.000000
6348082.000000,1993669.375000
6379213.000000,1997797.375000
6317971.500000,1986806.500000
6336554.000000,1994566.750000
6318941.000000,1988098.125000
6247638.500000,1987869.125000
6119718.000000,1988711.875000
6361499.000000,1990346.625000
6221811.000000,1981710.750000
6175352.500000,1982391.125000
6194750.500000,1978444.875000
6199493.000000,1982554.250000
6198368.500000,1981988.750000
6291484.000000,1986056.750000
6290249.000000,1981143.875000
6274981.500000,1988775.875000
6276337.500000,1982262.750000
6254443.000000,1981390.125000
6209290.500000,1984554.500000
6381016.000000,1991550.375000
6319235.000000,1980806.250000
6247494.000000,1985725.750000
6330277.500000,1985487.500000
6343461.500000,1987616.750000
6380382.500000,1986966.000000
6292389.000000,1989296.625000
6237537.500000,1980089.750000
6237973.500000,1982878.250000
6160472.500000,1976993.625000
6168178.500000,1976439.125000
6173068.000000,1982895.375000
6305279.500000,1982337.375000
6198734.500000,1978122.625000
6172571.500000,1975686.125000
6215043.000000,1974769.625000
6208581.500000,1972752.875000
6206530.000000,1973709.500000
6192704.500000,1975836.250000
6145446.500000,1972219.875000
6070247.500000,1971055.750000
6054030.500000,1963058.250000
5941427.500000,1960771.375000
5860349.000000,1962657.500000
6137641.500000,1957734.250000
5985216.500000,1960899.125000
5921766.000000,1960584.750000
5977850.000000,1952695.750000
5954971.000000,1950519.375000
5951384.500000,1963125.500000
5995034.500000,1967451.750000
5910459.000000,1963555.750000
5894914.000000,1968704.375000
5907883.500000,1962741.625000
5951619.500000,1955752.750000
5823757.000000,1970769.250000
6076424.500000,1969885.750000
5970905.000000,1966486.000000
5921130.500000,1967377.500000
5984798.500000,1962755.875000
6004445.000000,1956382.625000
5938462.500000,1968267.500000
6015190.000000,1966148.125000
5882304.000000,1968509.750000
5894330.000000,1971591.500000
5870497.000000,1967978.125000
5856270.500000,1964238.500000
5800467.000000,1970240.750000
5987934.500000,1969560.875000
5870515.500000,1971260.250000
5888637.000000,1974718.250000
5974766.500000,1969729.875000
6050120.000000,1964135.625000
6185438.000000,1979133.250000
6347255.500000,1988349.125000
6238878.000000,1984876.500000
6039644.000000,1989705.250000
6043150.500000,1975438.500000
5981957.500000,1969180.625000
5990143.000000,1969367.250000
6141255.000000,1973532.000000
