cpu_usage,assigned_mem
6238250.500000,2012393.375000
6047206.500000,1980205.000000
6224109.000000,1949331.125000
6271211.500000,1972375.000000
6195147.000000,1966315.625000
6128645.500000,1955588.000000
6037503.000000,1964929.250000
6219895.000000,1956944.125000
6154049.500000,1958360.875000
6017543.000000,1971825.125000
6185444.500000,1961983.500000
6121792.000000,1964381.500000
6070241.000000,1961636.500000
6164466.500000,1965896.500000
6140037.500000,1951336.750000
6048949.000000,1963227.625000
6079477.500000,1959000.500000
6076476.000000,1956885.000000
5982447.000000,1954629.750000
5962788.500000,1957309.250000
5868044.500000,1947135.875000
5772766.500000,1956631.500000
5921534.000000,1945897.250000
5846003.000000,1948943.000000
5719558.000000,1949290.125000
5836160.000000,1950003.875000
5686597.500000,1948618.125000
5593482.000000,1959666.375000
5669572.500000,1939937.000000
5660641.500000,1944954.750000
5571895.000000,1938016.750000
5722805.500000,1942455.375000
5588031.000000,1946911.250000
5539754.500000,1957218.375000
5555936.500000,1933758.125000
5523451.000000,1937164.250000
5463735.500000,1942879.375000
5879442.000000,1944283.750000
5653233.000000,1951384.125000
5544947.500000,1955048.000000
5529656.500000,1942626.250000
5534976.500000,1942214.750000
5542568.000000,1932864.875000
5646531.500000,1937689.000000
5505569.000000,1945022.000000
5489390.000000,1954852.250000
5565588.000000,1936100.875000
5529006.000000,1931565.500000
5483473.000000,1940535.625000
5814957.000000,1947593.750000
5685053.500000,1944797.625000
5541319.500000,1955767.875000
5621021.500000,1940437.750000
5553747.000000,1941915.750000
5565488.500000,1934581.125000
5649560.000000,1936441.000000
5491114.000000,1944671.875000
5472887.000000,1947635.375000
5504674.500000,1932248.250000
5505020.000000,1933283.875000
5449255.500000,1941231.625000
5756655.000000,1939341.250000
5572652.000000,1944862.875000
5576046.000000,1948027.875000
5591675.500000,1940956.500000
5596027.000000,1938291.500000
5555713.000000,1937483.750000
5678447.500000,1939847.250000
5554522.000000,1945434.250000
5598590.500000,1949053.875000
5591151.500000,1937233.500000
5580963.500000,1936136.875000
5540233.000000,1947900.625000
5850470.500000,1949926.250000
5790295.000000,1944089.125000
5771350.500000,1953425.875000
5958917.500000,1943585.750000
5980501.500000,1947370.750000
5912504.500000,1953321.125000
5841617.500000,1953384.375000
5683700.000000,1945371.500000
5737154.500000,1954865.625000
5703845.000000,1945456.250000
5710726.500000,1942129.000000
5611713.500000,1951211.500000
5857406.500000,1958286.125000
5706146.000000,1944868.375000
5779556.000000,1952595.250000
5800464.500000,1947927.125000
5847703.500000,1943289.125000
5786856.000000,1952591.000000
5803265.500000,1950152.000000
5633366.500000,1947456.000000
5658949.000000,1956835.875000
5631982.000000,1947702.500000
5626778.500000,1948004.875000
5563983.000000,1951761.625000
5785742.000000,1954816.875000
5601894.500000,1946629.500000
5625119.500000,1957612.250000
5669592.500000,1950270.875000
5707326.000000,1943789.375000
5749804.500000,1955203.750000
5870858.000000,1955932.750000
5689921.500000,1948707.500000
5637759.000000,1960669.125000
5624049.000000,1950324.000000
5583330.500000,1945606.125000
5544349.000000,1954518.375000
5738913.500000,1959192.875000
5594029.500000,1950342.125000
5603881.500000,1964921.500000
5678682.500000,1954622.875000
5744728.500000,1950678.500000
5662037.000000,1953841.375000
5761656.000000,1962791.125000
5632281.000000,1956452.000000
5662780.500000,1969987.375000
5680863.000000,1952517.750000
5649703.500000,1951432.875000
5632969.000000,1960860.125000
5875151.500000,1965405.250000
5719244.500000,1961104.000000
5695183.000000,1970923.000000
5719266.500000,1951458.250000
5753814.000000,1955383.875000
5675743.500000,1961551.125000
5769097.000000,1961909.125000
5634414.000000,1963487.625000
5687220.000000,1968806.875000
5700049.000000,1954593.875000
5687639.000000,1959468.125000
5614751.500000,1966094.625000
5926911.000000,1966864.375000
5732010.500000,1963848.625000
5702873.000000,1973305.125000
5753212.000000,1960557.375000
5807189.500000,1956736.500000
5753239.000000,1959428.875000
5808045.000000,1965153.875000
5695840.500000,1961474.875000
5732961.500000,1966977.375000
5683020.000000,1960870.500000
5697268.000000,1958552.375000
5638554.500000,1964095.500000
5874033.500000,1966248.500000
5714445.500000,1962537.250000
5730876.000000,1968442.625000
5748410.500000,1962506.500000
5784417.500000,1961587.875000
5701369.500000,1961681.000000
5830085.000000,1966039.375000
5727186.500000,1966497.375000
5716145.000000,1966857.625000
5710522.000000,1958034.875000
