cpu_usage,assigned_mem
5635498.000000,1958644.125000
5504628.500000,1982032.250000
5773722.500000,1929930.750000
5797956.000000,1933734.375000
5731251.000000,1932190.000000
5714580.500000,1925716.500000
5680194.500000,1932596.375000
5731758.500000,1934933.375000
5733132.500000,1932856.250000
5571256.500000,1948376.625000
5918510.000000,1940300.500000
5741217.500000,1957317.500000
5684812.500000,1946196.875000
5702542.000000,1953146.750000
5714221.500000,1929207.000000
5542102.500000,1948927.125000
5647326.000000,1934767.500000
5570776.000000,1941033.875000
5541129.500000,1930617.750000
5613627.500000,1933509.000000
5605753.000000,1938503.875000
5453383.000000,1948166.250000
5727996.500000,1936271.500000
5521084.000000,1947684.875000
5417664.000000,1941887.625000
5485149.000000,1937148.500000
5422580.500000,1930364.375000
5309311.000000,1947551.500000
5431815.500000,1932887.000000
5342010.000000,1943270.125000
5233345.000000,1931798.625000
5552634.000000,1939578.125000
5401969.500000,1938167.750000
5321597.000000,1952213.875000
5344927.500000,1936082.125000
5344400.500000,1936366.375000
5322044.500000,1937741.125000
5816682.500000,1942479.625000
5552216.500000,1946922.375000
5419681.000000,1944580.750000
5453355.000000,1933844.500000
5400783.000000,1946942.750000
5447032.000000,1931401.125000
5594819.500000,1942439.875000
5468445.000000,1944360.875000
5406142.500000,1959344.250000
5539411.000000,1943350.625000
5478943.500000,1937605.250000
5393868.500000,1945785.500000
5759548.000000,1951809.500000
5627130.500000,1948630.625000
5454885.500000,1960770.125000
5542815.000000,1942238.875000
5461122.500000,1947222.500000
5462701.500000,1938961.250000
5574828.500000,1939534.250000
5390786.500000,1953338.375000
5345440.500000,1957733.000000
5391913.000000,1943792.750000
5397112.500000,1943370.875000
5365225.000000,1945114.375000
5743919.500000,1944632.125000
5536341.000000,1953296.500000
5533943.000000,1955627.625000
5548081.500000,1947281.625000
5551653.000000,1944986.250000
5531853.000000,1941779.375000
5668315.000000,1943493.000000
5530141.000000,1950929.000000
5568544.500000,1954742.125000
5551710.500000,1942328.875000
5545693.000000,1941882.500000
5498367.500000,1955332.375000
5831090.000000,1957714.875000
5731158.000000,1955436.750000
5685641.500000,1959403.750000
5866206.500000,1949986.000000
5884083.500000,1951976.250000
5741424.500000,1957807.625000
5716555.000000,1954109.000000
5538177.000000,1949891.875000
5602481.500000,1960471.500000
5587678.000000,1950750.250000
5588513.500000,1948209.625000
5507662.000000,1957376.750000
5780459.500000,1970453.625000
5583366.000000,1949703.375000
5656379.000000,1960441.000000
5658710.500000,1952670.000000
5698523.500000,1946451.750000
5610249.000000,1958599.250000
5645029.500000,1954827.250000
5501324.000000,1953742.375000
5543718.000000,1967300.875000
5527125.000000,1955244.000000
5539615.500000,1954154.000000
5484965.500000,1959885.125000
5758915.500000,1964677.125000
5553756.000000,1953692.375000
5568423.500000,1967641.500000
5615893.500000,1957434.750000
5642334.000000,1950320.875000
5643030.000000,1963491.750000
5767777.000000,1963035.250000
5572302.000000,1957957.500000
5580806.500000,1971335.375000
5556830.000000,1961582.250000
5541929.500000,1951038.750000
5507384.500000,1963385.000000
5701994.000000,1972816.750000
5541694.500000,1964380.500000
5543249.500000,1980267.375000
5620870.000000,1963501.250000
5698368.000000,1953643.750000
5618847.000000,1958232.875000
5708014.000000,1971984.250000
5551902.500000,1970063.000000
5590086.500000,1985491.500000
5595659.500000,1963361.375000
5595749.000000,1954452.000000
5602119.500000,1964860.000000
5840161.500000,1973381.750000
5667553.500000,1972191.000000
5632484.500000,1981895.250000
5655376.500000,1961030.625000
5726751.000000,1956642.875000
5658201.500000,1966457.375000
5733172.000000,1968361.000000
5575903.500000,1971682.750000
5633378.000000,1978000.125000
5642657.000000,1960588.500000
5649035.000000,1962390.125000
5575442.000000,1970251.750000
5895387.000000,1972917.250000
5685665.500000,1971969.625000
5640868.000000,1984589.500000
5684276.500000,1968458.375000
5752978.500000,1958130.250000
5702257.000000,1961891.625000
5761993.500000,1969482.750000
5637056.000000,1969119.250000
5667424.500000,1973952.750000
5612363.000000,1966247.750000
5645043.000000,1960348.250000
5589860.000000,1967786.875000
5845672.500000,1970304.500000
5672944.500000,1968100.000000
5679764.000000,1974985.000000
5697817.500000,1967386.750000
5743781.000000,1964526.750000
5658501.500000,1965203.750000
5799952.000000,1970688.625000
5679059.000000,1973644.125000
5659970.000000,1974559.375000
5646178.000000,1963835.500000
5660628.500000,1957388.000000
5582139.000000,1967583.875000
5845861.500000,1967735.750000
5687445.500000,1965192.625000
5672587.000000,1974840.750000
5710107.000000,1967783.500000
5741236.000000,1961880.375000
5642658.000000,1964213.750000
5694706.000000,1969324.000000
5604789.000000,1969419.500000
5600112.500000,1977047.375000
5593846.000000,1963725.375000
5629321.500000,1953548.875000
5609315.000000,1963828.375000
5844107.500000,1973960.250000
5699857.000000,1965774.125000
5723794.000000,1975542.875000
5750162.000000,1962027.000000
5783922.500000,1959642.250000
5734814.500000,1961615.500000
5785664.000000,1965047.875000
5660161.000000,1962009.375000
5715842.000000,1970639.250000
5708331.000000,1958652.375000
5675914.500000,1956070.375000
5624323.000000,1966743.250000
5790745.000000,1971143.875000
5626731.500000,1959057.375000
5699922.500000,1970228.250000
5703727.500000,1965827.250000
5749721.000000,1958811.875000
5672711.500000,1962443.250000
5707671.000000,1964653.875000
5607069.000000,1959737.500000
5600608.000000,1973732.875000
5587836.000000,1958456.250000
5613118.000000,1954124.125000
5583570.500000,1961211.000000
5777646.000000,1964160.000000
5633749.500000,1956090.875000
5628163.500000,1973721.250000
5676400.000000,1963989.875000
5694572.500000,1953204.625000
5729047.000000,1962303.375000
5838103.000000,1965648.125000
5658589.000000,1959913.250000
5651504.000000,1972122.000000
5659475.000000,1962645.125000
5628530.000000,1954267.250000
5605363.500000,1962330.250000
5765198.500000,1968938.875000
5635061.500000,1960552.625000
5600276.000000,1975681.625000
5639652.500000,1963968.125000
5686291.500000,1952872.000000
5633683.500000,1957711.625000
5703083.500000,1966017.625000
5591246.000000,1967062.750000
5603147.000000,1977848.625000
5630790.000000,1959396.375000
5604678.500000,1950391.000000
5603220.500000,1964003.000000
