cpu_usage,assigned_mem
6713905.500000,2027581.750000
6628361.500000,2020013.875000
6659708.000000,2006153.000000
6776092.500000,2028327.375000
6679420.000000,2027727.375000
6538632.000000,2004917.125000
6475455.500000,2005367.000000
6778794.500000,2008488.875000
6545367.500000,2001013.125000
6436692.000000,2010521.625000
6446276.500000,1997712.625000
6410213.000000,1994537.375000
6347000.000000,1994902.000000
6501033.000000,2001203.375000
6476819.500000,1996437.000000
6447669.000000,2010558.750000
6469551.500000,2005111.750000
6566260.500000,2005164.250000
6450383.000000,2006526.875000
6407335.000000,2003962.375000
6343683.500000,1990903.000000
6348593.500000,1999280.000000
6388206.500000,1998849.375000
6395651.000000,2001256.750000
6316569.500000,2004728.750000
6481198.000000,2007975.875000
6389489.500000,1994848.000000
6335950.000000,2000716.875000
6389046.000000,1994788.000000
6385784.500000,2000444.125000
6412150.500000,1998781.500000
6440676.500000,2003030.125000
6374642.500000,1990616.500000
6374023.000000,1997490.125000
6352108.500000,1990773.875000
6275460.500000,1990465.750000
6138489.500000,1990996.000000
6358937.000000,1992659.750000
6221962.500000,1983950.250000
6176441.500000,1984577.125000
6198971.000000,1980715.250000
6209115.000000,1984544.750000
6204096.000000,1984243.750000
6311633.000000,1988172.375000
6317314.000000,1983730.000000
6306817.000000,1992015.625000
6312431.500000,1985504.000000
6299931.000000,1985750.500000
6251741.000000,1989079.250000
6428140.000000,1995950.375000
6377308.000000,1984853.500000
6304122.000000,1990325.000000
6394535.500000,1990435.000000
6416290.500000,1992522.375000
6445093.000000,1991417.625000
6343311.000000,1993082.000000
6270361.000000,1982920.500000
6266136.000000,1985743.375000
6191043.000000,1980301.500000
6197481.500000,1980328.625000
6199807.500000,1986853.500000
6341947.000000,1985821.375000
6236841.000000,1982427.375000
6204127.500000,1979661.500000
6254111.000000,1979117.625000
6242559.000000,1976944.750000
6233964.500000,1978089.875000
6222520.000000,1978992.875000
6168926.000000,1975830.125000
6092371.500000,1974425.875000
6080789.500000,1966643.625000
5957811.500000,1963947.125000
5876971.000000,1965983.750000
6160169.000000,1960902.375000
6009474.000000,1964772.250000
5948162.500000,1964799.625000
6015950.000000,1957256.875000
6003085.500000,1955329.125000
6007232.000000,1968048.250000
6053685.500000,1973215.750000
5975784.500000,1969561.375000
5943902.500000,1974085.125000
5964427.000000,1967074.000000
5994494.000000,1960706.000000
5852425.000000,1974761.500000
6103771.500000,1973019.625000
5996852.500000,1970054.750000
5941484.500000,1970922.875000
6007880.000000,1966034.500000
6026103.500000,1959556.375000
5962270.500000,1971073.875000
6034341.500000,1969101.000000
5902620.000000,1971581.875000
5906124.500000,1974052.375000
5886898.000000,1970466.500000
5873037.500000,1966814.750000
5812541.000000,1973004.250000
5997652.500000,1971867.500000
5877684.500000,1973822.500000
5896637.000000,1976980.125000
5983485.500000,1972164.750000
6057622.500000,1966479.375000
6201061.000000,1982060.125000
6369744.500000,1991369.500000
6247487.000000,1987887.625000
6044349.000000,1991249.125000
6044589.500000,1976807.500000
5988722.000000,1970320.500000
5994325.000000,1970831.125000
6143093.000000,1974780.125000
6067770.000000,1968433.500000
6098136.000000,1980185.500000
6213750.500000,1977546.125000
6301001.000000,1979236.125000
