cpu_usage,assigned_mem
5669283.000000,1964787.250000
5518838.500000,1982127.375000
5792209.500000,1930619.750000
5825298.000000,1935311.000000
5739607.000000,1935498.125000
5716356.500000,1927559.125000
5689329.500000,1934010.500000
5750239.000000,1936226.500000
5745616.000000,1933345.875000
5581038.500000,1949909.125000
5930701.000000,1940772.000000
5756214.500000,1957261.875000
5705957.500000,1946583.250000
5717931.000000,1954036.125000
5729069.500000,1929691.375000
5558683.500000,1948998.125000
5658372.500000,1935153.000000
5583883.500000,1941359.875000
5556062.000000,1931183.250000
5623949.500000,1933857.500000
5617693.000000,1938780.250000
5464982.000000,1948482.750000
5738026.500000,1936715.250000
5533529.000000,1947927.750000
5429569.000000,1942152.875000
5491407.500000,1937317.250000
5434128.000000,1929899.250000
5318437.000000,1947058.500000
5437874.000000,1932043.375000
5346273.000000,1942668.125000
5236354.000000,1931883.750000
5556458.000000,1938193.250000
5403574.000000,1937061.000000
5319844.500000,1951878.375000
5342296.500000,1935772.500000
5340948.000000,1936147.875000
5316632.500000,1937788.625000
5804244.000000,1942433.750000
5543031.500000,1946795.500000
5419755.500000,1943580.750000
5439953.000000,1933163.500000
5390858.500000,1946832.125000
5440244.000000,1931116.000000
5595333.500000,1941894.250000
5470385.000000,1943608.375000
5406926.000000,1958678.750000
5538383.000000,1942502.375000
5476025.500000,1937432.375000
5398936.500000,1944571.375000
5750532.000000,1951708.000000
5622492.500000,1947870.750000
5448475.000000,1959987.000000
5538021.500000,1941334.875000
5453730.000000,1946590.125000
5452169.500000,1938576.375000
5568795.500000,1938650.375000
5383850.500000,1952407.250000
5336173.500000,1956778.000000
5383401.500000,1942644.250000
5386953.000000,1942395.375000
5355405.500000,1943699.125000
5727366.000000,1944049.375000
5520132.000000,1952210.125000
5513227.000000,1955458.625000
5522799.000000,1947468.875000
5531548.500000,1944445.875000
5513829.500000,1941128.625000
5655059.500000,1941652.750000
5508630.000000,1950611.625000
5544664.500000,1953916.250000
5524284.500000,1942115.500000
5526610.000000,1940080.625000
5481892.000000,1952183.750000
5826008.000000,1950884.125000
5710227.000000,1950649.125000
5669928.000000,1955764.500000
5848571.000000,1942124.500000
5863807.000000,1943473.750000
5712884.500000,1952418.875000
5693023.500000,1947315.625000
5517739.500000,1945002.125000
5582801.000000,1953145.500000
5569807.500000,1945600.500000
5574514.000000,1942037.875000
5492373.000000,1950139.125000
5762437.500000,1962773.500000
5562208.000000,1944878.500000
5631416.000000,1953137.500000
5632577.000000,1947228.000000
5671743.000000,1940216.375000
5571176.500000,1952260.250000
5613135.000000,1948022.500000
5481428.500000,1947567.875000
5526391.000000,1959333.375000
5514005.000000,1949368.125000
5532784.500000,1947900.375000
5477407.500000,1952588.375000
5755430.000000,1958918.250000
5549879.500000,1949227.250000
5564521.000000,1960362.875000
5614259.000000,1952467.500000
5638666.000000,1945932.500000
5630379.500000,1957940.500000
5757418.500000,1956973.500000
5561657.500000,1953229.375000
5576686.500000,1963709.500000
5553501.500000,1956113.875000
5543530.500000,1945784.500000
5509266.000000,1956003.500000
5702376.500000,1965897.750000
5540445.500000,1958884.500000
5538181.500000,1971935.750000
5615888.500000,1958873.250000
5696260.500000,1949473.375000
5616295.000000,1953431.125000
5702038.000000,1965376.000000
5546313.500000,1964262.875000
5586491.500000,1976755.875000
5592407.000000,1958760.625000
5595619.500000,1949786.125000
5605278.500000,1958839.500000
5840766.500000,1967084.000000
5664808.500000,1967002.375000
5630280.500000,1973985.750000
5655802.000000,1956642.625000
5730567.000000,1951780.375000
5662208.000000,1961161.000000
5737927.000000,1962135.625000
5580437.000000,1965737.750000
5637913.000000,1970415.625000
5648061.000000,1956004.125000
5655576.000000,1957028.500000
5581387.000000,1963679.750000
5900836.000000,1966016.125000
5690383.500000,1967018.750000
5643488.000000,1976040.375000
5688922.500000,1962728.125000
5758551.000000,1953277.625000
5706928.500000,1956862.625000
5765204.000000,1962849.000000
5642607.500000,1963321.250000
5671650.000000,1966735.750000
5617553.500000,1960647.750000
5652190.500000,1954866.000000
5596533.500000,1961522.375000
5852884.000000,1963563.625000
5679965.500000,1963213.500000
5684273.500000,1967876.750000
5703136.500000,1961745.750000
5750360.000000,1958954.000000
5664398.500000,1959781.875000
5807930.500000,1963661.000000
5685521.000000,1967695.375000
5663335.000000,1967657.000000
5649425.500000,1958619.625000
5664733.500000,1952449.875000
5585116.000000,1961176.375000
5851774.000000,1961119.000000
5691974.500000,1960604.875000
5676174.000000,1967513.500000
5714406.500000,1961884.125000
5746015.500000,1956643.875000
5647691.500000,1958767.125000
5701368.500000,1962621.750000
5610832.000000,1963348.000000
5605358.000000,1969324.000000
5598780.500000,1958386.750000
5634792.500000,1949081.750000
5615539.000000,1957952.500000
5847297.000000,1967277.000000
5701412.000000,1960803.750000
5723366.500000,1968552.875000
5748363.000000,1957001.875000
5777910.000000,1954571.500000
5730443.000000,1956011.625000
5787009.000000,1958515.125000
5662502.000000,1956969.625000
5718200.000000,1963773.250000
5711287.000000,1953649.000000
5679816.000000,1951052.500000
5627578.000000,1960215.875000
5794714.500000,1964264.125000
5633423.500000,1954319.625000
5704065.500000,1963355.000000
5708100.000000,1960345.625000
5752758.500000,1953922.000000
5675977.500000,1957233.750000
5710106.000000,1958581.750000
5612930.000000,1954726.000000
5605750.000000,1966086.000000
5593645.500000,1953155.500000
5619239.500000,1949243.500000
5589453.500000,1955435.750000
5785499.500000,1958394.875000
5641791.000000,1952001.250000
5633798.000000,1966395.875000
5683726.500000,1958692.000000
5701922.500000,1949434.750000
5729866.000000,1957001.500000
5835719.500000,1959935.875000
5659361.000000,1955275.875000
5656453.000000,1964891.625000
5665000.000000,1957316.375000
5636069.000000,1949446.875000
5612484.000000,1956606.750000
5773885.500000,1962735.250000
5643139.000000,1956159.625000
5606836.500000,1968180.625000
5645894.000000,1958768.500000
5691794.000000,1948796.375000
5639855.000000,1953037.375000
5707110.500000,1960202.000000
5597843.000000,1961336.375000
5610497.500000,1970031.875000
5637383.500000,1955008.000000
5611472.500000,1946511.375000
5608784.500000,1958366.125000
5811606.000000,1958700.375000
5660163.500000,1956311.250000
5638036.500000,1965145.625000
5679271.000000,1951931.375000
5710201.500000,1950122.500000
5646209.000000,1958144.875000
5762494.000000,1957601.000000
5628525.500000,1959450.875000
5654324.500000,1967629.125000
5682210.500000,1955496.250000
5686291.500000,1953553.250000
5640077.000000,1960474.750000
5903565.500000,1962357.875000
5713301.500000,1960074.875000
5722528.500000,1965699.125000
5790744.000000,1958587.250000
5824534.500000,1954955.625000
5772558.500000,1958193.375000
5817118.000000,1962302.625000
5707727.000000,1958482.500000
5750625.000000,1961755.625000
