cpu_usage,assigned_mem
6862400.500000,2036673.000000
6760661.000000,2038771.000000
6703885.500000,2029261.625000
6791675.500000,2038233.000000
6742710.000000,2027540.125000
6718946.500000,2006809.875000
6643386.500000,2010198.625000
6981353.500000,2008918.875000
6736027.500000,2000367.125000
6660485.000000,2014061.500000
6685334.500000,2008407.000000
6669097.000000,2010599.625000
6587645.500000,2013009.125000
6771625.500000,2020014.875000
6706026.500000,2004649.500000
6600071.000000,2026369.625000
6708669.500000,2011651.125000
6700295.500000,2013054.875000
6683680.500000,2021287.500000
6711521.500000,2026198.000000
6816331.500000,2017938.625000
6797526.000000,2033957.250000
6807720.000000,2031549.125000
6868273.500000,2022253.625000
6864650.500000,2031678.250000
6942315.500000,2049141.000000
6837194.000000,2022498.750000
6800428.500000,2031863.125000
6809852.500000,2025889.250000
6826274.500000,2029840.250000
6801332.000000,2025240.125000
6809641.000000,2034826.250000
6852367.500000,2023588.250000
6715505.500000,2035775.375000
6716297.000000,2029714.375000
6679176.000000,2026432.250000
6619307.500000,2028048.625000
6827099.500000,2041566.625000
6823266.000000,2026776.875000
6755741.500000,2039590.375000
6769627.500000,2032632.250000
6847500.500000,2032704.750000
6845770.000000,2029329.625000
6947110.000000,2041399.625000
7098077.500000,2032689.375000
7110492.500000,2046157.875000
7174052.000000,2047047.625000
7092030.500000,2041328.375000
7108499.500000,2037143.875000
7192558.000000,2059857.875000
7145746.000000,2034577.250000
7074487.500000,2035528.375000
6986427.500000,2038698.875000
7071793.500000,2036647.875000
6974567.000000,2033464.125000
7026040.000000,2039922.375000
6923390.000000,2031421.375000
6838817.500000,2036705.375000
6869665.500000,2031597.000000
6884879.000000,2035367.500000
6942450.000000,2032981.625000
7044113.500000,2045812.625000
7027716.500000,2030585.500000
6961678.000000,2036050.125000
6943539.000000,2042239.750000
7052351.000000,2035808.250000
7006368.500000,2041032.500000
7229676.000000,2040936.125000
7152761.000000,2039268.500000
7099450.500000,2037712.750000
7054755.500000,2043555.750000
6785366.500000,2039123.250000
6796173.500000,2044499.375000
7096457.500000,2052486.625000
7047520.500000,2032711.875000
6763567.500000,2038601.375000
6806218.000000,2033186.000000
6799490.000000,2028987.250000
6684694.000000,2032969.375000
6733225.000000,2036005.250000
6658707.500000,2028939.500000
6673747.000000,2037196.250000
6769403.500000,2026575.750000
6678311.000000,2028382.000000
6590485.000000,2034143.750000
6871837.500000,2038858.875000
6794284.500000,2031673.000000
6757697.000000,2039361.750000
6787102.500000,2035262.750000
6716493.500000,2028878.125000
6630744.500000,2032261.625000
6747241.500000,2028437.375000
6612101.000000,2026242.500000
6643151.500000,2032340.875000
6612086.000000,2030549.375000
6612176.000000,2029528.500000
6497184.500000,2033025.500000
6658825.500000,2033469.625000
6627044.000000,2026142.375000
6594811.000000,2036953.000000
6738449.000000,2033456.000000
6780103.000000,2030313.375000
6836983.000000,2038992.000000
6869008.500000,2039096.000000
6733770.000000,2024196.875000
6592028.500000,2033763.125000
6567220.500000,2031453.125000
6564285.500000,2029041.875000
6644233.000000,2021058.750000
