cpu_usage,assigned_mem
6823347.000000,2032533.250000
6712632.000000,2034420.000000
6673082.500000,2023008.125000
6773544.500000,2036585.500000
6675811.000000,2029615.625000
6590773.000000,2006949.000000
6523639.500000,2008221.000000
6856207.000000,2009537.375000
6619898.000000,2002329.375000
6524085.000000,2012917.750000
6525627.000000,2002480.875000
6488666.000000,1999769.500000
6431050.500000,2000780.500000
6568692.000000,2007310.875000
6530370.500000,1996898.875000
6477998.000000,2012798.875000
6510262.500000,2004095.875000
6560027.500000,2001620.250000
6421789.500000,2004905.000000
6419077.000000,2004560.625000
6366590.000000,1993511.375000
6378393.500000,2002345.250000
6391857.000000,2002749.125000
6432654.000000,2003756.500000
6337714.500000,2007937.250000
6517833.500000,2012054.000000
6437236.000000,1997994.375000
6394891.500000,2005107.500000
6471280.000000,1999721.625000
6476088.000000,2004680.500000
6497935.000000,2001716.000000
6516292.500000,2006178.875000
6433122.500000,1991461.625000
6395790.500000,1997305.750000
6380077.500000,1991604.750000
6316835.000000,1992384.000000
6176194.500000,1994187.625000
6396480.000000,1996170.000000
6284232.000000,1988993.125000
6247666.500000,1991437.750000
6302417.000000,1989313.125000
6318265.000000,1992888.125000
6335843.500000,1992752.750000
6436336.500000,1996216.625000
6449442.000000,1988825.375000
6412637.500000,1996788.875000
6426890.000000,1991088.875000
6443975.500000,1994184.375000
6381576.500000,1995981.125000
6502856.500000,2002528.250000
6468570.000000,1986722.625000
6396788.000000,1994101.875000
6484146.000000,1995195.375000
6558504.000000,1996398.875000
6547788.000000,1994851.000000
6421990.500000,1995842.500000
6310234.500000,1983664.500000
6280144.500000,1987013.875000
6227431.000000,1983102.500000
6267916.000000,1985742.750000
6226965.000000,1991143.125000
6381566.000000,1988798.125000
6288266.500000,1986431.125000
6293530.500000,1985771.875000
6373992.000000,1987956.875000
6393061.000000,1986998.000000
6330688.000000,1989080.375000
6355412.500000,1986559.875000
6275086.000000,1984178.125000
6232486.500000,1985064.125000
6253240.000000,1978531.000000
6096902.000000,1975246.375000
6002804.000000,1976231.500000
6268932.500000,1972510.625000
6129218.500000,1973219.500000
6073950.000000,1975822.125000
6167544.500000,1969782.125000
6189895.500000,1970091.250000
6191095.000000,1982711.250000
6227705.000000,1988204.250000
6151584.500000,1983752.750000
6086343.500000,1986765.500000
6129755.500000,1977543.000000
6128517.000000,1973525.375000
5963532.500000,1985065.625000
6228048.500000,1983012.750000
6134265.500000,1980802.000000
6072913.000000,1982708.125000
6155932.000000,1977816.125000
6162054.000000,1972555.750000
6090862.000000,1980906.250000
6168346.500000,1979201.750000
6045727.500000,1980416.375000
6024925.500000,1982756.000000
6008787.500000,1977334.750000
5994225.500000,1974611.875000
5924189.000000,1979996.750000
6105332.000000,1979584.250000
5998969.500000,1979719.875000
6013081.500000,1983901.750000
6113998.500000,1979670.125000
6193007.000000,1975849.375000
6347250.500000,1991047.500000
6504590.000000,2000482.125000
6352253.000000,1995002.125000
6150961.000000,1998290.625000
6145537.000000,1983947.750000
6101676.000000,1977232.375000
6119012.500000,1978224.875000
6243384.500000,1982795.750000
6189209.500000,1975878.000000
6213062.500000,1987695.875000
6339262.500000,1985358.625000
6434438.500000,1987522.125000
6422422.000000,1991216.375000
6521115.500000,1999528.875000
6557738.500000,1984735.000000
6556454.500000,1999916.750000
6445836.500000,1993599.750000
6342806.000000,1989315.250000
6401882.000000,1991406.250000
6659556.500000,1996761.750000
6661699.500000,1987453.000000
6608215.000000,1995752.375000
6643806.000000,1987154.625000
6530620.500000,1995551.125000
6481500.000000,1995582.250000
6752025.500000,1995668.750000
6697814.500000,1992138.125000
6761697.000000,2002018.500000
6637439.500000,1992570.250000
6567897.000000,1993090.375000
6627577.000000,1995341.750000
6879087.500000,2007797.000000
6774422.000000,1988470.000000
6834299.500000,1998025.750000
6814659.500000,1994295.625000
6830048.000000,1994228.125000
6742019.000000,1992124.750000
6840432.500000,2003371.375000
6845816.000000,1991692.625000
6780740.000000,2001934.250000
6725119.000000,1996648.000000
6725030.000000,1996959.625000
6667637.500000,1998084.875000
6877020.500000,2007303.125000
6784920.000000,1994200.250000
6732441.000000,2006498.625000
6791652.000000,2000287.250000
6832019.500000,2004759.750000
6759553.000000,2001464.500000
6872700.000000,2014798.250000
6807881.000000,1998320.000000
6738726.500000,2007292.250000
6775975.000000,2000623.500000
6788993.500000,2003617.750000
6686613.000000,2005635.375000
6935606.500000,2011072.000000
6808298.000000,2004714.375000
6745953.000000,2011368.875000
6774997.000000,2006280.000000
6831555.500000,2007465.875000
6767164.500000,2006601.375000
6848854.000000,2018856.125000
6821159.500000,2002676.500000
6843487.500000,2011837.750000
6942624.500000,2004864.250000
6840744.500000,2013313.875000
6756155.500000,2014041.500000
7028140.500000,2021575.625000
6964170.500000,2004384.500000
6963747.500000,2014016.000000
6985648.000000,2011803.750000
6931480.000000,2017275.375000
6960594.500000,2012085.000000
6933094.500000,2019364.500000
6814117.500000,2009866.750000
6873888.500000,2017794.875000
6920342.000000,2015725.625000
6908641.000000,2014453.625000
6752713.000000,2018692.500000
6902096.000000,2019571.125000
6807046.500000,2014550.375000
6796943.500000,2018052.500000
6952889.500000,2011242.375000
6839495.000000,2019315.000000
6795689.500000,2017132.500000
6870971.500000,2020842.125000
6740959.000000,2013433.375000
6737601.000000,2024622.375000
6806138.000000,2016727.375000
6804419.000000,2017697.875000
6796393.000000,2015094.625000
6905282.500000,2020898.500000
6772092.000000,2014708.125000
6767171.000000,2023361.250000
6876298.500000,2018294.750000
6870408.000000,2018825.250000
6939687.000000,2017964.375000
6916834.000000,2024209.750000
6804515.000000,2011955.625000
6688881.500000,2023402.625000
6721188.000000,2019819.375000
6739434.000000,2020418.625000
6922660.500000,2012487.000000
6954899.500000,2030338.375000
6786117.500000,2013290.000000
6768697.000000,2020531.500000
6772302.500000,2013056.750000
6787266.500000,2014965.125000
6762235.500000,2013234.875000
6882793.000000,2020955.000000
6823168.000000,2006284.750000
6786371.500000,2017916.125000
6768094.500000,2015439.250000
6648884.500000,2017734.250000
6757410.500000,2014538.750000
6891893.000000,2020731.125000
6809016.000000,2008212.875000
6744787.000000,2018473.750000
6700973.000000,2010215.250000
6696455.000000,2013993.625000
6669461.500000,2016181.375000
6911229.000000,2023243.250000
6783119.500000,2023102.250000
6740060.000000,2029065.375000
6778996.000000,2019264.875000
6594408.000000,2023210.250000
6700868.500000,2017875.250000
6916144.000000,2030169.375000
6791253.000000,2012657.375000
6803825.500000,2020334.000000
6778428.500000,2017428.000000
6785405.500000,2018511.250000
6707645.000000,2017521.125000
6837680.500000,2027495.750000
6784721.500000,2019674.500000
6717736.000000,2027180.375000
6674372.500000,2019591.750000
6626682.500000,2020568.125000
6615642.000000,2017665.250000
6773388.500000,2025124.125000
6673161.500000,2013710.500000
6661115.000000,2023892.750000
6659234.000000,2020824.375000
6677836.500000,2022341.875000
6608421.000000,2019137.625000
6715857.000000,2027725.125000
6637830.000000,2014211.250000
6639756.000000,2023914.250000
6646634.500000,2017708.250000
6612451.500000,2020289.500000
6527637.000000,2017999.125000
6692602.500000,2021635.375000
6546028.000000,2012597.875000
6539489.000000,2020702.250000
6558166.000000,2021668.625000
6589318.500000,2020959.000000
6487930.000000,2017863.250000
6525907.000000,2024008.625000
6439816.000000,2009694.625000
6433679.500000,2020761.000000
6503922.500000,2016648.500000
6487783.500000,2019219.500000
6381280.000000,2020183.000000
6521590.500000,2021476.250000
6556115.000000,2009465.750000
6631226.500000,2021458.500000
6719857.500000,2021449.250000
6701930.500000,2024289.875000
6736651.000000,2020145.250000
6670665.500000,2024189.875000
6589456.000000,2013228.000000
6661858.500000,2017320.250000
6747636.500000,2013370.250000
6630030.000000,2014600.375000
6502066.500000,2015579.750000
6699903.500000,2014913.875000
6633284.000000,2014197.500000
6628481.000000,2017426.125000
6745403.000000,2018790.875000
6634762.500000,2021196.750000
6596877.000000,2014139.250000
6642035.000000,2017553.375000
6497098.000000,2012211.375000
6513207.500000,2020127.875000
6543508.500000,2014112.250000
6572183.500000,2015741.250000
