periodo,customer_id,product_id,cust_request_qty,cust_request_tn,tn,product_category,cat2,sku_size,plan_precios_cuidados
201701,10001,20001,11.0,99.43861,99.43861,HC,ROPA LAVADO,3000.0,0
201701,10001,20002,17.0,90.13504,87.64856,HC,ROPA LAVADO,3000.0,0
201701,10001,20003,25.0,100.21284,100.21284,FOODS,ADEREZOS,475.0,0
201701,10001,20004,13.0,21.73954,21.73954,FOODS,ADEREZOS,240.0,0
201701,10001,20006,18.0,31.3677,29.17196,HC,VAJILLA,750.0,0
201701,10001,20007,15.0,54.29184,52.89076,HC,ROPA ACONDICIONADOR,900.0,0
201701,10001,20009,12.0,12.97624,12.97624,HC,ROPA LAVADO,3000.0,0
201701,10001,20011,12.0,49.68054,49.68054,HC,ROPA LAVADO,3000.0,0
201701,10002,20001,17.0,38.68301,35.72806,HC,ROPA LAVADO,3000.0,0
201701,10002,20002,25.0,23.6216,23.6216,HC,ROPA LAVADO,3000.0,0
201701,10002,20003,28.0,79.06937,74.71229,FOODS,ADEREZOS,475.0,0
201701,10002,20004,37.0,164.4156,156.65148,FOODS,ADEREZOS,240.0,0
201701,10002,20005,28.0,141.29919,140.96846,FOODS,ADEREZOS,120.0,0
201701,10002,20006,20.0,89.25156,82.17292,HC,VAJILLA,750.0,0
201701,10002,20007,16.0,37.76104,34.25834,HC,ROPA ACONDICIONADOR,900.0,0
201701,10002,20009,40.0,21.53053,21.53053,HC,ROPA LAVADO,3000.0,0
201701,10002,20011,46.0,66.12606,65.22516,HC,ROPA LAVADO,3000.0,0
201701,10003,20001,17.0,143.49426,143.49426,HC,ROPA LAVADO,3000.0,0
201701,10003,20002,29.0,72.967,72.91049,HC,ROPA LAVADO,3000.0,0
201701,10003,20003,3.0,101.55498,101.55498,FOODS,ADEREZOS,475.0,0
201701,10003,20004,2.0,4.14086,4.14086,FOODS,ADEREZOS,240.0,0
201701,10003,20005,3.0,0.70871,0.70871,FOODS,ADEREZOS,120.0,0
201701,10003,20006,27.0,12.7562,10.40362,HC,VAJILLA,750.0,0
201701,10003,20007,22.0,20.2281,20.2281,HC,ROPA ACONDICIONADOR,900.0,0
201701,10003,20009,32.0,49.78865,49.78865,HC,ROPA LAVADO,3000.0,0
201701,10003,20011,14.0,27.94428,27.94428,HC,ROPA LAVADO,3000.0,0
201701,10004,20001,9.0,184.72927,184.72927,HC,ROPA LAVADO,3000.0,0
201701,10004,20002,9.0,42.97096,42.97096,HC,ROPA LAVADO,3000.0,0
201701,10004,20003,12.0,52.72587,52.72587,FOODS,ADEREZOS,475.0,0
201701,10004,20004,9.0,1.30438,1.30438,FOODS,ADEREZOS,240.0,0
201701,10004,20005,10.0,1.04803,1.04803,FOODS,ADEREZOS,120.0,0
201701,10004,20006,1.0,1.56839,1.56839,HC,VAJILLA,750.0,0
201701,10004,20007,7.0,15.70376,14.55565,HC,ROPA ACONDICIONADOR,900.0,0
201701,10004,20009,15.0,82.41302,82.41302,HC,ROPA LAVADO,3000.0,0
201701,10004,20011,16.0,51.71166,51.71166,HC,ROPA LAVADO,3000.0,0
201701,10005,20001,23.0,19.08407,19.08407,HC,ROPA LAVADO,3000.0,0
201701,10005,20002,17.0,12.68107,12.68107,HC,ROPA LAVADO,3000.0,0
201701,10005,20003,23.0,60.99912,60.99912,FOODS,ADEREZOS,475.0,0
201701,10005,20004,16.0,33.12691,28.98605,FOODS,ADEREZOS,240.0,0
201701,10005,20005,5.0,3.60797,3.60797,FOODS,ADEREZOS,120.0,0
201701,10005,20006,8.0,9.72399,9.72399,HC,VAJILLA,750.0,0
201701,10005,20007,6.0,4.20325,4.20325,HC,ROPA ACONDICIONADOR,900.0,0
201701,10005,20009,18.0,21.07385,21.07385,HC,ROPA LAVADO,3000.0,0
201701,10005,20011,15.0,15.92136,15.13512,HC,ROPA LAVADO,3000.0,0
201701,10006,20001,49.0,43.83179,43.83179,HC,ROPA LAVADO,3000.0,0
201701,10006,20002,34.0,20.14052,20.14052,HC,ROPA LAVADO,3000.0,0
201701,10006,20003,19.0,21.16296,21.16296,FOODS,ADEREZOS,475.0,0
201701,10006,20004,11.0,10.86977,10.86977,FOODS,ADEREZOS,240.0,0
201701,10006,20005,11.0,56.43893,56.43893,FOODS,ADEREZOS,120.0,0
201701,10006,20006,22.0,14.89966,14.89966,HC,VAJILLA,750.0,0
201701,10006,20007,17.0,9.54487,9.54487,HC,ROPA ACONDICIONADOR,900.0,0
201701,10006,20009,29.0,23.76935,23.76935,HC,ROPA LAVADO,3000.0,0
201701,10006,20011,25.0,11.74446,11.74446,HC,ROPA LAVADO,3000.0,0
201701,10007,20001,3.0,65.12087,65.12087,HC,ROPA LAVADO,3000.0,0
201701,10007,20003,4.0,71.37312,71.37312,FOODS,ADEREZOS,475.0,0
201701,10007,20004,3.0,11.12857,11.12857,FOODS,ADEREZOS,240.0,0
201701,10007,20005,4.0,3.6724,3.6724,FOODS,ADEREZOS,120.0,0
201701,10007,20006,2.0,3.03221,3.03221,HC,VAJILLA,750.0,0
201701,10007,20007,1.0,2.52973,2.52973,HC,ROPA ACONDICIONADOR,900.0,0
201701,10007,20009,2.0,13.86731,11.41686,HC,ROPA LAVADO,3000.0,0
201701,10007,20011,3.0,20.45862,20.45862,HC,ROPA LAVADO,3000.0,0
201701,10008,20001,37.0,33.18724,33.18724,HC,ROPA LAVADO,3000.0,0
201701,10008,20002,26.0,32.94591,32.94591,HC,ROPA LAVADO,3000.0,0
201701,10008,20003,21.0,81.34513,81.34513,FOODS,ADEREZOS,475.0,0
201701,10008,20004,9.0,14.07894,14.07894,FOODS,ADEREZOS,240.0,0
201701,10008,20006,25.0,22.42791,22.42791,HC,VAJILLA,750.0,0
201701,10008,20007,21.0,23.40974,23.40974,HC,ROPA ACONDICIONADOR,900.0,0
201701,10008,20009,16.0,11.02702,11.02702,HC,ROPA LAVADO,3000.0,0
201701,10008,20011,10.0,25.94592,25.94592,HC,ROPA LAVADO,3000.0,0
201701,10009,20001,22.0,15.26725,15.26725,HC,ROPA LAVADO,3000.0,0
201701,10009,20002,5.0,3.10811,3.10811,HC,ROPA LAVADO,3000.0,0
201701,10009,20003,22.0,46.06056,46.06056,FOODS,ADEREZOS,475.0,0
201701,10009,20004,13.0,21.48073,21.48073,FOODS,ADEREZOS,240.0,0
201701,10009,20005,11.0,23.19408,23.19408,FOODS,ADEREZOS,120.0,0
201701,10009,20006,14.0,21.95739,21.95739,HC,VAJILLA,750.0,0
201701,10009,20007,8.0,9.92432,9.92432,HC,ROPA ACONDICIONADOR,900.0,0
201701,10009,20009,11.0,7.38476,7.38476,HC,ROPA LAVADO,3000.0,0
201701,10009,20011,8.0,7.07616,7.07616,HC,ROPA LAVADO,3000.0,0
201701,10011,20001,5.0,8.003,8.003,HC,ROPA LAVADO,3000.0,0
201701,10011,20002,7.0,10.69188,10.69188,HC,ROPA LAVADO,3000.0,0
201701,10011,20003,2.0,6.60046,6.60046,FOODS,ADEREZOS,475.0,0
201701,10011,20004,2.0,11.69794,11.69794,FOODS,ADEREZOS,240.0,0
201701,10011,20005,2.0,12.37018,12.37018,FOODS,ADEREZOS,120.0,0
201701,10011,20006,4.0,7.05773,7.05773,HC,VAJILLA,750.0,0
201701,10011,20007,5.0,4.90379,4.90379,HC,ROPA ACONDICIONADOR,900.0,0
201701,10011,20009,5.0,10.78197,10.78197,HC,ROPA LAVADO,3000.0,0
201701,10011,20011,4.0,5.37264,5.37264,HC,ROPA LAVADO,3000.0,0
201701,10012,20001,5.0,6.97324,6.97324,HC,ROPA LAVADO,3000.0,0
201701,10012,20002,2.0,37.29726,37.29726,HC,ROPA LAVADO,3000.0,0
201701,10012,20003,3.0,65.77116,65.77116,FOODS,ADEREZOS,475.0,0
201701,10012,20004,3.0,2.74332,2.74332,FOODS,ADEREZOS,240.0,0
201701,10012,20005,2.0,11.08162,11.08162,FOODS,ADEREZOS,120.0,0
201701,10012,20007,7.0,21.19132,21.19132,HC,ROPA ACONDICIONADOR,900.0,0
201701,10012,20009,5.0,0.22277,0.22277,HC,ROPA LAVADO,3000.0,0
201701,10012,20011,4.0,0.7371,0.7371,HC,ROPA LAVADO,3000.0,0
201701,10013,20001,10.0,68.2773,68.2773,HC,ROPA LAVADO,3000.0,0
201701,10013,20002,5.0,39.78374,39.78374,HC,ROPA LAVADO,3000.0,0
201701,10013,20003,2.0,28.63224,28.63224,FOODS,ADEREZOS,475.0,0
201701,10013,20004,1.0,2.58804,2.58804,FOODS,ADEREZOS,240.0,0
201701,10013,20005,1.0,0.25771,0.25771,FOODS,ADEREZOS,120.0,0
201701,10013,20006,8.0,13.48811,13.48811,HC,VAJILLA,750.0,0
201701,10013,20007,8.0,31.67997,31.67997,HC,ROPA ACONDICIONADOR,900.0,0
201701,10013,20009,3.0,4.67813,4.67813,HC,ROPA LAVADO,3000.0,0
201701,10013,20011,9.0,55.3644,52.02288,HC,ROPA LAVADO,3000.0,0
201702,10001,20001,23.0,198.84365,198.84365,HC,ROPA LAVADO,3000.0,0
201702,10001,20002,16.0,66.08396,66.08396,HC,ROPA LAVADO,3000.0,0
201702,10001,20003,25.0,126.97776,126.97776,FOODS,ADEREZOS,475.0,0
201702,10001,20004,15.0,29.76246,29.76246,FOODS,ADEREZOS,240.0,0
201702,10001,20006,15.0,100.37664,100.37664,HC,VAJILLA,750.0,0
201702,10001,20007,18.0,76.59235,76.59235,HC,ROPA ACONDICIONADOR,900.0,0
201702,10001,20009,10.0,25.11709,25.11709,HC,ROPA LAVADO,3000.0,0
201702,10001,20011,6.0,47.05974,47.05974,HC,ROPA LAVADO,3000.0,0
201702,10002,20001,15.0,6.79415,6.79415,HC,ROPA LAVADO,3000.0,0
201702,10002,20002,8.0,2.27174,2.27174,HC,ROPA LAVADO,3000.0,0
201702,10002,20003,10.0,12.92214,12.92214,FOODS,ADEREZOS,475.0,0
201702,10002,20004,12.0,20.03919,20.03919,FOODS,ADEREZOS,240.0,0
201702,10002,20005,8.0,52.99418,52.99418,FOODS,ADEREZOS,120.0,0
201702,10002,20006,1.0,0.39732,0.39732,HC,VAJILLA,750.0,0
