cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
26.719879,88.503136,46.206276,36.499290,3.652407
30.339994,90.836288,44.883141,35.331692,2.745792
27.744551,85.949615,42.399662,33.070671,1.948720
32.213676,89.635292,43.212963,33.933678,8.734738
32.534760,89.357841,43.608498,34.239182,5.897715
30.549574,88.911758,44.409222,35.013977,5.304228
29.309994,89.371796,44.789642,35.393665,4.909020
28.243145,89.861298,44.922726,35.531353,4.764338
28.568806,90.473549,44.878757,35.512463,4.490896
29.983448,90.652718,44.764603,35.436119,4.197573
33.025986,90.425430,44.621483,35.335712,4.275096
36.287628,90.421257,44.449524,35.204048,4.293113
34.787434,89.710327,44.040550,34.848026,3.199413
30.736752,89.556381,43.752041,34.633503,2.027770
27.824459,88.547653,43.584148,34.478485,2.257122
28.854843,88.710197,43.303165,34.193924,2.792983
30.063858,88.804054,43.467373,34.300369,3.923887
30.118847,89.258057,43.524242,34.292233,3.801428
28.701502,88.290077,43.618793,34.311684,3.820816
29.018209,88.776436,43.419006,34.087635,3.931113
27.790674,87.196404,43.762093,34.402676,5.488603
27.923670,89.300598,43.939602,34.587666,5.194170
29.824482,89.755493,43.968853,34.565411,5.682919
31.074301,89.488884,43.706333,34.359035,4.356410
29.867353,89.112312,43.823757,34.529106,4.127362
28.519972,88.161667,43.818676,34.546200,4.690890
27.840126,87.745941,43.799213,34.538708,5.385793
28.233421,87.836113,43.874065,34.615498,6.072882
28.697538,88.177902,43.863331,34.607540,6.324663
28.465174,89.289047,43.817101,34.587982,5.330352
27.095976,89.160599,43.845337,34.633083,4.814002
27.622358,90.297600,43.836636,34.653244,3.666194
27.436535,90.414070,44.063847,34.871811,4.377319
26.167021,89.801666,43.938606,34.716721,4.970503
26.784073,90.902733,43.981045,34.760738,4.512105
28.290586,89.696320,43.804703,34.533234,5.842792
34.457558,91.608917,43.501492,34.303371,3.516753
36.281551,91.376793,43.740841,34.590076,2.857411
34.149097,89.939293,44.017437,34.775864,4.225788
26.831207,87.232132,44.062283,34.731171,5.903102
24.471771,87.516434,44.032379,34.738590,5.895463
28.091917,89.987740,44.009998,34.784447,4.776165
29.652243,91.660545,44.048241,34.885696,4.737726
29.940922,91.700920,44.283497,35.115280,5.814637
28.130577,90.942406,44.316292,35.149673,5.232510
26.515585,90.907951,44.318375,35.154900,4.240898
26.626257,90.320160,44.237667,35.063946,4.275544
27.485615,89.737801,44.108925,34.927513,4.412315
27.175821,89.051880,43.865585,34.668907,5.398584
29.580423,90.276299,43.683270,34.492390,4.612051
30.743273,90.509689,43.656315,34.483280,3.996215
31.893520,90.133530,43.665451,34.492020,3.511134
31.283918,89.935677,43.768261,34.608570,2.893024
27.252600,88.063576,43.799995,34.596119,4.691877
26.209143,88.920395,43.855850,34.687984,5.142564
27.728743,89.275177,43.880264,34.733009,5.385530
29.351431,90.381935,43.772026,34.657230,5.048977
31.681894,91.264900,43.957569,34.866665,4.466713
31.702478,90.915451,43.948158,34.842365,4.179194
26.914410,89.827873,44.085964,34.939491,4.159186
27.249342,90.400230,44.275673,35.128345,3.514432
28.863663,90.024353,44.251270,35.082615,4.512933
31.057974,91.016739,44.125828,34.975410,5.175563
30.488447,90.031700,44.181240,35.069382,5.792299
25.974108,91.658829,43.821720,34.745525,2.892026
28.403227,90.792671,44.407192,35.307003,4.219405
29.666929,90.161766,44.082348,34.908710,6.016138
28.482660,89.799187,43.813274,34.683216,6.008792
27.081917,89.760063,44.108803,35.001598,6.092618
28.163023,90.365875,43.968250,34.858780,5.048685
27.848850,90.092850,44.228680,35.137058,5.004105
28.593683,89.968834,43.974182,34.907875,4.077447
30.476192,90.019821,44.010757,34.966927,4.175132
33.061012,90.037933,44.034813,34.954819,5.017726
34.121819,89.999313,44.121498,34.989861,5.315561
32.213768,89.157982,44.202141,35.021046,5.392503
29.048109,88.768677,44.196899,35.016602,4.878319
27.907232,89.335732,44.182426,35.037567,4.556803
28.697044,90.025948,44.221973,35.105602,5.166311
29.966751,90.728394,44.217876,35.138676,5.545168
29.715084,90.477730,44.271221,35.203133,5.726646
