cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
32.694103,86.065331,42.040855,33.258106,8.031943
32.251179,87.719460,39.165264,30.722794,7.691607
33.070015,91.760521,43.673145,34.762390,6.929033
37.393806,90.058968,38.412666,30.077965,3.676876
35.354538,90.491203,42.593517,34.051025,8.934999
35.943424,91.907898,40.817669,32.328251,6.852563
34.781937,89.946411,41.055954,32.605247,7.392480
34.294865,89.118294,40.952682,32.601013,6.175787
38.029266,89.806648,40.737091,32.453121,5.398975
39.569008,89.286537,41.139259,32.891838,6.612037
37.222263,89.328918,40.837437,32.608967,5.995892
38.773148,87.650696,41.010429,32.804962,8.428536
39.031151,89.332504,40.686432,32.499321,8.573294
35.435089,88.111160,40.745075,32.520508,9.452390
33.918510,89.186745,40.384644,32.177456,7.743237
30.125317,87.474617,40.231281,32.040440,6.266390
33.529297,88.829140,40.232910,32.102207,5.722949
36.931854,89.164940,40.443066,32.332008,7.156270
39.260643,89.579994,40.590195,32.495655,7.554226
31.976971,89.613075,40.066021,31.848085,5.464397
31.849789,88.298866,39.964283,31.750021,5.657046
36.300587,88.867928,40.245556,32.042377,8.067905
36.536907,89.621239,39.964893,31.730597,8.472842
38.934166,90.920715,40.290714,32.040680,8.022400
36.990795,90.804657,40.121902,31.834024,6.708904
31.784985,88.975639,40.318596,32.001228,6.176618
31.695261,89.241074,40.144878,31.844410,4.780020
32.523563,89.276512,40.121937,31.849695,5.131277
33.007877,89.589386,40.078159,31.808046,5.661487
33.572414,89.942734,40.072212,31.784573,6.158648
33.790855,89.801941,40.076519,31.766985,6.499510
33.921833,89.795021,40.049015,31.723808,6.367167
33.357475,89.357452,40.044716,31.715614,6.136652
32.721840,89.317932,39.931015,31.606155,5.301686
32.640064,89.938118,39.868034,31.555466,4.831236
31.378864,89.658714,39.851105,31.545525,4.807574
31.006060,90.347160,39.703178,31.393974,4.246131
31.052538,90.474434,39.737194,31.439861,4.721538
30.701324,90.137108,39.694202,31.401583,4.802122
29.751865,89.267853,39.679279,31.399809,4.736356
30.412548,88.897034,39.499405,31.240498,4.555371
32.769398,89.116020,39.380157,31.151800,4.944825
33.836376,89.425941,39.466328,31.269184,5.548770
32.749744,89.243095,39.636414,31.456964,5.764347
32.114483,89.099426,39.677189,31.521959,6.149642
32.864670,89.766403,39.658401,31.536795,6.533256
32.067024,90.124588,39.661934,31.568787,6.172407
31.292597,90.388626,39.696350,31.622797,5.913812
30.754164,90.880608,39.724575,31.655275,5.715235
29.723715,91.399864,39.740452,31.652666,5.330339
28.552410,91.587845,39.779785,31.663324,4.953312
28.146761,91.930908,39.800991,31.656668,4.499407
27.405672,91.339775,39.817642,31.662134,4.790410
26.189482,88.702644,39.824497,31.659435,4.866408
28.443371,89.602234,40.052624,31.888794,3.723419
25.358313,90.824127,39.406334,31.107712,2.882730
29.025873,90.438652,40.211830,31.954462,4.059996
29.661772,89.311325,40.130295,31.812971,5.482837
30.647097,90.154953,39.928562,31.595310,6.185477
33.448750,91.113106,39.892799,31.552834,6.213901
34.820572,90.083412,39.856411,31.532537,5.330591
37.984047,89.570129,39.842247,31.524374,4.463201
41.572739,89.259163,39.815979,31.484787,4.674331
39.717796,88.949661,39.657997,31.341986,4.365160
33.517944,88.346809,39.862030,31.571795,3.269170
34.305416,88.227501,39.683895,31.417942,2.872761
32.848583,88.588539,39.498413,31.286211,2.539233
29.977837,87.374779,39.490192,31.293755,2.786995
33.624763,88.518883,39.226658,31.004564,3.640016
36.166569,88.329926,39.350246,31.098740,5.311906
32.211170,88.172508,39.265144,31.040304,4.289997
30.422678,87.571571,39.207912,30.986908,3.860541
33.390591,87.104263,38.960892,30.750263,4.842667
36.158367,86.274147,39.334602,31.094812,6.681275
34.730934,86.095993,39.472363,31.245388,6.345552
33.937794,86.808601,39.447342,31.241766,5.817559
36.191120,87.472908,39.381821,31.201391,5.709553
37.856461,87.266014,39.801826,31.602209,6.706709
38.084709,85.558014,39.764477,31.575022,7.454678
39.580257,85.710136,39.906498,31.726158,7.811675
30.716145,84.841087,39.778828,31.689779,5.412560
30.496441,85.808624,39.475983,31.373390,4.995436
33.416119,84.663795,39.162952,31.045441,4.976655
32.166386,84.041710,39.548561,31.356836,4.690687
36.809944,85.203590,39.908207,31.645229,5.634088
42.302380,86.906967,39.925190,31.598448,7.940083
39.829716,87.270020,39.858170,31.490328,7.804393
35.979553,86.142151,39.927292,31.535803,5.619609
36.532398,86.105217,39.639416,31.293238,4.522408
35.580448,86.573898,39.599503,31.305460,4.576850
31.699856,85.652267,39.381084,31.136127,4.132897
30.382044,85.138458,39.138218,30.884954,4.984590
30.844221,85.960709,39.192890,30.916914,6.228856
28.396282,85.907631,39.297272,30.979229,6.428837
32.204956,86.911499,39.727547,31.321413,8.178284
40.802025,89.501572,40.138779,31.573751,12.094097
41.732227,90.394394,40.472870,31.847042,14.145065
35.815453,88.467216,40.463005,31.877689,11.401785
32.756134,87.190384,39.886845,31.331903,8.430284
42.585052,89.563164,39.690617,31.154345,8.148989
45.777451,91.213081,38.733952,30.405903,10.005668
41.929260,90.642456,38.433880,30.275360,9.769193
41.155319,90.458809,38.560314,30.494400,9.987259
37.717388,89.971550,39.634556,31.484476,7.176498
38.211597,88.319855,39.785748,31.549540,7.993330
50.792561,90.300591,39.468842,31.193369,13.663972
44.487778,88.931236,38.792690,30.637058,12.044292
41.200466,89.208710,39.365665,31.151676,14.452959
36.700191,89.383545,39.015461,30.910379,9.259678
38.648998,90.752800,40.306992,32.162266,6.155912
43.802986,89.350471,39.728832,31.614504,1.429297
37.678211,88.065895,40.445847,32.067345,9.273804
26.162912,86.045807,38.792740,30.256773,7.860516
30.231241,87.983994,40.418808,31.985121,9.266856
47.469048,88.284271,39.053482,30.798363,6.561258
46.653873,93.923592,42.557476,33.821899,10.967066
40.559212,87.252602,39.194942,30.540253,6.918908
30.649807,89.951141,41.269089,32.591820,7.756880
44.679760,89.514793,39.045807,30.605370,6.809211
40.070919,92.286644,41.709297,33.163128,5.017420
43.682392,90.263290,39.599430,31.274572,2.153815
38.067047,89.072235,39.934944,31.561136,4.843107
38.953758,89.838127,39.579208,31.259993,7.814468
48.898056,92.111107,39.347778,31.050657,13.853990
59.238739,92.244453,38.685230,30.607084,14.316621
56.359035,90.400505,38.886093,30.822271,13.335192
54.461708,90.315491,38.311752,30.084269,12.731954
50.467842,91.676979,38.220520,29.801584,9.546410
44.705788,90.007401,38.187096,29.629080,1.979895
62.261543,91.245453,39.302654,30.549660,4.322505
76.486153,93.584084,39.771694,30.891550,2.939615
71.588898,93.733894,39.948879,30.815006,8.425845
57.508255,89.900314,39.748806,30.544540,9.368780
55.323940,89.631607,40.375473,30.964361,12.582798
60.387405,90.404892,40.126884,30.823545,11.523483
58.270042,89.385231,40.629620,31.414616,10.644973
57.992607,89.345383,40.249134,31.200773,10.018904
59.010872,89.610245,40.435974,31.391459,10.636636
60.934921,89.697258,40.020149,31.053473,10.264430
58.015167,89.535423,40.442070,31.428112,10.026587
55.121014,88.393738,40.551498,31.638134,8.558791
52.690739,87.395889,41.146267,32.183651,11.207225
47.569122,87.297348,42.020115,33.095711,12.933193
42.746525,88.521873,40.020641,31.293104,9.358091
45.385323,88.084663,40.075493,31.489956,8.653612
52.669197,88.532166,40.089233,31.543119,11.521646
53.627781,89.541344,40.303856,31.847528,10.636897
45.024269,85.970291,39.406940,31.154427,5.148621
46.414043,87.502014,39.755043,31.480001,8.785145
50.025707,86.848587,39.498768,31.364285,8.406053
47.455673,86.421295,40.321045,32.070625,8.857604
46.691059,86.428627,40.572071,32.298382,8.509575
45.720085,87.181038,40.781387,32.447376,7.495268
45.301006,87.528122,40.685368,32.323692,6.505308
44.849136,87.538048,40.649265,32.245956,7.414134
45.353363,87.568024,40.480263,32.071617,8.627865
48.272919,88.196907,40.492962,32.058086,10.669671
52.952164,88.860992,40.379742,31.903223,12.657900
54.262295,88.865898,40.378414,31.838449,13.565527
50.499805,87.770821,40.577553,32.008022,12.124377
45.640182,86.782547,40.896336,32.302784,10.309397
44.310272,86.600151,41.138462,32.520397,10.354418
44.300205,86.609337,41.181160,32.567772,10.103106
43.707504,86.157799,41.294617,32.679146,9.236074
42.707439,85.415222,41.218002,32.609295,8.642284
43.551105,86.803421,41.181389,32.537033,9.779941
45.110683,88.064896,41.179081,32.518089,9.634456
