cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
26.644073,88.474472,47.052990,37.155342,3.915807
31.701740,90.908348,45.021564,35.393505,2.384281
27.729893,86.060867,41.532295,32.255669,2.324786
31.677698,89.523842,43.854248,34.554188,9.554367
31.436419,88.956055,43.405704,34.054131,5.126170
30.390219,88.849709,44.585426,35.171215,5.781735
29.231287,89.477257,44.746620,35.348873,5.108100
28.338102,90.038376,44.978523,35.574345,4.831487
28.316637,90.176193,44.831249,35.471058,4.130448
30.325062,90.013748,44.670387,35.363487,4.081052
34.770237,90.312309,44.646492,35.381512,4.825023
36.403629,90.075607,44.307629,35.077805,4.254017
32.466675,89.723228,43.859947,34.717617,2.382899
27.336445,88.509613,43.743713,34.633545,2.086015
27.767628,88.558296,43.353951,34.259007,2.330912
29.109537,88.447945,43.444736,34.309784,3.263116
30.217043,89.298386,43.518295,34.316494,3.284468
29.349634,88.503616,43.638691,34.345562,3.916015
29.090437,88.383453,43.398647,34.075584,4.065673
27.355482,87.495224,43.823002,34.470352,5.465194
27.435509,89.366745,43.934002,34.575924,5.306623
29.875101,90.206795,43.939812,34.527122,5.681477
30.644732,89.518723,43.744282,34.392319,4.549537
29.357306,88.847801,43.863319,34.569553,4.152044
28.189543,88.296844,43.817184,34.554035,4.461814
27.438305,87.661041,43.863583,34.607552,5.509922
28.135609,87.850121,43.830502,34.585957,5.957216
28.636887,88.684441,43.861740,34.625988,5.858213
27.770962,88.820297,43.810978,34.593403,5.388234
27.950905,90.496788,43.796654,34.618233,3.551406
26.523464,89.333656,44.015747,34.811848,4.801356
27.299046,90.624298,43.845646,34.650211,3.887400
25.865040,89.974541,43.997063,34.770397,4.955813
28.502205,90.545967,43.789948,34.536758,5.064980
32.666489,90.574394,43.634743,34.396584,4.842615
36.479889,91.883553,43.546917,34.398781,2.381678
34.496891,90.154617,44.010403,34.783314,4.018666
28.677505,87.731560,43.985947,34.673481,5.484243
24.545967,87.333664,44.053158,34.752224,5.929217
27.271971,89.439362,44.031471,34.792034,5.019985
29.014605,91.192520,44.012817,34.836792,4.700443
29.834732,91.842148,44.239761,35.074215,5.566888
28.707989,91.042648,44.294109,35.127048,5.546427
26.515497,90.727913,44.306080,35.139454,4.415553
26.373930,90.557800,44.214069,35.041283,4.154911
27.648338,89.995308,44.135906,34.957508,4.332546
26.927055,88.923325,43.938431,34.736431,5.367125
29.054012,90.125755,43.736359,34.537636,4.759412
30.136007,90.167618,43.636032,34.447826,4.395610
32.128265,90.611870,43.681274,34.506447,3.363510
31.088825,89.331009,43.721508,34.536961,3.548555
28.578432,89.226753,43.750572,34.571156,3.674754
25.372423,87.982361,43.891449,34.702187,5.682879
27.941233,89.549980,43.777618,34.624176,5.169962
28.761086,90.057617,43.792389,34.680569,5.110327
31.745016,91.345840,43.889492,34.796478,4.430340
31.696840,90.713188,43.930359,34.821293,4.368574
27.411215,90.265991,44.036930,34.899200,3.957302
27.005009,90.255608,44.285629,35.137424,3.736703
28.963247,90.204826,44.213459,35.046909,4.358340
29.937166,90.347794,44.149731,34.990673,5.536652
30.904045,90.748581,44.094791,35.004211,4.970459
25.601030,91.406685,43.909695,34.828156,3.546724
28.943949,91.036194,44.310303,35.205235,4.195113
29.248270,89.991554,44.134777,34.960579,6.053151
28.349522,89.798119,43.756760,34.621044,5.833471
27.368567,89.938103,44.110802,35.006130,5.919296
27.868177,90.079102,43.983906,34.864708,5.480211
28.452427,90.446983,44.174370,35.082520,4.927991
28.478277,89.807510,44.055916,34.987831,4.252181
30.538437,89.998619,43.938381,34.894520,4.123542
32.946598,89.825485,44.030640,34.949501,5.069646
34.054363,89.898987,44.022316,34.899529,5.255907
32.299736,89.225975,44.193295,35.014343,5.413607
29.519762,88.980713,44.118500,34.944462,4.808138
27.493727,89.166931,44.201534,35.053013,4.685599
28.761629,90.282654,44.122772,35.014896,4.941599
30.036871,90.839264,44.232597,35.145416,5.729728
29.627562,90.827202,44.180733,35.116062,5.761691
29.428127,90.605057,44.227432,35.137184,5.665436
30.621241,90.492996,43.913952,34.786205,5.313952
31.220861,90.773552,43.699863,34.573219,5.502607
30.486208,90.388390,43.875622,34.733299,7.174750
31.385777,91.022285,44.062832,34.954823,7.643658
30.691229,90.251617,44.298920,35.270767,6.496507
27.574606,88.958382,44.061604,35.152306,4.398852
29.016594,89.223282,43.784542,34.917980,4.659970
34.557705,90.061714,43.800270,34.890293,6.648339
31.979267,89.521103,44.044518,35.181362,7.359624
26.038393,88.778038,43.990334,35.156971,5.435555
27.496418,89.353485,43.904846,35.029793,5.201112
29.750217,90.245956,43.709850,34.809620,5.714625
29.379320,90.649216,43.769466,34.873924,5.559583
28.053673,90.634163,43.930416,35.015182,5.051280
27.353258,90.674713,43.990028,35.031452,4.630560
27.094145,90.724632,44.013203,35.023895,4.581378
27.012403,90.621353,43.923199,34.921543,4.582187
27.130287,89.514191,43.865349,34.873333,5.296586
27.003426,90.392479,43.999203,35.024040,4.576077
25.025118,91.876900,44.031120,34.993011,3.647677
25.113680,91.071663,44.632633,35.548367,5.411291
24.952232,91.423965,44.334682,35.199257,6.129048
27.560751,91.786537,44.220413,35.115662,6.432842
30.963196,92.247803,44.673523,35.522545,7.802084
31.064610,91.853714,44.157795,35.009220,5.131120
31.086605,90.921295,44.048882,34.972366,2.339828
36.542645,91.423897,44.124390,35.066643,3.227149
40.376671,92.386314,44.445339,35.373955,7.207628
42.526730,92.004868,44.950073,35.772961,11.441928
39.684906,89.734482,45.087402,35.863190,9.650440
29.361219,84.380470,44.623543,35.569939,3.584524
32.438591,83.821968,43.628883,34.672256,2.397187
46.516914,86.824997,43.109371,33.990765,9.836263
39.725101,86.976440,43.856689,34.636013,12.732964
34.815365,87.659660,44.953175,35.731213,11.092182
33.506260,89.501228,44.757637,35.632027,7.437472
35.066013,89.425232,44.494644,35.526524,5.180292
38.359631,87.205383,44.376568,35.550304,5.617857
44.150032,85.518173,44.685776,35.849854,9.383451
41.338936,84.158798,44.745892,35.897758,9.815809
39.317375,81.402794,44.530537,35.757339,8.453155
