cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
42.602230,83.725136,36.762661,29.198895,13.902977
34.253872,87.361664,38.079498,30.090405,12.664271
41.764450,89.023674,35.601574,27.977118,2.348995
35.627659,87.294334,37.252628,29.816576,6.329213
32.349667,85.961975,36.944836,29.557060,2.736117
38.586716,85.696220,37.424820,30.013668,8.587649
42.889488,89.176872,37.123333,29.598145,9.765334
43.877922,87.525841,38.319359,30.556736,15.053388
43.467896,87.031532,37.903915,30.187452,14.700280
37.542179,85.870171,37.680080,30.142185,8.752294
31.941465,83.456131,37.404732,29.884935,4.828327
37.194481,86.806107,37.526573,29.966656,3.715907
44.531647,88.498306,37.791348,30.142763,6.211796
48.967045,89.942169,38.237312,30.487860,10.457932
50.322044,90.503273,38.418732,30.586058,13.727608
43.473965,88.029594,38.244823,30.389297,14.739663
51.024075,89.147148,38.156044,30.327141,15.717910
59.540146,91.825958,37.380554,29.520130,11.595422
55.178543,90.862320,36.731689,28.715656,12.797387
46.068401,86.857407,36.300385,28.414186,14.791826
48.905525,84.473770,37.731792,29.969294,11.586710
68.886086,85.587097,38.340141,30.851816,8.770471
72.471703,87.467659,38.549904,31.126688,5.725432
67.284332,84.830376,37.674034,30.269619,6.743339
59.840065,89.462730,36.988995,29.397343,13.209282
53.562920,88.078789,36.721447,29.007143,9.841007
61.711781,89.100426,36.622456,28.941416,11.173535
55.796230,88.460899,37.134968,29.266815,9.371134
53.912712,87.681671,37.552662,29.594126,9.776065
55.419052,87.866379,37.772308,29.802933,10.904544
55.751266,87.051750,37.604488,29.641020,12.565565
53.295216,87.095039,37.721581,29.734983,14.770967
53.068401,86.044510,38.503349,30.431648,15.681388
52.564396,86.055191,38.424107,30.392689,14.833010
51.184429,85.339157,38.530727,30.657850,13.054205
46.696259,85.276558,38.386261,30.640888,11.780644
46.273151,85.254387,38.579586,30.858868,11.926972
44.053921,85.754280,38.225418,30.491552,9.681942
50.892284,85.761223,38.142841,30.413126,9.702491
56.822994,86.136452,37.728252,29.996176,9.392392
53.649242,86.013588,37.823666,29.976732,10.276754
49.874180,85.637009,38.259693,30.298243,11.513927
50.226139,84.726776,38.369431,30.360992,12.522449
53.630108,84.577065,38.132198,30.165199,14.277552
57.250816,85.141998,38.086609,30.246998,16.679346
53.077232,84.812904,37.982712,30.258135,13.760605
47.456280,84.552551,37.957359,30.326834,9.756752
47.601685,85.503052,38.112221,30.512234,8.294965
50.539097,86.416367,38.062603,30.450384,7.228624
56.174740,86.378159,38.093838,30.471504,7.585010
56.624138,86.577614,38.113136,30.466303,8.247536
51.879436,85.584099,38.377747,30.579473,10.388214
47.335419,83.971741,38.616219,30.647337,10.789422
49.259445,83.251083,38.735428,30.625431,11.456724
53.071358,83.693268,38.452541,30.212105,11.654204
54.340893,84.208626,38.124325,29.772751,12.851691
52.088673,84.180283,37.842319,29.458876,13.554557
47.650513,83.914612,37.890106,29.597107,12.397770
47.279560,83.691376,38.220024,29.973715,9.549680
53.595421,84.689606,38.327595,30.038258,9.010506
59.417725,85.685310,38.263435,29.881414,10.985792
57.917614,85.203316,38.213345,29.766294,12.411249
53.103001,84.798973,38.159306,29.748463,13.135499
50.200603,84.891701,38.139812,29.826483,13.318825
57.112350,85.214996,38.295677,30.063000,16.166723
53.099735,86.082840,38.084869,29.990576,15.734849
46.611511,87.342247,38.503166,30.490152,11.850278
47.393353,86.553017,38.146496,30.219263,6.899973
54.083080,86.612625,38.059700,30.174826,8.946274
58.964481,86.981911,38.113522,30.231987,12.039116
56.531525,86.590469,38.473652,30.525505,12.170249
55.211369,85.795403,38.638435,30.649342,11.153271
57.968063,85.600716,38.442005,30.462973,12.069704
58.973938,86.274597,37.878727,29.999313,13.249790
54.759995,86.846298,37.532822,29.793346,11.134995
49.099846,87.115120,37.478622,29.848768,8.254887
45.589710,86.590111,37.475567,29.888266,6.681250
46.871326,86.134079,37.481197,29.916220,6.083448
48.325100,85.725418,37.681850,30.117022,5.336563
47.599846,84.584686,38.237881,30.595039,4.478977
48.738300,85.054710,38.618851,30.849209,4.467059
50.747288,85.762314,38.755573,30.777493,6.567320
48.316319,85.900307,38.179985,30.089874,10.261930
53.734917,86.945312,38.201817,29.959137,18.091539
61.239761,88.590683,38.252697,29.980341,19.042017
53.917656,86.304413,38.519012,30.488821,6.002909
44.157825,86.238495,38.250290,30.516262,2.683864
53.220501,86.680725,39.288815,31.389256,12.337696
50.966007,86.780884,38.797829,30.853912,11.640722
42.567135,86.792419,38.831486,30.778072,6.934528
49.702026,88.713226,38.392464,30.467003,6.890594
45.950745,86.315216,37.679047,29.924538,9.553904
48.613781,86.420242,38.190670,30.628475,10.679193
50.829540,87.019829,38.749844,31.163185,11.889397
35.608429,84.659859,37.219440,29.438498,5.796260
49.221581,85.760361,37.929619,30.422304,11.627861
38.416664,86.979477,36.648666,29.206160,6.713318
24.041792,86.111374,37.425144,29.453705,1.327615
48.467255,88.530045,37.469288,30.105190,6.106139
57.714020,89.336983,38.141949,30.670734,7.791197
36.718113,86.177223,38.293362,30.419292,4.730490
43.329273,87.833366,38.547531,30.648853,5.525874
47.352982,88.519760,38.306694,30.369873,5.783102
40.796471,86.674988,38.573322,30.415195,7.149950
51.396652,89.530159,38.643730,30.520670,12.861665
51.281403,89.865578,38.651421,30.593216,13.641570
29.691051,86.398384,38.159096,29.990347,5.315106
40.717968,87.542107,38.624771,30.612610,9.085690
56.821419,91.573853,38.313133,30.441015,10.815675
36.832546,87.198952,38.046040,29.924412,2.179035
42.034054,86.822021,38.823254,30.601391,6.702912
58.348515,89.356071,38.374825,30.333378,10.356744
37.892319,85.503944,38.508831,30.326187,6.145559
42.732082,85.147728,38.716080,30.504210,10.206567
49.660583,88.311745,38.182575,30.128309,13.101893
32.329338,85.726494,37.639668,29.399803,7.335633
39.588837,86.484306,37.854820,29.766569,9.789051
45.324768,86.817337,37.709976,29.691902,12.607295
37.643795,86.240807,39.076962,30.970592,13.512116
31.777321,83.249146,38.286434,30.126253,12.988566
64.234413,89.721672,39.245640,31.256178,25.263432
54.997166,88.070908,38.246849,29.991798,10.222014
50.370617,86.391571,39.454578,31.082287,14.412475
47.571636,84.490501,38.328495,30.406576,5.116932
39.333019,86.550072,40.043381,32.039631,6.134326
20.839321,81.118805,37.240273,28.660490,0.667077
46.824863,88.263245,38.092415,30.030350,10.391561
50.080631,89.227287,38.258602,30.201132,7.680773
30.616013,83.984894,38.172260,29.810677,4.917233
40.110573,87.147972,38.175850,29.919043,9.271402
43.119579,87.393394,38.324776,30.154562,8.033330
26.359013,84.159004,38.078892,29.881308,1.946538
39.123173,86.927498,38.329830,30.132318,7.388168
42.488274,88.329208,37.753727,29.612768,7.824071
29.992174,86.207619,38.405777,30.267891,4.625796
28.859640,85.967094,38.014557,29.917980,3.450068
33.175789,86.343056,37.752628,29.686222,5.782325
29.970879,88.690735,37.650013,29.590393,5.127029
30.415970,88.879311,38.060200,30.034084,3.544539
39.927696,87.937401,37.964298,29.948530,6.959357
46.465660,91.158478,38.572857,30.626215,9.349922
30.782862,88.992989,38.784286,30.750532,4.100375
36.599758,85.974304,38.675686,30.602478,8.337117
52.790104,92.074020,38.343815,30.375372,11.824104
35.244217,88.773392,38.101913,29.998959,7.634305
35.145493,88.131508,38.449093,30.259274,7.887358
46.761826,90.968239,37.772476,29.701754,8.107341
28.615084,88.233246,37.871487,29.752140,2.514070
31.292038,88.288132,38.045700,29.989655,3.060097
38.792004,90.392578,38.163189,30.115765,5.858488
33.056087,89.669952,38.433167,30.357491,6.786881
29.883919,88.494797,38.628101,30.510714,7.577102
34.849651,88.778999,38.401974,30.248604,9.947874
38.272408,88.568336,38.525826,30.336065,12.905386
35.479782,87.488098,38.504704,30.393602,11.397877
31.303083,86.312599,38.356174,30.329330,7.908608
31.319965,86.642319,38.282093,30.265388,5.888924
31.124496,87.650322,38.215195,30.197029,4.734468
30.172874,87.760010,38.296158,30.272676,4.122643
29.651003,87.754990,38.296459,30.273371,3.996005
29.738035,88.058411,38.328682,30.313990,4.485247
29.177439,88.205109,38.369114,30.380083,4.870703
29.015417,88.224182,38.363533,30.386560,4.918928
31.281057,88.629898,38.330360,30.318571,5.069963
34.097000,88.991661,38.511009,30.443054,5.611558
35.980137,89.006752,38.635010,30.523703,6.407869
36.886631,88.775070,38.681557,30.536938,7.371971
36.082897,88.890160,38.576550,30.442204,6.722303
34.438843,88.606079,38.485691,30.377392,5.546025
33.359283,88.260826,38.428905,30.372744,4.796822
30.823792,87.649651,38.411751,30.476870,4.181494
30.170704,86.503044,38.307972,30.429840,5.000794
30.624731,86.883675,38.554646,30.699368,5.936917
27.452583,87.836311,38.559044,30.771019,5.964166
31.887089,88.572945,38.137569,30.171789,6.557377
36.220444,88.832130,38.305737,30.186558,8.934407
34.546177,89.361984,38.175056,30.005795,8.477803
