cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
33.339748,85.417908,41.939999,33.189518,8.817888
31.883743,87.715408,39.097912,30.679346,7.671951
34.897652,91.224670,41.979084,33.295345,6.020827
36.952671,89.311150,37.707344,29.613525,4.226477
33.424076,90.130470,41.146858,32.895313,7.674728
37.294201,91.892532,39.428947,31.256727,6.465042
36.514626,90.277718,39.652637,31.532019,8.281319
35.048870,89.169266,39.631874,31.588425,6.481436
38.394695,89.606888,39.623245,31.627962,5.690829
39.210266,89.573898,39.897213,31.906502,6.387591
38.031685,88.755341,39.710598,31.730906,7.042846
38.060989,88.354004,39.823627,31.844051,8.612041
36.636990,89.382889,39.747364,31.741304,8.658987
34.226795,88.795120,39.736862,31.714748,8.391546
32.229973,88.881866,39.455597,31.448935,6.490688
31.652243,87.752472,39.550900,31.583277,6.164476
34.647339,89.126976,39.511578,31.570438,5.972431
35.403175,89.254860,39.761417,31.816696,7.153888
34.851391,90.465469,39.658318,31.663322,6.341415
32.761868,88.989532,39.463966,31.426579,6.461839
35.241837,89.496719,39.453701,31.392965,6.772163
36.184875,89.110207,39.545517,31.453104,8.247674
36.546017,90.017044,39.489349,31.365681,7.463072
34.643841,89.863731,39.551418,31.413406,6.459049
32.702831,89.182945,39.549156,31.410915,5.496118
32.016926,89.151268,39.470413,31.333630,4.703059
32.232357,89.188446,39.495907,31.366802,5.017162
31.899057,89.131035,39.430527,31.290514,5.288927
31.989141,89.488449,39.441723,31.289749,5.493255
32.281216,90.017700,39.403152,31.242289,5.751928
31.022594,89.621445,39.380936,31.211716,5.594639
30.988855,90.280159,39.218346,31.041237,4.536087
31.177824,90.271919,39.234348,31.079220,4.611721
30.964218,89.534767,39.266579,31.128933,4.929922
30.402508,89.401215,39.209221,31.076729,4.678988
30.497381,88.625008,39.149059,31.039961,4.880977
33.165894,89.439980,38.980122,30.896904,5.096394
33.806606,89.215721,39.218201,31.162437,5.979554
32.816730,89.402473,39.288094,31.232368,6.024271
32.446774,89.472992,39.354877,31.319580,6.611053
32.503311,90.172729,39.328438,31.315741,6.439292
31.725716,90.309509,39.354729,31.360945,6.140564
31.504528,90.730423,39.378372,31.393198,5.963827
30.447855,91.057129,39.376751,31.377174,5.672501
29.359203,91.477112,39.414864,31.382408,5.150113
28.164047,91.667725,39.475723,31.406603,4.649515
27.808622,91.639740,39.451511,31.356651,4.460637
26.703932,89.302887,39.514385,31.426355,4.842070
27.507034,88.726677,39.730618,31.632206,3.787971
26.693794,90.718796,39.291321,31.083408,2.873889
27.357023,90.364433,39.599602,31.377665,3.692067
29.183989,89.423035,40.023441,31.776651,5.286508
30.264429,89.820595,39.639034,31.361122,6.428482
33.512569,91.000465,39.662254,31.382303,6.885921
34.851753,90.360878,39.603287,31.337454,5.400330
37.998711,89.391960,39.660191,31.396736,4.449115
43.368111,89.294991,39.573082,31.295938,4.966830
39.237354,88.790642,39.426716,31.153063,4.241465
33.953396,88.476875,39.706413,31.455845,3.483623
35.003780,87.985466,39.513550,31.295326,2.911800
31.445946,87.736298,39.345783,31.196789,2.069799
30.074846,87.720322,39.261127,31.130047,2.459954
33.878193,87.142693,39.070686,30.897926,4.179309
35.769283,88.944817,39.120964,30.923370,5.473319
31.771069,87.834923,39.231476,31.024654,5.043318
28.306465,87.039665,38.836067,30.665527,3.203207
35.001015,86.098930,38.983070,30.784384,5.470294
36.513962,86.362579,39.110073,30.908833,6.599357
34.212524,87.064255,39.407284,31.225866,6.492643
34.911674,87.251503,39.294502,31.151222,5.697306
38.697399,87.232620,39.639469,31.455803,6.831197
39.691818,85.496300,39.558693,31.392202,7.695565
40.064651,85.529968,39.805035,31.661108,7.625012
30.282846,84.744019,39.587749,31.550150,4.666114
31.542742,85.733078,39.354561,31.294027,5.012037
33.029625,84.522522,39.110405,31.017391,4.905973
30.647345,83.596794,39.461731,31.274221,4.217485
37.948788,85.093918,39.862534,31.608114,6.041942
44.455196,87.393387,39.739254,31.440844,8.674096
40.235638,87.555611,39.880039,31.509005,8.371924
35.222332,85.848007,39.853130,31.459269,5.517808
36.755882,85.983574,39.481682,31.149328,4.351743
36.305218,86.325447,39.404415,31.141857,4.454462
32.096695,85.733749,39.309689,31.095350,4.298206
29.829420,84.818420,39.095776,30.869791,4.730999
30.872795,85.471214,39.113678,30.849476,6.557328
29.066025,85.744316,39.135895,30.837574,6.752700
32.224659,87.144073,39.594501,31.211176,8.451983
39.013855,88.851723,39.896198,31.397911,11.460949
42.249626,90.400505,40.362091,31.777239,13.739854
37.776657,88.971298,40.284695,31.733980,11.687350
32.459145,87.015518,39.857346,31.333557,8.750602
38.688137,88.650513,39.519043,30.990562,8.579179
