cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
35.817337,85.267479,40.123981,31.780891,9.898206
32.960575,87.407349,38.724514,30.459616,9.447411
40.334080,89.241112,37.525925,29.532267,3.895068
34.164871,85.014786,36.837662,29.213797,4.357818
36.230843,85.936485,37.625504,30.089716,3.599345
36.533543,82.527702,37.406803,29.889841,2.529342
35.056168,84.832664,36.903645,29.426762,2.763273
34.256523,84.225014,38.178158,30.533594,5.082262
36.024559,86.278648,37.399059,29.723055,5.095673
36.103008,87.322395,37.970554,30.193834,5.258862
36.796062,87.404442,38.033089,30.218897,5.871785
38.370224,85.883224,38.129246,30.271696,7.841080
42.113628,88.236755,38.291607,30.396002,9.532001
39.960186,87.956123,38.356247,30.421892,10.532297
40.493065,87.998901,38.081161,30.188967,9.794786
41.558701,87.634491,37.469837,29.701202,8.475397
41.052002,87.339821,37.003597,29.377853,7.113494
41.927071,86.634613,37.012642,29.469755,8.275520
44.364639,88.377686,37.417694,29.899240,10.208236
37.495571,87.746597,37.768875,30.081894,9.854418
29.074787,84.913559,37.783878,29.930126,4.568807
38.109985,84.437912,37.873039,30.122049,6.155324
47.582958,86.086594,37.853619,30.178078,12.774288
47.793674,88.105873,38.348076,30.621756,18.554195
35.104935,86.812157,37.989151,30.159990,14.439253
33.594398,85.740021,38.148434,30.364565,9.013100
41.909725,87.750824,37.780632,30.051420,6.329083
43.396004,87.877396,37.828064,30.026245,7.342570
48.234406,88.938972,38.072567,30.204496,10.640851
46.426941,88.605461,38.147499,30.249273,12.898765
44.199665,86.240005,37.895073,30.046822,15.742418
47.793068,87.383003,37.932297,30.137552,17.937847
55.833359,92.653801,38.037430,30.240704,15.136305
62.843712,93.108902,36.470837,28.562410,8.765550
57.297028,90.128418,35.694733,27.759443,12.461262
47.039898,87.764694,36.396706,28.446751,13.491032
59.111069,84.339958,37.859341,29.958675,9.920148
72.832191,86.547020,39.162880,31.452152,10.545459
71.239777,86.364258,37.986504,30.270422,7.575604
62.270561,86.356644,37.955833,30.149872,10.873269
55.348663,89.392830,36.949806,29.075260,13.774942
55.842907,88.402512,36.617645,28.800604,10.150419
60.528214,89.943008,36.748005,28.906328,12.717618
51.992584,87.671310,37.023750,29.002525,8.988993
55.543652,88.862862,37.624374,29.623436,12.406379
56.132938,88.225517,37.544323,29.560312,11.954349
54.742268,87.240532,37.651932,29.630907,14.407194
53.741314,86.459702,38.104103,30.009781,15.698500
53.833202,86.267250,38.388691,30.241432,16.609209
54.127304,85.460159,38.335278,30.336647,15.004776
48.684448,85.622269,38.302387,30.491484,12.889051
44.691086,85.489349,38.523296,30.781279,11.461992
42.178715,86.035393,38.112545,30.369171,9.325800
50.728832,86.324944,37.940193,30.200029,9.751102
56.871052,87.075569,37.511242,29.774336,9.866999
53.420856,86.825935,37.822292,29.978340,10.679118
48.039131,86.130157,38.072548,30.155306,10.929425
50.522881,85.301010,38.198441,30.262693,13.136177
54.738075,85.077576,37.963837,30.095152,14.864019
55.721542,85.115723,38.119305,30.343775,15.832245
52.550446,84.774094,38.239895,30.514906,12.866932
46.894756,85.021049,38.034779,30.348328,8.704036
48.213005,85.946716,38.227013,30.554804,8.708191
52.141701,86.516876,38.109528,30.451496,7.600139
55.124691,86.585106,38.169468,30.490631,7.067258
56.010426,85.926483,38.348091,30.607843,7.860577
51.158985,85.227478,38.461285,30.578985,8.362023
48.960171,83.619301,38.664047,30.594982,10.759029
50.689297,83.248909,38.568756,30.375000,11.760041
53.157814,83.526474,38.359554,30.049463,13.305318
54.748386,84.039833,38.061760,29.672392,14.656382
49.219398,83.800560,37.942158,29.608101,13.637181
44.667721,83.120529,38.147430,29.911226,10.222995
49.537971,83.829987,38.463287,30.175270,9.020724
58.997189,85.557610,38.432598,30.034021,10.913602
59.343185,85.827736,38.292320,29.819092,11.953575
54.657448,85.319084,38.252911,29.801186,12.986278
49.540451,85.192322,38.205292,29.852518,13.226754
54.432762,84.955284,38.433788,30.144060,16.080725
52.412918,85.734383,38.209679,30.061132,16.853758
46.419827,87.075264,38.646469,30.563360,12.379663
47.249924,85.796196,38.321198,30.291304,6.564584
56.025475,86.545372,38.243301,30.226576,9.910936
59.701122,87.005150,38.275536,30.247568,12.543223
55.097927,86.268547,38.642132,30.557060,11.806466
55.188976,85.323883,38.711899,30.608437,10.998564
58.732895,85.314575,38.448811,30.383801,12.627771
58.772842,86.003952,37.883385,29.945381,13.735042
54.307186,86.530365,37.612118,29.813908,11.402637
49.604351,86.906754,37.566883,29.881294,8.744040
46.726299,86.259140,37.511593,29.877108,7.071886
46.537846,86.040718,37.519249,29.912626,6.056194
47.736942,85.277695,37.889904,30.252131,5.052696
47.734425,84.519180,38.302479,30.609262,4.040051
49.023052,84.921364,38.686600,30.849022,4.395617
49.723797,85.434013,38.711967,30.692270,6.383729
47.840088,85.461098,38.262672,30.128120,10.290904
55.099098,86.847954,38.348392,30.041733,18.043337
60.732121,88.321335,38.373264,30.023106,17.758472
54.175549,85.961319,38.565201,30.489157,6.067458
43.772514,85.833183,38.252834,30.468714,3.921476
52.493652,86.011353,39.325008,31.382530,12.928304
51.119480,86.519974,38.763184,30.758581,11.621030
43.049004,87.249176,38.773331,30.710672,6.085091
47.389225,87.840439,38.256145,30.353516,6.848968
45.904812,85.728600,37.953621,30.214102,10.085484
52.833050,87.680588,38.358070,30.854010,11.394309
42.202671,85.346138,38.521965,30.774044,9.065434
40.576057,84.987099,37.811195,30.057484,8.024748
51.159081,85.928093,37.372875,29.983568,12.028997
27.454777,86.618324,36.951088,29.114964,2.834264
33.015942,85.741882,37.429123,29.753378,3.439711
55.910751,90.054909,37.933784,30.525265,6.874002
46.786461,86.772186,38.155518,30.539394,6.057312
38.915569,86.479546,38.618057,30.695028,5.040258
47.658554,88.667229,38.494350,30.594995,5.888919
42.844307,87.362511,38.446270,30.365538,5.746905
43.304752,87.312202,38.773109,30.565268,9.435485
55.717617,90.298256,38.646545,30.551613,14.922060
41.253723,87.977211,38.594189,30.492313,10.015700
30.899519,86.109360,38.375980,30.219688,5.679301
48.081211,89.076553,38.572063,30.605400,10.353973
53.225582,90.287956,38.213940,30.284012,8.010242
34.154018,86.291969,38.385330,30.160654,2.368416
48.954327,87.417374,38.737068,30.562223,8.461706
53.628098,88.002335,38.456093,30.343275,9.543815
37.390903,84.692574,38.694977,30.460430,7.198389
44.915123,86.177773,38.597321,30.402021,11.641194
43.265747,87.410667,37.863503,29.740061,10.857476
33.836502,85.636978,37.752060,29.522242,7.504346
42.957722,86.923836,37.848984,29.780258,11.780552
39.356361,85.438759,38.583092,30.450693,10.911020
34.994091,83.950920,38.617218,30.444880,15.457406
59.071846,89.273521,39.465233,31.263380,26.816093
53.347019,87.567093,38.606144,30.430664,9.129612
52.007584,86.420097,39.493759,31.115646,13.715550
49.664295,84.999748,38.326874,30.264904,7.929974
41.996334,86.202255,40.025902,32.024937,6.247141
23.285206,82.144180,38.096218,29.621204,1.790719
39.026722,85.470985,37.711548,29.599409,7.129965
54.783195,90.897476,38.584248,30.499767,10.057952
34.178413,84.645302,38.028465,29.679201,4.636045
35.334381,86.151352,38.464581,30.134319,7.844919
49.465656,88.349915,38.228310,30.072048,10.749111
29.458702,84.346329,38.191288,29.959011,3.280795
31.448290,85.393570,38.516411,30.323011,3.969847
45.466087,87.915222,37.958641,29.801308,8.185031
34.819584,87.053383,38.127613,29.968807,6.052984
27.846895,85.253052,38.332130,30.204618,3.347307
34.708897,86.715988,38.047100,29.967607,6.426460
29.500488,86.068626,37.653847,29.584137,4.384591
28.628223,89.219177,37.995754,29.923996,4.624619
35.501240,88.101463,38.135452,30.104908,4.707897
43.542759,89.232368,38.021870,30.039761,7.993120
40.773491,90.847672,39.070118,31.078379,7.560067
30.938990,87.188026,38.636154,30.554379,4.916967
43.110252,87.897018,38.799290,30.733047,10.322054
49.804794,91.446083,38.206905,30.232487,10.504247
32.063961,87.778519,38.436977,30.255560,7.606476
42.064194,89.236069,38.244621,30.090187,8.510417
40.772945,89.786964,37.861771,29.774481,5.919603
28.616018,87.571091,38.048321,29.905373,2.001184
35.733635,88.958191,38.111622,30.054155,4.388288
37.648602,90.050110,38.298141,30.226521,6.432960
30.654215,88.595894,38.575600,30.460049,6.814987
32.306282,88.401398,38.569420,30.422607,8.411917
37.423901,88.500687,38.514442,30.322536,11.786000
38.833927,88.072792,38.651329,30.463926,13.321746
33.934666,86.651497,38.552200,30.470579,10.150514
31.633680,86.024055,38.387585,30.357941,7.045000
31.840956,87.087486,38.287678,30.268803,5.384546
30.760220,87.730438,38.351624,30.331287,4.328017
30.024220,87.746567,38.299122,30.274734,3.650725
29.989456,87.805351,38.419724,30.389425,4.118291
29.429003,88.037369,38.435478,30.425909,4.636287
28.539751,88.123535,38.450554,30.470903,4.813598
29.372740,88.301163,38.369911,30.388597,4.778804
32.496063,88.757118,38.379978,30.347153,5.251268
34.965832,88.968697,38.647789,30.556498,6.059934
36.309170,88.886909,38.707977,30.583033,6.761938
37.215603,88.787308,38.710762,30.548525,7.496535
36.399960,89.030617,38.558098,30.410610,6.462606
34.662945,88.676643,38.537609,30.419594,5.305055
32.673981,88.165054,38.487656,30.455164,4.332662
30.703886,87.188705,38.393261,30.467562,4.166264
31.000437,86.383781,38.419888,30.517616,5.541406
30.097105,87.087677,38.689476,30.840897,6.135419
28.316603,88.272598,38.533737,30.687889,6.288316
33.078262,88.693443,38.143791,30.115847,7.280476
36.422417,88.956093,38.318020,30.166538,9.083305
34.244804,89.109238,38.147266,29.966927,8.312305
36.956726,88.327263,38.469170,30.249924,7.597499
42.791653,89.708038,38.558609,30.283058,7.083409
42.689861,90.208748,38.634659,30.369173,7.605720
38.642666,88.873161,38.653458,30.432796,6.994710
36.770374,88.072395,39.041012,30.858042,6.417704
