cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
28.061272,87.543243,45.607002,36.032425,5.148043
27.821535,89.518929,42.516834,33.367619,3.830192
25.478472,89.403900,45.685242,36.167835,4.152462
29.312330,89.028000,42.415314,33.192799,3.742793
29.879171,90.832893,44.789474,35.466881,7.216296
28.217127,90.610710,44.271591,34.988106,4.219772
32.418530,90.672478,45.066082,35.739086,5.118434
31.332087,89.896286,45.005951,35.723282,5.569429
30.455002,90.086021,44.769966,35.563164,4.667331
29.281311,89.204285,44.299328,35.172817,3.936850
26.882349,89.141838,44.069401,34.973335,2.555727
25.650240,88.886978,44.042583,34.917381,2.489002
28.680799,89.968742,43.881298,34.750565,2.354792
29.966385,90.601242,44.263016,35.067760,3.499530
29.393200,90.111931,44.130459,34.857704,4.134712
27.819248,89.275200,44.121799,34.823315,4.994415
26.376541,88.815247,43.934574,34.645905,5.128031
27.505484,88.769287,43.906017,34.616837,5.404992
30.930321,90.366226,44.033081,34.764530,4.779524
29.335627,88.610481,44.150383,34.923126,4.666327
27.404314,89.616905,43.961288,34.817196,3.050568
25.076666,88.426590,43.995041,34.834267,4.727143
27.208265,90.085129,43.689095,34.526218,4.583241
29.746981,89.845169,43.856537,34.633438,6.168277
34.096943,90.713951,43.704617,34.480000,5.525320
36.207150,91.082710,43.562351,34.405327,3.307813
34.931793,90.194962,43.850689,34.668640,3.222702
27.772947,87.070755,44.100632,34.804871,5.624599
23.493214,86.744133,44.097717,34.816299,6.391562
26.473244,88.832687,44.095505,34.861908,5.513467
28.139671,91.259727,44.126484,34.966503,4.446056
28.791124,91.930893,44.352795,35.206062,4.947743
28.990168,92.091141,44.437157,35.280552,4.838473
26.586388,91.189255,44.450634,35.272903,4.578997
26.971676,91.439453,44.341843,35.153538,4.201127
26.532877,89.896500,44.363567,35.158131,4.537369
26.737217,89.307182,44.004963,34.767548,5.142261
28.320662,89.897148,43.822117,34.580803,5.056231
30.439619,90.397820,43.711658,34.474010,4.465170
31.457962,90.556099,43.751171,34.532780,3.434345
31.401146,89.688240,43.826328,34.604706,3.227873
29.919809,89.109108,43.850395,34.634350,3.300714
26.657400,87.811729,43.863884,34.637558,5.001818
27.017666,89.032768,43.914398,34.733963,5.102252
28.541185,89.491783,43.944553,34.789928,5.214050
