cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
33.127907,85.919502,42.019203,33.241142,8.444939
25.471613,88.541031,41.302616,32.531582,5.748649
25.887157,93.175148,46.078400,36.697983,5.083578
31.969450,89.955048,43.127079,33.924446,2.676870
27.951347,92.156746,45.388680,36.101109,7.598138
30.011200,90.677254,44.320702,35.006329,7.021694
31.107193,90.621323,45.131664,35.831249,6.047546
30.570848,89.842583,44.540291,35.331051,4.746632
25.668226,88.044327,44.632782,35.463589,4.445762
28.586176,90.699577,44.502773,35.458805,1.950656
31.315023,91.357475,44.671227,35.641605,2.902420
29.931971,90.455528,44.451248,35.387394,3.567364
26.073782,89.496651,44.602184,35.515873,4.380890
24.625828,89.172226,44.542015,35.425953,4.981053
27.783371,90.333542,44.420033,35.269745,4.787630
34.364670,91.005669,44.263943,35.073376,4.658169
38.590576,91.801254,43.849628,34.699570,3.562285
32.665585,88.249565,44.036003,34.797333,6.167996
24.390644,86.186943,44.043472,34.829224,6.136877
21.889982,86.948387,44.271587,35.114098,5.532463
26.062128,90.361092,44.265900,35.150494,3.483712
27.169716,91.318665,44.341740,35.264969,3.466609
29.050722,91.968208,44.598625,35.497417,3.912307
27.143053,92.100060,44.651894,35.530060,4.057561
27.756584,92.147072,44.618042,35.455391,4.466544
28.164064,91.054298,44.505478,35.317440,4.408961
27.197960,89.766769,44.379345,35.125904,5.295810
29.528328,90.398224,44.181026,34.867695,5.090009
31.133188,90.323334,44.082577,34.754269,4.466001
32.330658,90.300003,44.020317,34.708672,3.240368
31.202225,88.935844,44.027821,34.730312,3.187449
28.570805,88.319771,43.982090,34.716030,3.686885
25.926992,87.841789,44.034607,34.802296,4.971519
28.969439,89.120117,43.984093,34.783421,4.925217
29.988810,89.828316,43.944454,34.780045,4.849708
32.234116,90.976631,44.084660,34.926067,3.910965
31.696964,90.484123,44.107647,34.921337,3.567448
27.880356,90.081856,44.201122,34.985619,3.490782
27.512152,89.765747,44.467468,35.244404,3.874353
30.000134,90.364685,44.368862,35.134319,4.096021
29.376465,89.874832,44.403324,35.181091,5.577445
30.001764,90.849197,44.227379,35.081326,4.542202
24.970379,91.087128,44.109741,34.988155,3.992111
29.624338,90.747711,44.287685,35.130787,4.197828
30.115698,90.092995,44.167709,34.968994,5.787772
27.977877,89.650696,44.037876,34.875122,6.088663
26.751707,90.040443,44.224472,35.088703,5.830276
26.868378,90.120964,44.253334,35.104668,5.695585
28.108812,90.706978,44.390419,35.263012,5.262785
28.205927,90.113197,44.296936,35.202824,4.589299
30.018354,89.980087,44.163246,35.094009,4.318018
32.963799,89.735840,44.207279,35.091232,5.194779
34.463657,89.756912,44.118507,34.953636,5.314073
32.629780,89.364876,44.243382,35.032246,5.253137
29.291710,89.046738,44.261860,35.048313,4.737608
27.127930,89.138802,44.340393,35.151897,4.608357
28.450790,90.268730,44.204971,35.062901,4.777443
29.647440,90.620911,44.346790,35.209236,5.880600
29.557264,90.852318,44.159016,35.051182,5.749503
29.153418,90.496689,44.278637,35.139915,5.739983
30.522905,90.530540,43.835449,34.679237,4.879020
30.829031,90.584778,43.786083,34.622021,5.546799
30.144354,90.484436,43.899960,34.722904,7.117783
31.713154,91.260780,44.185905,35.028992,7.748707
32.102409,90.514549,44.366852,35.274872,6.979990
26.941259,88.795479,44.284504,35.335907,4.770976
27.688843,88.897377,43.811939,34.919476,4.166223
34.122421,89.649345,43.740311,34.805534,6.295381
31.742630,89.420074,43.935776,35.058659,7.011470
27.497169,89.117615,44.074558,35.206387,5.746205
28.154594,89.521828,43.949589,35.027290,5.215058
29.030254,90.117188,43.871880,34.920357,5.499621
28.717453,90.520599,43.915695,34.953938,5.315049
27.963444,90.585747,44.073490,35.089153,5.005774
27.186722,90.499786,44.094627,35.079269,4.694590
26.310110,90.217461,44.059570,35.035084,4.829647
27.082563,89.364143,43.915062,34.900192,5.424126
27.690535,90.870491,44.086849,35.106174,4.647056
25.073771,91.942734,44.204056,35.144207,4.345757
24.830996,90.996033,44.658306,35.550941,5.502732
24.861347,91.371948,44.388809,35.246536,5.938260
27.794149,91.673401,44.206459,35.088257,6.346239
31.226828,92.191673,44.680519,35.510815,7.979347
30.908054,91.813568,44.249481,35.086452,5.370984
30.566458,90.771156,44.163025,35.068474,2.493748
36.591721,91.488945,44.210327,35.130917,3.185594
40.505051,92.656128,44.600620,35.499332,7.175197
41.519032,91.920303,45.092960,35.863358,11.328259
40.201778,90.542595,45.211880,35.956039,9.804025
31.418705,85.228035,44.810200,35.691544,4.298478
31.297079,83.002007,43.790325,34.809101,2.080395
44.716427,87.150757,43.252426,34.099319,8.131055
40.969017,86.271111,43.762096,34.486561,12.946669
34.690475,87.869186,45.015598,35.760841,11.396128
34.371773,89.301163,45.013119,35.800041,8.107971
34.121677,89.184059,44.472462,35.475758,4.667455
38.023865,87.062614,44.504948,35.645096,4.870814
44.388874,85.959633,44.582127,35.733322,8.969005
41.654778,84.180397,44.895176,36.027935,10.128488
39.397804,81.378006,44.575069,35.787724,8.328175
40.544773,80.324196,44.306324,35.515720,8.838017
39.286198,81.827072,44.312439,35.456451,10.882974
38.252110,84.091919,44.441002,35.508732,10.797070
38.431374,85.470047,44.076401,35.130127,9.015494
42.838013,86.535583,43.689426,34.821999,7.800736
43.417786,85.051819,43.664349,34.896225,6.293712
40.990395,84.737213,44.038452,35.195450,6.203917
42.689281,85.804543,44.399502,35.435722,6.469161
42.605240,85.421356,44.399334,35.375118,7.055441
41.063049,85.362907,44.298466,35.238659,8.087811
42.881046,85.883614,44.152081,35.075989,8.505158
43.582668,86.745476,44.320942,35.223022,9.269638
39.923454,86.474823,44.605595,35.489101,8.487014
38.797478,85.806229,44.394909,35.281013,6.414227
38.045036,85.787262,44.515186,35.337227,6.481424
34.464066,85.400253,44.693386,35.522968,6.899284
29.559271,85.198189,44.557461,35.489780,5.241423
33.843502,86.073090,44.576000,35.421837,4.883157
40.667149,87.247551,44.503628,35.168137,6.887028
41.042679,86.981644,44.384651,35.070816,7.584801
41.365990,86.446968,44.403767,35.063755,7.590987
45.665359,87.201591,44.688942,35.177528,8.682190
43.970127,86.733597,44.805054,35.245796,10.023066
35.807491,87.386101,44.238689,34.835159,8.542627
36.147095,88.547241,44.404724,34.728428,12.622050
38.895168,89.676826,44.591969,35.009766,11.512367
42.059521,89.482147,45.636433,36.136414,9.206235
44.362492,90.101059,45.497772,35.912884,9.500546
46.808353,90.932930,45.266125,35.550838,10.605720
44.271088,90.050575,44.093880,34.546997,11.305251
50.594879,92.609398,45.585350,35.946011,14.613724
44.386211,90.060196,44.823574,35.607388,10.621190
45.142895,90.975830,45.553596,36.431217,11.524013
55.054665,90.324776,44.195560,35.622421,6.823236
52.986488,91.965904,44.536049,35.889164,15.598988
46.594654,87.720032,43.602531,35.067661,11.827855
40.028652,85.832863,45.136375,36.454517,9.411857
40.668793,86.471092,42.539963,33.956131,5.594826
36.897594,87.163727,43.734810,34.998013,11.141341
46.205196,89.594177,42.658676,33.923542,9.910677
39.943111,90.041336,45.124409,36.076862,9.681271
41.526505,86.473404,43.584927,34.480633,5.753411
43.402874,89.754570,45.211334,35.965488,5.733279
50.308155,89.486572,44.514221,35.198433,10.575790
54.119427,95.089249,45.696823,35.909084,22.533920
42.636787,90.549904,44.718948,35.719944,13.194433
45.154469,85.590149,43.905605,35.382431,6.997384
55.441036,88.259331,43.044296,34.711536,3.760743
59.125648,90.922340,43.811901,35.376404,10.432656
51.443497,89.217773,44.391850,35.806545,13.461274
54.910233,91.059418,45.916088,36.793381,17.458448
63.489651,92.936836,45.215172,35.866329,19.546005
55.869236,89.974907,45.341751,35.871250,19.223375
50.986023,88.554909,44.733940,35.380337,16.533764
49.125042,88.349220,44.564911,35.522663,12.552283
53.659786,89.047203,44.177387,35.406750,9.263946
67.295410,93.560951,44.233078,35.440205,11.037883
76.692276,94.800743,44.364834,35.563396,11.320795
70.507423,92.123512,44.876289,35.968185,12.933938
61.158390,89.743431,45.144028,36.017242,13.805997
56.912304,88.430305,45.026638,35.802395,12.966112
54.882420,87.104370,44.688057,35.540581,11.125754
50.944344,87.585327,44.317997,35.313957,9.320209
48.874470,87.875008,44.326309,35.385353,8.282537
50.793240,88.494865,44.071747,35.183399,11.533679
51.983067,91.115807,44.334538,35.524960,13.911552
59.069023,93.120903,43.570869,34.644268,13.922196
60.299175,91.690079,44.579300,35.319260,12.405914
59.924473,90.914124,45.646507,36.122437,12.041471
54.141029,90.876617,45.889732,36.295151,13.421157
49.997658,86.603493,45.577377,36.093449,13.320852
53.441525,88.067200,45.406693,36.023960,13.583146
54.759609,86.024788,45.001492,35.924774,9.401956
54.338142,85.441048,45.266354,36.497475,7.277874
54.029633,85.530357,45.254326,36.718918,6.977973
52.370850,86.010315,45.795223,37.222641,8.432204
51.415295,86.060692,45.591679,36.965012,9.198596
50.361580,86.060799,45.403400,36.687080,10.840568
50.029678,85.829163,45.163006,36.405117,12.452912
49.200306,85.629341,45.101654,36.302811,13.759847
48.796917,85.844872,45.150925,36.328697,15.223258
49.084522,86.343552,45.291985,36.462738,16.805635
48.282082,86.710999,45.304688,36.500984,16.478157
47.566940,86.978821,45.242249,36.489731,14.618645
47.938992,87.385597,45.059986,36.369839,13.123131
47.637428,87.853485,44.957245,36.317253,11.851810
46.185963,87.558701,45.044418,36.381298,9.801833
44.757484,87.240646,44.942638,36.237736,8.427689
44.295551,87.629517,45.054028,36.284088,8.057007
43.509285,88.078888,44.861309,36.030125,6.335192
41.906780,87.571030,45.593803,36.668121,6.592807
44.430103,87.780014,45.946323,36.976185,7.854799
49.549465,89.213547,45.579243,36.697338,10.680168
59.757938,89.712715,45.511246,36.781433,14.900009
60.460098,87.303879,44.384140,35.749222,12.635367
46.793617,83.879448,44.191723,35.458271,8.640325
45.157879,86.838455,44.106304,35.328609,9.207635
53.208836,88.908714,44.501698,35.709988,12.626557
54.964188,88.240822,44.274410,35.517681,10.452745
54.299629,87.956917,44.849319,36.077839,9.389621
56.064777,87.636925,44.974476,36.300686,8.410271
48.766071,85.069588,44.572880,35.970772,6.121104
44.350605,84.570679,44.519188,35.930397,5.199552
47.062592,86.287567,44.806015,36.167118,6.911403
51.187084,87.174362,45.075615,36.451721,9.828315
50.990753,88.043640,44.877556,36.265388,9.758709
48.309196,88.079567,45.131512,36.516434,9.805434
48.110855,88.615639,45.086868,36.474804,9.750006
47.265423,88.954407,45.259613,36.602535,9.337325
43.892952,88.858986,45.402737,36.639553,7.749561
41.102074,88.398689,45.580750,36.686047,5.739736
42.416306,88.060715,45.624985,36.680923,4.904181
44.802773,87.979279,45.644577,36.682796,5.278289
46.748352,87.918518,45.787319,36.786167,6.449301
50.749702,87.865730,45.902668,36.878880,8.252300
53.233166,87.927910,45.742115,36.644730,9.616281
51.017532,87.609497,45.355381,36.180847,9.511005
50.326393,87.669830,45.214359,36.052933,9.172542
51.782143,88.533844,45.345261,36.198246,9.951347
51.652149,89.397163,45.189812,36.077888,9.466615
51.705147,89.527756,45.370148,36.297676,8.340654
51.030163,88.933273,45.557205,36.502781,7.834539
50.457504,88.891891,45.827728,36.753948,8.214104
50.181515,88.894417,46.143070,37.005581,9.576956
48.818737,88.448601,46.109715,36.919491,10.437990
47.127575,87.980354,46.108536,36.895824,11.410607
46.818676,88.819618,46.012012,36.771996,12.269263
48.787914,90.198799,46.012577,36.723888,12.777285
50.289322,90.444794,46.117893,36.773293,12.380588
49.868759,90.559464,46.407017,36.957813,11.022944
49.557629,90.816887,46.194092,36.649803,8.858178
49.018230,91.135002,45.626099,36.078293,6.819639
55.272236,91.660507,45.411804,35.853413,7.754217
58.205811,90.968315,45.394455,35.962830,7.492096
49.962093,88.615173,45.372379,36.176460,5.064594
47.306843,89.045654,45.547428,36.365562,4.005431
51.769894,90.551559,45.912609,36.664547,4.711506
50.353271,90.045311,46.018913,36.810638,5.145726
44.685070,88.901031,45.657715,36.489513,4.683207
43.968948,88.791245,44.979549,35.916656,3.632531
46.260159,89.123749,44.827080,35.805569,5.358582
48.481686,90.641708,45.031250,36.033150,6.942982
49.055092,92.644325,45.578976,36.585606,6.020844
49.467728,92.596138,45.623135,36.741215,3.623374
48.817051,91.983284,45.983788,37.057251,4.408717
48.969330,93.328407,46.253670,37.281948,8.136879
47.696575,91.526909,45.533142,36.566425,5.652136
45.221714,88.682381,44.970940,36.115040,4.173973
48.492569,87.383118,44.898582,36.126244,6.117548
51.392780,90.578011,45.333317,36.611919,10.650709
42.399082,88.417610,45.903572,36.870281,10.284289
