cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
28.866697,87.331421,44.535954,35.202225,5.418707
28.320908,88.926903,41.466980,32.530453,4.627565
25.636862,91.856209,46.373474,36.877254,6.194261
30.532349,89.996979,43.045517,33.769810,3.873020
29.501373,92.204071,45.257248,35.918243,7.732399
29.229940,89.894142,44.440620,35.111946,7.086795
32.649166,91.697243,45.289410,35.961945,6.512451
31.877907,89.758698,44.895565,35.606453,6.207778
25.946241,88.239563,44.352665,35.162670,4.883411
23.273193,88.329369,44.417732,35.293480,3.855795
29.712587,91.301666,44.454796,35.420422,2.173987
31.395067,91.871742,44.665134,35.587448,3.461450
28.599953,89.953796,44.628841,35.477894,4.096654
24.143030,89.317177,44.534672,35.376080,4.165742
23.000021,88.685677,44.426769,35.239960,4.907071
27.131723,90.987938,44.240265,35.035534,4.471788
29.383783,90.431717,44.344177,35.084648,5.978142
34.180958,91.293739,44.156864,34.879639,5.257674
36.078175,89.948555,43.841633,34.615005,4.736814
33.296753,89.353477,43.761070,34.583206,3.285774
26.897610,87.641914,44.170101,34.940758,4.916560
24.708506,87.021103,44.137775,34.919521,5.868516
27.569260,89.556122,44.144531,34.982849,4.749544
26.681349,90.642517,44.357040,35.249447,4.570632
27.464056,91.687378,44.583359,35.475239,4.428048
27.613081,91.623459,44.716301,35.589016,4.301653
26.601400,91.615921,44.570869,35.417049,4.193474
27.928097,91.833435,44.525265,35.352100,4.577373
28.150023,90.648438,44.435699,35.241516,4.621965
26.812967,89.401970,44.302311,35.051983,5.511479
29.159779,89.852371,44.043449,34.758091,5.209878
31.293766,90.829231,44.033894,34.754845,3.826612
31.714237,89.874718,43.997505,34.721237,3.695467
31.987810,89.500107,43.979874,34.719986,3.080902
28.782461,88.424576,44.036495,34.791553,3.716649
26.409575,87.925362,44.040150,34.816750,5.041225
28.195177,88.898109,43.985561,34.800976,5.142462
29.786436,89.791878,43.979820,34.830715,4.976033
31.551718,90.817078,44.083462,34.950214,4.266301
32.299862,91.039436,44.144840,35.003094,3.499640
27.911190,89.807510,44.191189,35.009792,3.741445
26.910423,89.930389,44.402233,35.219330,3.609417
29.622843,90.251930,44.431019,35.234352,3.849045
29.992380,90.304062,44.422207,35.220127,5.318109
29.966831,90.135773,44.306309,35.157486,5.418866
26.403387,91.412247,44.125130,35.035526,3.481827
27.989851,90.618996,44.287189,35.155258,4.336987
30.263588,90.489357,44.311859,35.126762,5.535483
28.250664,89.260376,44.023510,34.843983,6.387931
26.761593,90.049835,44.162830,35.034954,5.855150
26.947124,90.008331,44.222923,35.087772,5.422502
28.048191,90.581314,44.322174,35.199467,5.207880
28.436441,90.208961,44.262226,35.175713,4.445864
29.440613,89.736107,44.159618,35.093506,4.266361
32.586094,89.899300,44.170956,35.078152,4.854161
34.148266,89.632317,44.201679,35.044559,5.494549
33.096794,89.533752,44.189777,35.001968,5.115022
29.436035,88.765869,44.330753,35.118744,4.971237
27.858725,89.322372,44.275608,35.098793,4.415308
27.943108,89.755348,44.359783,35.208488,5.029852
29.599972,90.642273,44.258450,35.142998,5.448076
29.595903,90.596138,44.322891,35.217587,5.868686
29.256664,90.403549,44.168392,35.055290,5.482479
30.432709,90.520103,43.959282,34.817944,4.954967
31.454140,90.796280,43.669510,34.523415,4.849752
29.703344,90.170967,43.944450,34.768578,6.783147
30.195534,90.836639,44.095364,34.937614,7.543144
32.049969,91.154747,44.291740,35.190052,7.109497
29.842548,89.418640,44.340332,35.339191,5.832208
26.823645,88.973595,43.965321,35.093086,4.090789
31.642418,89.376076,43.820000,34.910099,5.496278
33.614174,89.707558,43.856491,34.965244,6.791085
28.828650,89.194351,44.096889,35.243149,6.364728
27.435867,89.063049,43.961830,35.077011,5.313797
28.674051,89.774643,43.862522,34.940575,5.419259
28.917950,90.347855,43.858837,34.922619,5.507639
28.449528,90.676712,43.966442,35.016987,5.144377
27.903196,90.619583,44.119789,35.135715,4.968590
26.932814,90.455467,44.110920,35.098656,4.769652
26.299667,90.276817,44.039715,35.021046,4.685672
27.036423,89.354546,43.925316,34.919346,5.329126
27.551626,90.803040,44.075993,35.098145,4.602287
24.918282,91.899338,44.194370,35.148228,4.217302
25.105551,91.068214,44.671093,35.580715,5.532044
24.954039,91.281418,44.419289,35.286900,6.207808
27.684078,91.605911,44.235596,35.123608,6.454737
31.144131,92.171799,44.701466,35.553108,7.662246
30.999653,91.677010,44.220989,35.075706,5.016598
31.459127,90.855904,44.106396,35.034801,2.232292
37.036037,91.528297,44.274132,35.205849,3.439804
40.511177,92.496223,44.646523,35.545872,7.670810
