cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
30.799902,86.917847,42.935917,33.956112,6.469551
23.207022,89.993927,44.116188,34.932922,4.009816
26.803656,89.650879,43.333179,33.962090,3.256704
29.662857,87.998383,43.044907,33.839924,4.709909
29.641592,90.607101,43.969158,34.716431,6.425262
28.983829,90.555367,44.513790,35.185169,4.753111
31.652168,90.618492,45.049526,35.684933,5.182135
31.877958,90.208443,44.941303,35.613846,5.698065
31.499060,90.332863,44.987480,35.714706,5.266857
30.352411,89.913101,44.446323,35.263004,4.069362
27.716793,88.837074,44.140152,34.995914,3.196698
26.010763,89.174362,43.901085,34.766731,1.899323
27.110445,89.186775,43.909798,34.737225,2.498898
29.508165,89.893364,43.926048,34.721703,2.896565
30.108601,90.663033,44.165405,34.878807,4.170350
28.941048,89.856850,44.036114,34.693199,4.788772
27.840710,89.634308,43.979538,34.633759,5.222524
26.381411,88.324341,43.902920,34.570122,5.322105
28.811520,89.700317,43.906212,34.592724,4.876968
29.552015,88.909225,44.108063,34.815693,5.084315
29.115629,89.204330,43.894028,34.687798,3.620683
26.492144,88.683540,43.999889,34.833920,3.831490
26.380531,89.518059,43.827763,34.673904,4.126780
26.765776,89.933113,43.842537,34.657104,4.942075
29.174845,90.363853,43.769436,34.536869,5.596875
32.673840,90.280762,43.737255,34.474590,6.083169
35.347347,90.689034,43.456112,34.262455,3.847913
36.058781,91.082420,43.755852,34.601517,2.234281
30.020590,87.803642,44.116409,34.831722,5.015061
24.699173,86.890648,44.063782,34.768902,6.141934
25.274889,87.948730,44.101009,34.847054,5.937265
28.075565,90.649918,44.113056,34.923588,4.523779
28.838888,91.849945,44.276966,35.124882,4.659675
28.907949,91.719398,44.417011,35.247654,5.139985
27.148460,91.377838,44.427917,35.251808,4.429922
26.748035,91.364960,44.384777,35.189144,4.304179
26.833221,90.253662,44.341942,35.130951,4.470202
26.767765,89.430847,44.138683,34.909222,4.848804
27.245600,89.121506,43.851910,34.604366,5.439032
30.250748,90.637024,43.734207,34.493275,4.221080
30.582876,90.070061,43.706497,34.476990,4.007644
32.054459,90.293121,43.757339,34.538696,3.022453
30.260807,88.963814,43.807022,34.584976,3.356703
27.859274,88.437157,43.798359,34.579483,4.228536
26.454029,88.370155,43.906677,34.708267,5.354146
27.957964,89.250473,43.898678,34.728756,5.251819
28.668129,90.208344,43.900692,34.761452,4.940618
31.796663,91.474480,44.029079,34.905819,4.152695
31.283104,90.739540,44.013428,34.869278,4.154577
26.948019,90.109802,44.094994,34.924652,3.860132
27.054264,90.294434,44.345161,35.175926,3.642366
29.218231,90.428047,44.286568,35.096233,4.146916
29.642208,90.365486,44.228664,35.040253,5.588194
30.850922,90.702766,44.160515,35.035980,5.134796
25.774633,91.118515,43.995445,34.894394,3.687730
28.545698,91.085861,44.241497,35.121872,3.806480
29.494143,90.100891,44.244465,35.051991,5.828510
28.870920,89.713051,43.798748,34.631683,5.952101
26.826694,89.778618,44.119625,34.995628,5.948758
28.292145,90.472641,44.019085,34.887596,5.104256
27.393929,90.023933,44.283466,35.162186,5.417448
28.624998,90.274292,44.023075,34.937038,4.120810
29.824291,89.925613,44.114761,35.052326,4.238214
32.453751,89.950111,44.023838,34.935669,4.853567
33.744381,89.810028,44.161106,35.017097,5.384812
32.932091,89.561119,44.181095,34.997406,5.149249
29.975422,88.958603,44.249557,35.046253,4.896999
27.604330,89.028603,44.221603,35.045879,4.616788
27.728415,89.729836,44.227882,35.093803,4.773938
29.895891,90.765129,44.210327,35.114159,5.179862
29.965460,90.608238,44.286682,35.191101,5.822161
29.060190,90.187210,44.192196,35.087593,5.523196
30.039326,90.407463,44.009472,34.875561,5.023539
31.066484,90.560623,43.771515,34.614010,5.186598
30.216249,90.644707,43.835533,34.667843,6.457666
30.403957,90.945618,44.141361,34.976463,7.744111
31.729853,91.020958,44.264984,35.151962,7.400307
28.965040,89.452843,44.264503,35.270157,5.522175
27.582455,89.100281,43.933437,35.046654,4.051164
32.270802,89.832695,43.828438,34.909500,5.666952
34.332439,89.837151,43.907818,34.995102,7.209326
28.779066,89.234428,44.056293,35.200279,6.316849
26.421131,88.741600,44.004330,35.130737,5.324823
28.677374,89.786865,43.745708,34.836285,5.294240
29.606297,90.341721,43.800602,34.886944,5.856077
29.107164,90.807480,43.821316,34.901455,5.213431
27.865278,90.562843,44.066257,35.117840,5.054712
27.212347,90.650238,44.040138,35.051903,4.594108
26.689657,90.648659,44.035881,35.034779,4.506565
27.063639,90.043976,43.897324,34.897247,4.966684
27.243984,89.625458,44.009136,35.025215,5.371121
26.261244,91.673424,44.022472,35.020638,3.795120
24.787214,91.231285,44.389328,35.321960,4.640547
24.685530,90.937424,44.571053,35.449230,5.920984
25.473396,91.229988,44.130932,35.010635,5.717275
29.435019,91.831001,44.337353,35.230843,6.755735
31.391806,92.272362,44.622269,35.469223,7.277597
30.202143,91.427444,44.016716,34.894176,3.642787
32.754642,91.092499,44.169640,35.114235,2.350371
38.469257,91.998940,44.205666,35.129093,4.421755
41.462723,92.497833,44.672600,35.553932,8.734941
41.419357,91.383232,45.122543,35.890800,11.083014
36.134598,88.408813,45.039379,35.841721,7.606047
