cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
33.591278,86.536118,41.349728,32.710648,8.074278
31.650051,87.669289,39.450706,30.975594,7.959578
39.119720,90.575775,39.348682,30.991011,6.207236
35.560490,85.293457,37.026539,29.191202,4.035064
32.900555,86.649124,38.454815,30.651472,4.327693
37.317383,85.178703,37.828972,30.144855,4.011241
35.168858,85.101692,37.436852,29.758249,4.628050
36.134174,86.286079,37.926746,30.213840,4.877550
35.386620,85.072060,38.180416,30.369900,4.794653
39.459564,88.140579,38.400867,30.523701,4.929184
39.119759,87.110176,38.745594,30.758482,6.127439
35.033146,85.761436,38.624374,30.625519,4.959978
34.185261,85.339752,38.553501,30.570328,4.296749
34.040562,84.450867,38.289967,30.345268,4.225646
33.860561,84.494919,38.322849,30.377323,4.769288
34.973019,85.870972,38.495792,30.511530,5.768195
32.808460,85.305763,38.675262,30.677137,7.033089
34.752609,86.167175,38.735783,30.711094,7.973561
38.773319,87.900238,38.716579,30.646215,9.408087
41.275436,88.944130,38.671646,30.584154,10.272535
40.944042,88.193108,38.512115,30.461365,9.395994
39.704811,87.318428,38.110924,30.134531,7.646805
40.054543,87.304008,37.700733,29.816711,7.046821
41.191689,87.561523,37.509480,29.714813,7.665761
41.466911,87.522789,37.399681,29.684303,8.811969
42.144451,87.644058,37.211597,29.587383,10.442847
43.586567,88.317390,37.271778,29.716606,12.233595
40.158997,89.035339,37.763165,30.105484,10.400358
31.272909,86.280190,38.127274,30.228142,6.408430
34.467422,85.409698,38.104691,30.215723,5.857594
44.722122,86.066078,37.989929,30.192682,10.923282
51.424385,87.930969,38.357521,30.579325,17.109240
42.999302,86.997322,38.377468,30.533007,16.162710
34.126854,84.896805,37.870190,30.061182,10.385901
40.143169,86.366371,37.757545,30.016613,9.005513
41.634636,88.803177,37.800152,30.065500,8.300691
38.324245,88.237801,38.154095,30.319740,7.420928
43.069489,88.251984,38.274120,30.364746,8.325332
48.985531,89.189621,38.227413,30.258535,11.427707
45.189308,88.648201,38.421391,30.441925,12.984930
46.952293,87.055405,38.145168,30.224062,16.596987
47.295952,87.586372,38.039791,30.178389,17.412395
53.220264,92.207939,38.064835,30.227167,15.107114
63.704620,93.346962,36.276020,28.417278,8.143607
62.946869,92.132935,35.565346,27.640385,10.919103
45.658768,87.701256,36.118790,28.175043,12.291764
57.420120,85.029907,37.408993,29.538290,10.323733
74.325684,85.849861,39.156445,31.458593,11.221668
73.713890,87.577095,37.946419,30.187016,9.105515
63.615208,86.792381,38.131210,30.277294,11.301423
55.234947,89.773834,36.917801,29.000824,14.137829
55.002369,88.882088,36.565121,28.701019,11.011104
61.212036,90.304962,36.629318,28.766054,12.956857
52.494064,88.030869,36.940697,28.909496,9.253634
55.710167,89.066048,37.568668,29.559862,12.576797
56.650047,88.834251,37.549248,29.570887,12.356709
55.205360,87.192711,37.711243,29.684208,14.459454
53.696960,87.072945,37.985596,29.884230,15.899374
