cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
33.837044,86.222313,41.443611,32.790352,8.530783
26.976210,88.131775,40.740608,32.063683,6.491442
29.827820,93.731834,44.201714,35.058128,6.453991
35.880466,89.884148,42.019993,33.116371,4.427843
30.985254,91.481270,44.485008,35.444759,8.192481
33.515232,91.816544,43.764198,34.633152,8.713213
31.092678,89.999580,43.906651,34.817631,6.581767
30.102432,89.094360,44.422665,35.388332,4.811196
32.067326,89.995110,44.607098,35.604084,3.611024
33.705242,89.994507,44.812122,35.836597,4.108164
33.740250,89.233017,44.666126,35.704559,4.193102
30.339083,88.217941,44.590317,35.594799,3.808398
29.648743,88.377113,44.487476,35.478092,3.953307
30.091089,88.423843,44.631477,35.567039,5.083672
28.449219,89.382072,44.849434,35.747036,4.743734
28.429909,90.484169,44.777351,35.618263,3.752379
28.151348,90.919960,44.534744,35.330704,3.272203
28.005457,91.058090,44.420464,35.210781,3.578688
29.601599,90.928902,44.221390,34.989090,4.136509
30.868542,91.076797,44.222729,34.951664,4.212679
32.672474,90.217873,44.295898,35.003105,3.771463
31.355982,89.807205,44.058865,34.780563,2.825598
26.400219,88.025085,44.169838,34.892159,4.790032
27.296297,88.523109,44.083954,34.838116,4.915373
28.045193,89.254295,43.993744,34.774727,4.819522
30.497467,90.672226,44.091099,34.889214,3.989323
32.740131,90.907913,43.996685,34.794960,3.242524
29.741323,89.540962,44.044029,34.821545,3.804006
28.592751,89.464180,44.107830,34.881950,3.695461
30.173853,89.901268,44.199703,34.961029,3.571467
30.495291,89.158058,44.197117,34.925083,5.109652
32.543831,89.870918,44.287376,35.003838,4.997867
30.382557,89.559822,44.122742,34.898933,3.910865
24.154163,90.656319,43.563915,34.396523,3.109233
31.347784,89.839081,43.938259,34.736328,4.625974
32.328720,89.660812,43.622890,34.401806,6.704662
27.277798,88.441399,43.974712,34.837788,6.669663
28.810099,89.235527,43.842571,34.715843,4.476004
29.500275,89.319290,43.825428,34.716488,3.828737
30.217878,89.527313,43.632141,34.544361,3.856943
31.612663,89.569580,43.685493,34.595066,4.217643
32.918766,89.483284,43.764915,34.634010,4.828631
33.262997,89.780922,43.833961,34.677795,4.833217
31.228779,89.312782,43.960491,34.786755,5.064686
29.958746,89.660278,43.898190,34.749435,4.556178
29.208609,89.699745,43.962742,34.826260,4.850327
30.228300,90.608551,43.790363,34.681915,4.885846
30.634306,91.032936,43.971180,34.857868,5.663296
29.974268,90.941750,43.933086,34.815685,5.879720
29.732828,91.264603,43.860649,34.751514,5.704349
30.437912,90.910454,43.842567,34.707993,6.514373
31.492533,91.506256,43.657814,34.553024,6.796412
32.289932,91.224152,44.009163,34.934040,7.262258
32.088470,90.638565,44.039074,35.023891,6.443877
27.396654,89.100998,44.045662,35.124863,5.245795
28.906950,89.080467,43.600067,34.708565,5.024308
32.057205,89.584602,43.684948,34.806461,6.427344
