cpu_usage,assigned_mem
6447586.500000,2019124.125000
6366812.500000,1984313.125000
6522655.000000,1970343.750000
6620777.500000,1997842.625000
6615040.000000,2004855.125000
6461610.500000,1986845.125000
6385639.500000,1987967.625000
6650886.000000,1994702.125000
6469017.000000,1992076.375000
6350413.500000,2000906.875000
6423129.500000,1988806.375000
6415930.500000,1985583.250000
6354515.000000,1985999.875000
6485832.000000,1991957.375000
6441043.500000,1984263.625000
6424841.500000,1996424.125000
6409231.500000,1993334.500000
6513266.500000,1992879.125000
6428559.000000,1994136.375000
6388789.000000,1993877.125000
6321377.000000,1978195.000000
6286449.000000,1985785.125000
6320609.000000,1985419.875000
6300561.000000,1987707.375000
6239817.000000,1989871.625000
6363425.000000,1991505.500000
6239907.500000,1980263.125000
6201974.500000,1985270.250000
6237094.500000,1978773.000000
6215666.500000,1983717.500000
6213562.500000,1980287.375000
6251009.500000,1984405.250000
6190102.500000,1974635.000000
6225217.500000,1982805.750000
6204483.000000,1975249.250000
6149904.000000,1975818.250000
6036527.500000,1977961.750000
6312223.000000,1979764.750000
6154462.000000,1971868.750000
6112960.000000,1972604.125000
6127850.500000,1968439.500000
6130066.500000,1972818.625000
6120344.500000,1971428.375000
6190425.000000,1975423.000000
6168404.500000,1969383.750000
6157753.500000,1976405.750000
6157172.000000,1969593.750000
6129098.000000,1967709.750000
6083597.000000,1970790.875000
6274448.500000,1978347.750000
6183354.500000,1968784.250000
6115757.500000,1972884.125000
6189213.000000,1971043.125000
6187201.500000,1972338.875000
6213445.000000,1971561.750000
6144642.500000,1975035.250000
6099776.000000,1967397.875000
6115893.000000,1970184.500000
6051315.000000,1963940.625000
6070361.500000,1963476.875000
6064468.000000,1970251.875000
6209206.000000,1969950.000000
6095533.000000,1965764.500000
6091065.500000,1964266.750000
6128896.000000,1962560.375000
6131068.000000,1960651.625000
6123976.000000,1961389.500000
6112138.000000,1965102.625000
6065265.000000,1960634.750000
6015131.500000,1960967.125000
5987286.500000,1953318.625000
5897460.500000,1951433.000000
5820960.500000,1953441.500000
6085274.500000,1951002.000000
5936615.500000,1952052.375000
5878367.500000,1951824.375000
5929689.000000,1944225.375000
5897751.000000,1942636.875000
5872900.000000,1954804.500000
5893482.500000,1957081.500000
5785879.500000,1951718.875000
5793891.500000,1957817.750000
5798518.500000,1953276.750000
5856557.500000,1945615.500000
5763286.000000,1962001.000000
6008974.000000,1963712.000000
5916219.500000,1959931.625000
5885972.500000,1961453.000000
5950093.000000,1957728.500000
5977965.500000,1951850.375000
5912703.500000,1964277.375000
5999002.000000,1962380.250000
5867349.000000,1964068.750000
5892013.000000,1968548.250000
5865694.000000,1964345.250000
5857211.500000,1961310.500000
5801658.000000,1967182.375000
5987941.500000,1966876.375000
5877878.000000,1967174.625000
5887269.000000,1971783.500000
5972946.500000,1966081.500000
6049015.500000,1961001.000000
6170979.500000,1975943.375000
6325335.000000,1984460.500000
6238755.500000,1980885.125000
6039797.500000,1988064.875000
6064833.000000,1974182.250000
5998003.500000,1968537.875000
6011220.500000,1968836.250000
6165934.500000,1974292.625000
6107171.000000,1965437.625000
6138174.000000,1978300.250000
6227577.500000,1974756.375000
6293361.000000,1976281.875000
6264302.000000,1978666.375000
6365813.000000,1988020.875000
6427625.500000,1974757.625000
6388342.000000,1991687.125000
6332036.000000,1984941.500000
6223782.500000,1982903.250000
6266282.500000,1985508.625000
6487522.500000,1990803.750000
6505354.000000,1981453.500000
6440518.000000,1987883.500000
6473025.500000,1979453.125000
6351844.000000,1988968.125000
6280748.500000,1987612.250000
6479264.500000,1983153.875000
6466188.500000,1980913.875000
6475726.000000,1993049.000000
6453961.000000,1982758.750000
6399706.000000,1986955.375000
6416493.000000,1990546.125000
6663804.000000,1998399.750000
6610287.000000,1983592.375000
6647708.000000,1991458.000000
6674887.000000,1989949.750000
6696278.000000,1991904.000000
6635195.500000,1989345.875000
6727624.000000,2000200.625000
6782505.000000,1985340.375000
6750135.000000,1996135.625000
6705267.500000,1988719.250000
6699995.500000,1991145.375000
6645158.000000,1991913.375000
6857743.000000,2001142.750000
6766519.500000,1985306.250000
6729077.500000,1997908.000000
6778352.500000,1993433.250000
6831853.000000,1998486.500000
6766280.000000,1994433.625000
6866860.500000,2008956.750000
6807533.000000,1989213.875000
6760681.500000,1999359.875000
6795230.000000,1994314.000000
6830441.000000,1998419.125000
6718358.500000,2001194.750000
6965386.500000,2006614.250000
6831156.000000,1996957.500000
6778207.500000,2004531.250000
6788053.500000,1999516.500000
6864464.500000,2001513.500000
6801625.500000,2000203.500000
6864245.500000,2014355.875000
6866215.500000,1993074.000000
6873510.000000,2004876.625000
6920813.000000,2000198.875000
6912806.000000,2007179.250000
6793192.000000,2011517.000000
7031009.500000,2018486.875000
7003619.000000,1995319.750000
6986387.500000,2008611.250000
7013663.500000,2006793.875000
6974765.500000,2012707.500000
7011192.500000,2007510.500000
6989341.500000,2015532.250000
6850810.500000,2006555.125000
6888314.500000,2014520.500000
6943267.500000,2011367.625000
6990592.000000,2010533.500000
6812252.500000,2014442.000000
6925658.500000,2016594.250000
6833463.500000,2009351.875000
6791105.000000,2014676.625000
6926144.000000,2006088.250000
6854532.500000,2013702.875000
6817959.500000,2012781.625000
6907432.000000,2015958.875000
6789071.500000,2008345.625000
6787578.500000,2020866.250000
6842400.000000,2012565.750000
6889042.000000,2012605.000000
6837894.000000,2010380.625000
6929663.500000,2017346.375000
6828613.000000,2008221.875000
6805693.500000,2018771.875000
6897422.500000,2012721.125000
6893430.000000,2013609.250000
6941310.000000,2011571.000000
6939974.500000,2018599.750000
6847934.500000,2004447.500000
6747827.000000,2018787.000000
6746833.000000,2015088.125000
6788748.500000,2014382.000000
6944345.000000,2006969.750000
6952587.000000,2026825.000000
6850173.000000,2003600.125000
6841627.500000,2013904.250000
6826601.000000,2006867.875000
6840727.000000,2009868.250000
6784988.000000,2007898.250000
6883132.000000,2016588.125000
6855932.500000,1996574.250000
6837677.000000,2012065.500000
6796070.500000,2007801.625000
6737151.000000,2010888.625000
6807594.000000,2008955.750000
6911800.000000,2016267.000000
6850426.000000,2000006.750000
6814007.000000,2011390.250000
6768542.500000,2003151.375000
6732963.500000,2009375.875000
6688412.000000,2010263.250000
6918489.500000,2016312.625000
6805461.000000,2013124.875000
6790228.500000,2022146.750000
6836393.000000,2010995.375000
6666969.500000,2018454.500000
6762389.500000,2012134.875000
6956941.500000,2027046.375000
6861110.000000,2004287.500000
6873818.500000,2013382.750000
6838053.000000,2011576.625000
6831971.500000,2014550.750000
6742153.000000,2012476.625000
6856356.000000,2024647.000000
6849113.000000,2011318.500000
6787044.500000,2022530.375000
6736911.000000,2013836.625000
6713429.000000,2016376.000000
6700215.000000,2013739.000000
6867274.500000,2023483.500000
6779525.500000,2009406.125000
6748215.000000,2019331.750000
6752014.000000,2014442.500000
6785475.500000,2017842.500000
6721210.000000,2014895.375000
6850779.500000,2026281.625000
6800628.000000,2011170.625000
6791457.000000,2020369.125000
6759883.500000,2014484.000000
6745715.000000,2017008.375000
6679140.500000,2015416.000000
6896133.500000,2020693.250000
6767238.500000,2013162.500000
6724924.500000,2017446.500000
6715676.000000,2013397.875000
6753642.500000,2014145.375000
6700078.500000,2013146.000000
6808294.500000,2023676.500000
6795647.000000,2005518.875000
6810934.000000,2016915.500000
6838374.500000,2012413.125000
6757982.500000,2018283.500000
6717662.000000,2016297.000000
6917188.500000,2024670.625000
6857877.500000,2005057.250000
6848870.000000,2016571.250000
6871316.500000,2013354.750000
6800687.000000,2018322.375000
6807998.500000,2012807.375000
6797798.500000,2021332.625000
6757844.500000,2010913.125000
6800685.000000,2019942.875000
6840331.500000,2015421.375000
6760953.500000,2018033.625000
6678523.500000,2019470.125000
6841393.500000,2018009.875000
6762284.000000,2016888.375000
6764595.500000,2019233.875000
6903644.000000,2014197.875000
6747759.500000,2021530.750000
6715401.500000,2015609.250000
6774450.500000,2019208.875000
6679567.000000,2010993.750000
6744469.500000,2022667.750000
6764128.000000,2015255.625000
6745624.000000,2016587.250000
