cpu_usage,assigned_mem
6678715.500000,2026441.125000
6596294.000000,2014353.625000
6653266.000000,2000177.250000
6775688.500000,2024657.000000
6690843.500000,2026712.125000
6535537.000000,2004022.250000
6470990.000000,2004313.500000
6768125.000000,2007751.125000
6533663.000000,2000380.750000
6423299.000000,2009802.000000
6438858.000000,1996961.375000
6405908.500000,1993749.375000
6339830.500000,1993908.250000
6493070.500000,2000051.125000
6472676.000000,1995736.125000
6450167.000000,2009988.000000
6468024.000000,2005218.125000
6570991.000000,2005592.125000
6468849.500000,2007174.125000
6422238.000000,2004629.500000
6362382.000000,1991302.375000
6355056.000000,1999616.625000
6394674.500000,1998691.250000
6402265.500000,2000957.750000
6327451.000000,2004639.750000
6486208.000000,2007764.625000
6387942.500000,1994918.375000
6333029.000000,2000356.125000
6377446.000000,1994203.750000
6375183.000000,1999621.625000
6399959.000000,1998107.000000
6428950.500000,2002313.500000
6364634.500000,1990390.250000
6366273.500000,1997530.000000
6345185.500000,1990732.625000
6269691.500000,1990413.875000
6134165.500000,1991004.375000
6358251.500000,1992630.875000
6222920.000000,1984018.125000
6178260.000000,1984685.875000
6199587.000000,1980759.625000
6208821.500000,1984667.125000
6205037.500000,1984230.000000
6309168.000000,1988187.125000
6313489.500000,1983577.250000
6301754.500000,1991842.875000
6305535.000000,1985326.625000
6288800.500000,1985176.250000
6240935.500000,1988518.375000
6416558.500000,1995434.750000
6365334.000000,1984585.625000
6294960.500000,1990122.625000
6383538.500000,1990169.000000
6402161.500000,1992287.750000
6433384.000000,1991299.875000
6338187.000000,1993063.625000
6271220.500000,1983239.250000
6267328.500000,1986135.875000
6190934.000000,1980493.000000
6196586.000000,1980269.125000
6200721.000000,1986705.875000
6337532.000000,1985983.875000
6232772.500000,1982311.875000
6200628.500000,1979590.750000
6249058.500000,1978936.625000
6240161.500000,1976949.375000
6234564.500000,1977973.125000
6221862.500000,1979235.750000
6170865.000000,1976008.250000
6091138.500000,1974563.250000
6079008.000000,1966721.250000
5956667.000000,1963979.875000
5875339.500000,1965857.000000
6158231.500000,1960606.250000
6007688.000000,1964576.375000
5946091.500000,1964480.500000
6010188.000000,1956867.375000
5996237.000000,1954761.750000
6001382.500000,1967504.500000
6046853.000000,1972673.875000
5969325.000000,1968941.875000
5939600.500000,1973656.625000
5959765.500000,1966820.000000
5991908.500000,1960338.500000
5851137.500000,1974586.750000
6104755.000000,1972964.750000
5998317.500000,1969852.375000
5940771.500000,1970790.000000
6005915.500000,1965688.625000
6023252.000000,1959289.000000
5959213.500000,1970626.500000
6030036.500000,1968647.250000
5901695.500000,1971261.625000
5906543.000000,1973969.750000
5885684.000000,1970346.625000
5870617.000000,1966513.875000
5811884.000000,1972548.125000
6000229.000000,1971783.375000
5882145.000000,1973720.875000
5899661.500000,1976946.375000
5986695.000000,1972181.000000
6061409.500000,1966551.125000
6200812.500000,1981731.250000
6365755.000000,1991045.625000
6247671.500000,1987554.875000
6047913.500000,1991302.000000
6046942.000000,1976952.500000
5987746.500000,1970369.250000
5995414.000000,1970814.250000
6145265.500000,1974832.375000
6072717.000000,1968475.250000
6100829.000000,1980120.750000
6213731.500000,1977335.125000
6302443.000000,1979081.125000
6282387.500000,1982696.250000
6378244.500000,1990891.750000
6427408.000000,1978453.375000
6389253.500000,1994130.000000
6312357.500000,1987216.750000
6203025.000000,1982536.500000
6252993.500000,1985413.375000
6491792.500000,1990999.000000
6478927.500000,1983816.375000
6422227.500000,1990023.000000
6464191.000000,1982576.625000
6388231.000000,1990712.750000
6328754.500000,1990642.875000
6556476.000000,1988855.250000
6535580.500000,1986554.875000
6562461.000000,1998205.000000
6499802.500000,1987193.000000
6434644.000000,1989364.500000
6466673.500000,1992918.500000
6717680.500000,2003321.500000
6641544.000000,1988008.375000
6697309.000000,1996707.250000
6736440.500000,1994884.250000
6776396.500000,1995929.375000
6703620.000000,1993936.250000
6808266.000000,2004603.625000
6825996.000000,1992018.750000
6781188.500000,2000163.750000
6723216.000000,1994594.000000
6725473.500000,1994463.000000
6665020.000000,1995836.625000
6881113.500000,2005084.250000
6780398.000000,1991135.125000
6745765.500000,2002562.375000
6793920.500000,1997762.875000
6841557.500000,2002025.625000
6770720.500000,1998470.125000
6878231.000000,2012105.125000
6814200.000000,1994786.875000
6759432.000000,2003572.000000
6787921.500000,1998522.375000
6815302.500000,2001153.125000
6700713.500000,2004006.625000
6959721.000000,2009139.625000
6825076.500000,2002119.000000
6767806.000000,2008519.125000
6781742.500000,2003952.750000
6849247.500000,2005346.625000
6788838.000000,2004211.500000
6865463.000000,2017251.875000
6853111.000000,1998939.750000
6866455.500000,2008993.750000
6939524.500000,2003756.625000
6887687.000000,2011126.125000
6786602.500000,2013040.625000
7033490.500000,2020866.625000
6982796.000000,2000816.000000
6977539.500000,2011580.500000
7000715.500000,2009908.125000
6956653.500000,2015570.875000
6992036.000000,2010247.250000
6966857.000000,2017762.125000
6835741.000000,2008408.250000
6878778.000000,2016530.500000
6935737.500000,2014331.625000
6959153.500000,2013304.125000
6794912.500000,2017032.500000
6916729.500000,2018857.625000
6817016.500000,2012896.625000
6802207.000000,2016683.625000
6957894.000000,2009020.875000
6853584.500000,2017651.000000
6808874.500000,2015478.000000
6890760.000000,2018963.000000
6763647.000000,2011730.000000
6771766.000000,2023088.875000
6839239.500000,2015709.750000
6849545.000000,2016084.500000
6830400.000000,2012702.750000
6918351.000000,2019882.000000
6798106.500000,2012466.375000
6792787.500000,2021791.375000
6896264.500000,2016537.625000
6889694.000000,2017533.625000
6956108.500000,2015489.750000
6944090.500000,2022224.125000
6833783.500000,2009262.250000
6726267.000000,2021721.125000
6745999.500000,2018250.375000
6771710.000000,2018378.500000
6947596.000000,2010196.375000
6967879.500000,2028963.625000
6818867.000000,2010160.500000
6808184.500000,2018335.875000
6803855.500000,2011228.375000
6816730.000000,2013628.250000
6782510.500000,2011675.750000
6895564.000000,2019198.000000
6848172.500000,2003119.250000
6816611.000000,2016023.750000
6795345.500000,2012698.875000
6698705.000000,2015538.875000
6791318.500000,2012798.250000
6908027.000000,2019540.000000
6831461.000000,2006202.875000
6785440.000000,2016052.000000
6739548.500000,2007981.625000
6720304.000000,2012734.625000
6687530.500000,2014210.500000
6922492.500000,2020793.375000
6800024.500000,2019621.500000
6769813.000000,2026557.000000
6812221.500000,2016628.625000
6627491.500000,2022004.000000
6739856.500000,2015869.750000
6944065.500000,2029543.125000
6828296.500000,2010729.375000
6841029.000000,2018308.125000
6808022.500000,2015873.125000
6806266.000000,2017722.625000
6726526.000000,2016191.000000
6851544.500000,2026868.750000
6820316.500000,2017549.250000
6757341.000000,2026145.375000
6708715.000000,2018280.750000
6669171.000000,2019722.125000
6660241.500000,2016856.375000
6825812.500000,2025052.000000
6728757.500000,2013662.625000
6712529.000000,2022648.125000
6710310.000000,2018911.625000
6731297.500000,2021103.500000
6671438.500000,2018237.875000
6797259.000000,2027747.375000
6733635.500000,2014728.000000
6731711.500000,2023277.375000
6713279.500000,2017625.625000
6686068.000000,2019715.875000
6616954.500000,2017760.125000
6822189.500000,2021555.625000
6681155.000000,2015315.125000
6660066.000000,2019802.625000
6662845.000000,2017816.875000
6682798.000000,2017660.125000
6620098.000000,2015972.625000
6711926.500000,2024492.750000
6674408.500000,2008484.500000
6692451.500000,2019316.750000
6761362.500000,2014035.375000
6679025.500000,2019395.125000
6641476.000000,2017585.500000
6840644.000000,2024036.000000
6785455.500000,2007884.625000
6812228.000000,2017445.750000
6846584.500000,2015934.750000
6767280.000000,2020035.250000
6780272.500000,2015308.875000
6755846.500000,2022531.000000
6718114.000000,2013300.500000
6758602.000000,2020506.125000
6805046.500000,2016537.625000
6694651.000000,2018798.625000
6614495.500000,2019464.250000
6789968.500000,2018278.750000
6712767.000000,2018360.000000
6728012.500000,2020224.375000
6876463.000000,2018213.750000
6694554.500000,2024613.875000
6666068.000000,2017131.500000
6722696.000000,2020595.000000
6610783.000000,2013988.875000
6665302.000000,2023634.250000
6692982.500000,2017249.750000
6672254.500000,2018478.625000
