cpu_usage,assigned_mem
6286309.500000,2013638.125000
6122611.000000,1979407.500000
6295442.000000,1953011.000000
6352101.000000,1977487.875000
6287456.500000,1974254.625000
6214332.000000,1961675.375000
6115703.000000,1970003.250000
6328034.500000,1964422.875000
6255231.000000,1967473.375000
6111155.500000,1979057.250000
6254242.000000,1969066.125000
6206285.500000,1969927.625000
6151651.500000,1967517.875000
6256069.000000,1972175.375000
6218846.000000,1959660.375000
6144849.000000,1970075.125000
6160208.500000,1966368.875000
6172117.500000,1964283.625000
6079015.500000,1962383.125000
6066701.500000,1964328.000000
5974510.000000,1951476.125000
5900012.500000,1959676.375000
6007617.500000,1952673.625000
5944555.000000,1955009.375000
5828707.500000,1955350.000000
5960851.000000,1956335.375000
5809401.500000,1952468.500000
5724850.000000,1960459.625000
5798672.500000,1944171.000000
5817350.500000,1949450.500000
5710481.000000,1944689.500000
5823209.500000,1949271.250000
5689580.500000,1949231.000000
5673677.000000,1956971.750000
5677822.500000,1937200.250000
5639465.000000,1942490.250000
5554889.000000,1948255.125000
5963649.500000,1948518.250000
5750099.000000,1954335.000000
5659397.500000,1956879.750000
5646193.500000,1944649.500000
5656807.500000,1944695.500000
5623958.000000,1939539.750000
5723462.500000,1941890.000000
5592393.500000,1947219.000000
5598061.000000,1954001.125000
5672421.000000,1936914.125000
5632337.500000,1937853.750000
5570660.500000,1945132.125000
5879802.500000,1950486.125000
5748351.000000,1947790.500000
5628881.000000,1955689.000000
5712935.500000,1942019.000000
5649468.500000,1943670.625000
5645805.500000,1938840.625000
5706115.000000,1940598.625000
5566529.500000,1944383.125000
5564369.500000,1946862.875000
5590808.000000,1932587.250000
5588380.000000,1936486.625000
5515563.500000,1945333.000000
5800345.000000,1941444.000000
5628304.500000,1945212.625000
5648117.000000,1947051.750000
5675546.500000,1941297.625000
5673700.000000,1940361.250000
5620392.000000,1939825.000000
5730055.500000,1941751.000000
5629632.000000,1944479.375000
5668512.000000,1948790.875000
5667404.500000,1937879.250000
5647823.500000,1937183.875000
5610563.500000,1947312.250000
5904842.000000,1950412.375000
5872241.500000,1944359.500000
5876892.500000,1953518.625000
6047360.000000,1946137.500000
6064593.000000,1949997.875000
6051374.000000,1955712.750000
5958504.500000,1957608.250000
5851226.000000,1948449.625000
5906462.000000,1958845.500000
5859673.500000,1950829.500000
5915378.500000,1946834.500000
5785011.500000,1957386.875000
6022829.000000,1960181.875000
5906477.500000,1948763.250000
5941430.500000,1956395.500000
5979629.500000,1951640.250000
5977915.000000,1950382.375000
5911561.500000,1957354.500000
5962714.000000,1955431.375000
5828288.500000,1953580.250000
5861215.000000,1962147.375000
5818737.500000,1953949.000000
5814051.000000,1953225.875000
5733348.000000,1957186.125000
5920395.500000,1957429.250000
5757278.500000,1952062.125000
5766271.500000,1959018.625000
5817445.500000,1952351.125000
5877831.000000,1947213.875000
5965206.000000,1957232.875000
6042889.500000,1961879.375000
5923655.500000,1950935.125000
5790818.000000,1963692.125000
5781426.000000,1949954.000000
5727014.000000,1948401.625000
5691362.000000,1952407.625000
5857767.000000,1954102.500000
5728441.000000,1947460.750000
5745785.000000,1959919.500000
5823955.000000,1953479.375000
5904935.000000,1951529.625000
5836969.000000,1953055.000000
5952314.500000,1959908.250000
5833707.500000,1947986.875000
5815494.500000,1962937.375000
5820795.500000,1948876.500000
5741096.000000,1950704.375000
5722490.500000,1955489.250000
5956127.000000,1957996.000000
5880351.000000,1951205.875000
5866651.500000,1961657.875000
5847323.500000,1944567.875000
5833336.000000,1951918.000000
5748567.500000,1954516.125000
5851450.500000,1952909.125000
5723072.000000,1953389.250000
5745441.000000,1959554.625000
5753993.500000,1945623.125000
5737446.500000,1952011.625000
5676936.000000,1957419.000000
5983375.000000,1958206.125000
5829250.000000,1951485.875000
5820055.000000,1959286.375000
5855449.500000,1949555.875000
5894294.000000,1949374.000000
5833905.000000,1949647.625000
5871112.500000,1955433.250000
5746956.000000,1947016.250000
5781222.000000,1955059.750000
5749581.000000,1947870.625000
5751166.000000,1948973.250000
5689498.500000,1952919.250000
5896624.000000,1955724.625000
5746322.500000,1948471.625000
5779949.000000,1954629.750000
5788336.500000,1949616.250000
5821262.000000,1949655.375000
5738076.000000,1948690.375000
5835295.500000,1953839.500000
5736710.500000,1949994.500000
5730921.500000,1950956.875000
5729745.000000,1944074.125000
5731298.000000,1944354.375000
5646106.500000,1949531.375000
5865892.000000,1951718.250000
5732391.000000,1946555.875000
5733592.500000,1953787.375000
5768221.500000,1949779.375000
5815719.500000,1946036.875000
5711519.500000,1947745.625000
5714642.500000,1951272.000000
5643203.500000,1946336.500000
5645989.500000,1951912.000000
5658447.500000,1943111.375000
5692166.500000,1940003.000000
5644915.500000,1948012.125000
5879476.500000,1956371.250000
5790968.000000,1947325.500000
5837838.500000,1954795.000000
5883889.000000,1944344.875000
5936398.500000,1945199.875000
5932586.500000,1949752.250000
5911993.500000,1952667.250000
5789218.000000,1944303.000000
5860360.000000,1951513.875000
5840535.000000,1943919.250000
5786178.000000,1942303.250000
5707662.500000,1948861.000000
5878556.000000,1953772.750000
5731740.000000,1943612.875000
5806010.000000,1953743.250000
5840387.500000,1950854.125000
5905810.500000,1945848.875000
5863433.500000,1951831.750000
5871499.000000,1955356.125000
5745894.500000,1946296.000000
5705560.500000,1957196.250000
5676442.500000,1946234.500000
5687682.500000,1943756.625000
5668195.000000,1946984.500000
5848839.000000,1951417.375000
5700093.000000,1943217.750000
5695942.000000,1956071.125000
5743493.000000,1950358.375000
5789692.000000,1942060.750000
5866350.500000,1949369.875000
5967010.000000,1955916.625000
5815418.500000,1947346.875000
5736638.000000,1958730.500000
5729175.000000,1948419.375000
5675248.000000,1945634.125000
5642068.500000,1948803.375000
5816870.500000,1952324.375000
5677764.000000,1944844.750000
5656825.000000,1956244.125000
5700650.500000,1949745.125000
5749395.500000,1943974.375000
5685991.500000,1947119.750000
5778710.500000,1952673.750000
5667956.000000,1949770.125000
5674329.500000,1958615.875000
5702981.500000,1946167.500000
5647414.000000,1943629.750000
5629021.500000,1952614.125000
5839784.000000,1951361.625000
5707129.500000,1946542.750000
5706345.000000,1955849.375000
5730012.500000,1945469.250000
5750513.500000,1947219.125000
5679115.000000,1953209.000000
5800233.500000,1952289.875000
5671748.000000,1952704.000000
5697271.500000,1960131.000000
5739532.500000,1949229.500000
5738277.000000,1951664.375000
5696684.000000,1957958.125000
5970051.500000,1960252.250000
5793406.000000,1952969.625000
5834540.000000,1959054.875000
5911692.000000,1955626.125000
5951406.000000,1955074.875000
5903355.500000,1956000.000000
5926772.000000,1961548.125000
5797169.500000,1951932.625000
5847316.000000,1959448.250000
5840538.500000,1952968.000000
5849275.000000,1954438.500000
5786961.500000,1957829.375000
5961710.500000,1961445.250000
5809831.500000,1951925.000000
5853597.500000,1958052.000000
5869513.000000,1955690.625000
5878743.000000,1954590.125000
5797994.500000,1954052.500000
5881486.000000,1958673.000000
5764313.000000,1953876.750000
5794534.000000,1955396.125000
5783062.500000,1949726.125000
5770137.000000,1949063.750000
5686625.500000,1954119.500000
5860883.000000,1954681.375000
5725653.500000,1949560.625000
5737949.500000,1955923.875000
5758225.500000,1953455.250000
5795181.000000,1948603.625000
5697949.000000,1950013.750000
5731089.000000,1953195.500000
5652967.500000,1950619.875000
5663418.500000,1954991.500000
5677109.500000,1947433.375000
5685542.500000,1942851.750000
5642082.000000,1951112.875000
5832387.000000,1955903.625000
5741313.500000,1949446.875000
5749761.500000,1956072.000000
5784374.500000,1945365.625000
5833219.500000,1945149.375000
5800737.000000,1946487.250000
5845015.500000,1951762.250000
5734446.500000,1945503.000000
5771641.500000,1951800.875000
5787252.500000,1946150.250000
5747637.500000,1939789.375000
5684395.500000,1951034.250000
5856797.000000,1953366.250000
5757391.000000,1945632.250000
5809125.000000,1955831.750000
5855828.500000,1952249.000000
5917472.000000,1948016.875000
5853656.000000,1949536.125000
5845158.500000,1951956.875000
5726978.500000,1945272.500000
5703368.500000,1955994.875000
5677976.500000,1946000.125000
5697602.000000,1943256.000000
