cpu_usage,assigned_mem
6293940.000000,2014449.875000
6130340.000000,1979822.000000
6303667.500000,1953125.000000
6361758.500000,1978017.000000
6298878.500000,1975069.375000
6225629.500000,1962389.500000
6125436.000000,1970483.125000
6342133.500000,1965268.625000
6266536.500000,1968482.750000
6122130.000000,1979818.625000
6261963.000000,1969787.875000
6214885.500000,1970546.000000
6160143.500000,1968007.000000
6265614.500000,1972752.625000
6227338.500000,1960479.500000
6154367.500000,1970834.875000
6168736.000000,1967129.500000
6183190.500000,1965045.625000
6089083.500000,1963259.625000
6075730.500000,1965047.750000
5982837.500000,1951911.750000
5910276.500000,1960080.000000
6014870.500000,1953307.750000
5951766.000000,1955631.125000
5837751.000000,1956062.750000
5974404.500000,1957051.375000
5825414.000000,1952926.500000
5741571.000000,1960781.375000
5815560.000000,1945139.750000
5835398.000000,1950126.125000
5728800.500000,1945442.125000
5837436.500000,1950002.250000
5702711.000000,1949404.625000
5690555.500000,1956766.375000
5692165.500000,1937784.375000
5653131.500000,1943039.250000
5565876.500000,1948740.625000
5972525.500000,1949020.750000
5761304.500000,1954227.375000
5672056.000000,1956743.625000
5661346.000000,1944914.250000
5672410.500000,1945127.750000
5633577.000000,1940399.000000
5730942.500000,1942327.250000
5600484.500000,1947282.000000
5613459.500000,1953601.875000
5683310.000000,1936838.125000
5642608.000000,1938631.000000
5580179.500000,1945635.000000
5890161.500000,1950873.375000
5760330.000000,1948198.875000
5642008.500000,1955914.500000
5728424.500000,1942358.250000
5664429.000000,1944156.375000
5658517.500000,1939363.875000
5713791.500000,1941116.625000
5577805.500000,1944215.625000
5576452.000000,1946853.000000
5601194.000000,1932736.000000
5598740.500000,1936913.125000
5524652.500000,1945851.000000
5806419.500000,1941745.125000
5636176.000000,1945172.000000
5658716.500000,1946919.750000
5688440.500000,1941420.250000
5687685.500000,1940672.750000
5630860.000000,1940140.125000
5735388.500000,1941914.125000
5639688.500000,1944165.000000
5677278.000000,1948727.250000
5675904.000000,1937980.250000
5656981.500000,1937231.125000
5619972.000000,1947239.375000
5912559.000000,1950582.500000
5879835.000000,1944336.250000
5891431.000000,1953143.750000
6056779.000000,1946541.125000
6073226.000000,1950301.875000
6064428.500000,1956178.625000
5972952.000000,1958180.625000
5871604.000000,1949088.750000
5928835.000000,1959645.375000
5884501.000000,1951823.125000
5947498.000000,1947873.375000
5820022.500000,1958609.625000
6057031.500000,1961604.625000
5949235.500000,1950646.250000
5971020.000000,1958472.250000
6013152.000000,1953804.625000
6003825.500000,1953117.125000
5938052.500000,1959769.625000
5997932.500000,1958138.625000
5878405.000000,1956499.875000
5914156.500000,1965506.750000
5876389.500000,1957351.125000
5876363.000000,1956429.500000
5791195.000000,1960833.000000
5977086.500000,1961037.125000
