cpu_usage,assigned_mem
5640604.500000,1959980.500000
5505977.500000,1982057.500000
5777196.000000,1930103.250000
5803469.000000,1934285.750000
5731852.500000,1933150.375000
5713579.000000,1926163.375000
5681497.000000,1932821.250000
5735973.000000,1935278.875000
5735256.500000,1933059.875000
5571207.500000,1948841.250000
5920091.000000,1940383.250000
5743455.500000,1957473.125000
5688548.000000,1946444.125000
5704014.500000,1953433.250000
5716185.000000,1929222.250000
5544136.000000,1948959.500000
5649124.500000,1934877.250000
5572111.500000,1941260.750000
5544466.500000,1930799.125000
5615950.500000,1933674.625000
5611368.000000,1938572.500000
5458558.000000,1948200.250000
5734848.000000,1936577.875000
5527211.000000,1947784.375000
5422199.000000,1942313.750000
5487724.000000,1937454.375000
5427513.500000,1930239.625000
5312555.000000,1947403.250000
5436686.500000,1932812.375000
5345372.500000,1943546.250000
5237016.500000,1931853.000000
5552592.000000,1938828.250000
5402362.000000,1937923.125000
5320771.500000,1952361.000000
5341561.500000,1935994.125000
5340603.000000,1936185.250000
5317849.000000,1937707.625000
5810152.000000,1943037.250000
5548880.500000,1946831.875000
5413345.500000,1944913.625000
5446827.500000,1934412.000000
5394918.500000,1947457.000000
5440333.500000,1931564.500000
5584425.000000,1942450.250000
5455852.500000,1944091.250000
5397188.000000,1959149.750000
5521241.000000,1942740.875000
5463247.000000,1937480.375000
5389268.000000,1945194.000000
5761841.500000,1951613.625000
5628057.000000,1948463.500000
5453331.500000,1960899.625000
5541258.000000,1942408.750000
5458914.500000,1947900.875000
5463397.500000,1939220.250000
5569541.500000,1939816.375000
5388924.500000,1952810.375000
5343224.000000,1957519.375000
5388789.500000,1943399.875000
5393753.000000,1942852.875000
5362891.000000,1944587.375000
5738110.500000,1944388.375000
5531092.500000,1952850.000000
5526816.500000,1955559.625000
5538482.000000,1947391.625000
5544529.000000,1944766.375000
5526497.000000,1941317.000000
5659879.500000,1942746.000000
5521516.500000,1950482.875000
5559499.500000,1954159.625000
5542724.500000,1941841.625000
5538163.000000,1940983.250000
5494800.000000,1953013.500000
5832279.000000,1953936.625000
5725442.000000,1953046.750000
5682069.500000,1957140.375000
5864152.500000,1945222.000000
5881946.000000,1947232.750000
5738582.500000,1954506.625000
5715099.000000,1950060.875000
5536891.500000,1946615.750000
5601487.500000,1955720.750000
5586846.500000,1947253.875000
5587112.000000,1944185.250000
5505159.000000,1952636.750000
5778494.000000,1965351.250000
5578091.500000,1946462.625000
5652208.500000,1955841.500000
5653014.500000,1949137.875000
5692032.000000,1942401.125000
5599253.000000,1954717.375000
5637246.500000,1950302.125000
5496785.500000,1949613.750000
5540507.500000,1961807.375000
5524912.500000,1951094.875000
5539009.000000,1949723.125000
5486402.500000,1954859.625000
5757989.000000,1960855.375000
5551754.500000,1950398.500000
5568558.000000,1962743.000000
5616147.000000,1953858.625000
5641721.500000,1947258.875000
5637086.000000,1959758.625000
5762589.000000,1958742.125000
5565402.500000,1954639.750000
5575269.000000,1966191.875000
5552924.500000,1957784.750000
5540829.500000,1947190.750000
5507264.000000,1958256.375000
5702345.500000,1968384.000000
5540650.500000,1960711.375000
5543294.500000,1974799.875000
5619827.000000,1960250.875000
5699446.000000,1950531.875000
5620220.000000,1955023.375000
5709187.500000,1967739.625000
5552872.000000,1966332.625000
5592380.500000,1980013.125000
5597547.500000,1960161.125000
5598510.500000,1951298.000000
5606531.000000,1960946.875000
5843052.500000,1969252.500000
5669588.500000,1968777.625000
5633910.000000,1976732.000000
5657589.000000,1957950.375000
5731585.000000,1953228.500000
5662335.500000,1962871.375000
5736528.500000,1964154.250000
5578955.500000,1967783.125000
5636518.500000,1973086.375000
5646194.000000,1957498.625000
