cpu_usage,assigned_mem
5676110.000000,1965508.000000
5521851.000000,1981777.000000
5795847.000000,1930749.375000
5831165.500000,1935454.625000
5741084.000000,1936233.750000
5716907.000000,1927957.500000
5691448.000000,1934373.625000
5753304.000000,1936499.125000
5748043.500000,1933391.875000
5583861.000000,1950126.375000
5933441.500000,1940881.250000
5757887.500000,1957363.125000
5709065.000000,1946608.250000
5722395.500000,1954135.750000
5732480.000000,1929979.625000
5561596.500000,1949234.625000
5661742.000000,1935270.000000
5585885.500000,1941733.500000
5558621.500000,1931298.000000
5623490.000000,1933995.875000
5618499.000000,1938525.000000
5464383.000000,1948759.750000
5733631.000000,1936682.750000
5529564.500000,1947484.000000
5426445.500000,1942179.375000
5494612.000000,1937470.250000
5433127.500000,1930328.125000
5319084.000000,1947314.500000
5443965.000000,1932417.750000
5349540.500000,1943339.500000
5241179.500000,1931944.125000
5552063.000000,1937958.750000
5402808.000000,1936891.875000
5317932.500000,1952046.750000
5338122.500000,1935618.000000
5337191.500000,1935776.125000
5312393.000000,1937427.625000
5800924.000000,1942925.000000
5540744.500000,1946388.500000
5412299.500000,1944651.500000
5433788.500000,1934324.500000
5389611.000000,1947007.875000
5435693.500000,1931354.500000
5585059.000000,1941827.250000
5456813.500000,1943423.125000
5396851.500000,1958760.250000
5520263.500000,1942200.875000
5459541.000000,1937005.000000
5386443.500000,1944392.375000
5754494.500000,1951376.250000
5621236.500000,1947786.250000
5445428.000000,1960361.750000
5532885.500000,1941954.500000
5448289.500000,1947793.625000
5450683.500000,1939234.750000
5562387.500000,1939460.875000
5379191.500000,1952385.125000
5336420.000000,1956784.500000
5383229.500000,1942452.875000
5386799.500000,1941699.375000
5357968.500000,1943452.125000
5730386.500000,1943730.000000
5521905.500000,1952081.625000
5514038.500000,1955404.875000
5523582.500000,1947781.375000
5530850.500000,1944422.125000
5515002.500000,1941034.625000
5654935.000000,1941683.250000
5509320.500000,1950574.250000
5544612.000000,1954019.500000
5527133.000000,1941970.875000
5527020.000000,1939955.000000
5481575.000000,1952072.875000
5822887.000000,1950582.375000
5706513.500000,1950400.250000
5663477.000000,1955749.000000
5844150.500000,1942123.375000
5859511.500000,1943471.375000
5709400.500000,1952291.250000
5688797.000000,1947045.375000
5516446.000000,1944984.875000
5580011.500000,1952824.250000
5571410.500000,1945283.375000
5574807.000000,1941838.125000
5492930.500000,1949940.625000
5763227.000000,1962522.625000
5561167.500000,1944606.125000
5633267.500000,1953142.000000
5635800.500000,1947021.250000
5674366.000000,1939972.500000
5574950.000000,1952386.125000
5617765.000000,1947773.375000
5483171.500000,1947197.875000
5526872.000000,1959026.250000
5512989.000000,1949043.375000
5531646.000000,1947692.625000
5477625.500000,1952442.125000
5754183.500000,1958791.750000
5547820.500000,1948962.375000
5562326.000000,1960166.875000
5611004.500000,1952202.375000
5635198.500000,1945707.750000
5627447.500000,1958003.375000
5755624.500000,1956547.250000
5557414.000000,1953132.125000
5570080.000000,1963511.750000
5547826.500000,1956089.500000
5537121.000000,1945409.750000
5505278.000000,1955797.500000
5700380.500000,1966020.000000
5537430.500000,1958953.125000
5539502.500000,1971883.750000
5615039.000000,1958909.500000
5696291.000000,1949220.875000
5617740.000000,1953405.250000
5705734.500000,1965520.000000
5548549.000000,1964349.625000
5587102.000000,1976700.750000
5591007.500000,1958884.375000
5595723.000000,1949976.500000
5607582.000000,1958492.875000
5845220.000000,1966970.125000
5668187.000000,1967106.875000
5630903.500000,1973975.250000
5653500.500000,1956830.750000
