cpu_usage,assigned_mem
5879141.000000,1989868.750000
5646162.500000,1981481.625000
5896953.000000,1935164.625000
5946112.500000,1944713.125000
5836980.500000,1942980.375000
5789795.000000,1935397.875000
5766068.000000,1940546.000000
5840954.000000,1940910.000000
5801118.500000,1936360.500000
5652032.500000,1953034.000000
5962024.500000,1942318.750000
5795781.000000,1954710.375000
5776565.000000,1944861.250000
5790701.500000,1954500.875000
5787654.000000,1931801.500000
5617110.000000,1949995.500000
5717396.500000,1936489.125000
5653003.500000,1941992.125000
5621559.000000,1932510.125000
5640428.500000,1934895.625000
5633810.500000,1937970.375000
5479581.000000,1949446.250000
5728232.000000,1935753.750000
5541797.000000,1944750.875000
5446693.500000,1941095.500000
5519065.500000,1937266.000000
5449078.500000,1930288.000000
5339246.500000,1947451.625000
5455100.000000,1930623.625000
5369806.000000,1941277.500000
5263273.000000,1931086.125000
5531559.500000,1935265.500000
5394498.500000,1933718.625000
5308463.500000,1949451.875000
5320919.500000,1932419.875000
5323014.000000,1932390.875000
5292858.500000,1935441.000000
5757545.500000,1942688.625000
5510593.500000,1943613.375000
5391285.500000,1944691.250000
5388737.000000,1934517.125000
5368582.500000,1945006.625000
5405923.000000,1929805.875000
5555638.500000,1938482.250000
5424706.000000,1939961.875000
5376013.500000,1955754.625000
5466585.500000,1937942.750000
5410484.500000,1932877.375000
5361563.500000,1940001.250000
5741192.500000,1948840.000000
5601938.000000,1944519.000000
5420953.000000,1958718.375000
5509188.500000,1940710.000000
5419008.500000,1948125.125000
5426950.000000,1938893.250000
5543424.500000,1938729.375000
5363344.500000,1949344.875000
5332564.500000,1953705.875000
5377451.500000,1938533.625000
5375752.500000,1937418.750000
5350128.000000,1939668.625000
5694673.000000,1941672.875000
5487463.500000,1948704.000000
5471557.000000,1954073.375000
5471122.000000,1947983.250000
5482704.000000,1943339.625000
5470917.500000,1939576.375000
5625814.000000,1937915.125000
5454192.000000,1951069.375000
5486437.000000,1955262.500000
5462937.000000,1944343.250000
5475354.500000,1938958.875000
5430969.000000,1952197.125000
5795370.500000,1946936.000000
5656398.500000,1946278.125000
5604926.000000,1951750.750000
5787621.000000,1941330.375000
5794831.500000,1942697.750000
5633414.500000,1950497.875000
5621474.000000,1945674.625000
5453067.000000,1946673.500000
5518032.500000,1954179.875000
5521572.500000,1945672.000000
5532553.500000,1940923.500000
5450985.500000,1949892.375000
5712457.500000,1965074.875000
5504436.000000,1944242.250000
5570096.500000,1953751.625000
5568953.500000,1947162.250000
5610235.500000,1937932.875000
5497034.500000,1952650.375000
5551328.000000,1947549.125000
5427482.000000,1947735.625000
5474314.500000,1961651.250000
5462051.500000,1951095.250000
5491686.500000,1947995.125000
5440353.000000,1953392.750000
5730397.500000,1960848.125000
5519718.500000,1950492.500000
5528139.500000,1961234.750000
5576177.000000,1953357.750000
5597941.000000,1946243.500000
5573640.000000,1961246.750000
5703222.500000,1959172.875000
5506039.500000,1955524.625000
5530892.000000,1966959.750000
5503893.500000,1959769.625000
5503699.500000,1946124.125000
5477388.000000,1958511.750000
5674872.500000,1970905.750000
5502008.000000,1963221.125000
5497397.000000,1977537.375000
5568289.000000,1961720.250000
5654465.000000,1948768.000000
5580047.500000,1954866.000000
5661291.500000,1970263.625000
5498433.000000,1970701.250000
5545060.000000,1984367.125000
5545565.000000,1963064.500000
5556791.500000,1950889.875000
5575500.000000,1961559.375000
5820837.000000,1973258.500000
5623253.500000,1972677.875000
5586843.000000,1980610.000000
5611218.500000,1962278.250000
5695933.500000,1955270.500000
5631102.500000,1965622.750000
5709138.500000,1967604.875000
5548693.500000,1972508.875000
5608347.500000,1978885.625000
5618667.000000,1961516.625000
5631936.000000,1961134.250000
5559162.000000,1969063.250000
5883879.500000,1972441.000000
5664057.000000,1972653.250000
5612645.500000,1984890.625000
5662149.500000,1969330.250000
5733803.500000,1958295.250000
5680491.000000,1961770.250000
5740057.500000,1969189.875000
5616892.000000,1970601.250000
5644776.000000,1974913.875000
5585897.500000,1968007.875000
5628507.000000,1960144.250000
5573708.000000,1967937.000000
5836734.000000,1970072.125000
5658857.500000,1969196.500000
5658344.000000,1975653.875000
5678334.500000,1968393.375000
5728229.500000,1964600.625000
5641979.000000,1965666.125000
5790765.500000,1970614.625000
5663442.500000,1975260.875000
5642521.500000,1975680.750000
5625096.000000,1966056.875000
5644002.000000,1958037.500000
5563646.000000,1968242.875000
5835654.500000,1967840.000000
5671398.000000,1966691.750000
5655589.000000,1975508.375000
5690720.500000,1969121.500000
5725195.000000,1962444.000000
5628104.500000,1965020.500000
5686417.500000,1969895.000000
5591554.500000,1971441.750000
5588540.500000,1978663.375000
5577772.000000,1966063.750000
5614860.500000,1954664.250000
5597736.000000,1964708.750000
5833529.500000,1974895.250000
5680907.000000,1967599.000000
5701605.500000,1977014.625000
5725351.500000,1964103.750000
5750792.500000,1961159.000000
5704081.000000,1962325.875000
5767402.000000,1965140.375000
5645111.000000,1963938.375000
5700539.000000,1972193.875000
5697533.500000,1960217.250000
5668020.000000,1957146.250000
5613986.500000,1968453.875000
5784372.000000,1972171.250000
5618239.000000,1961232.125000
5690671.000000,1971218.875000
5694469.000000,1967390.125000
5737052.500000,1960641.250000
5661663.000000,1963863.750000
5695321.500000,1965775.000000
5599622.500000,1962014.125000
5594895.500000,1975122.125000
5582058.000000,1960288.000000
5611368.000000,1955575.125000
5580141.500000,1962950.375000
5779545.000000,1965074.500000
5632619.500000,1958310.125000
5624297.000000,1975487.375000
5674722.000000,1965938.375000
5689289.500000,1955257.375000
5713097.000000,1963696.500000
5817321.000000,1967061.500000
5640231.000000,1962105.750000
5644459.500000,1973126.125000
5654531.000000,1964716.125000
5628966.500000,1955339.750000
5606477.000000,1963891.750000
5769067.500000,1970636.125000
5634631.000000,1963132.375000
5598929.000000,1977433.500000
5637389.000000,1966157.375000
5681770.000000,1954498.500000
5631499.000000,1959401.875000
5698189.500000,1967539.500000
5587334.500000,1969323.125000
5602121.000000,1979635.125000
5628300.500000,1961712.875000
5603586.000000,1951804.375000
5603276.500000,1965511.500000
5806808.000000,1965244.375000
5652687.000000,1962242.000000
5630012.500000,1973624.625000
5672573.000000,1958165.625000
5703974.000000,1955664.250000
5640879.000000,1964868.250000
5759095.000000,1964425.000000
5622789.000000,1966526.750000
5649501.500000,1976396.500000
5676260.500000,1962143.750000
5679564.500000,1958986.750000
5635301.500000,1967269.375000
5895331.000000,1969308.625000
5701041.000000,1966167.500000
5715558.500000,1973569.750000
5786063.500000,1965138.250000
5815794.000000,1961224.375000
5763427.000000,1964670.750000
5808720.000000,1969856.625000
5702354.500000,1965491.000000
5745041.500000,1969665.250000
5713832.500000,1963922.000000
5727700.000000,1960280.250000
5662683.500000,1966285.250000
5854130.000000,1968602.000000
5707694.500000,1962255.625000
5718053.000000,1969460.875000
5742509.500000,1965448.375000
5756363.000000,1961962.375000
5678511.500000,1963699.375000
5788908.000000,1967551.875000
5683507.000000,1968846.625000
5692472.000000,1968789.250000
5676304.000000,1961917.500000
5675143.000000,1955555.125000
5601811.000000,1963901.875000
5791422.000000,1964093.625000
5656614.500000,1961359.250000
5655131.000000,1968759.875000
5667944.000000,1966280.125000
5705938.500000,1957384.875000
5625434.500000,1959846.375000
5672800.500000,1964474.250000
5588502.500000,1966304.625000
5587644.500000,1972794.875000
5584487.000000,1961950.250000
5593305.500000,1950998.125000
5572297.500000,1961015.500000
5776124.500000,1967379.250000
5658859.000000,1962595.375000
5650566.000000,1973086.750000
5673564.500000,1960080.875000
5685944.500000,1957700.000000
5653944.500000,1955828.375000
5732238.000000,1958237.625000
5632598.500000,1956723.500000
5661758.000000,1965366.125000
5697134.500000,1957414.250000
5672102.500000,1949072.000000
5607447.000000,1965056.000000
5771156.000000,1964563.500000
5653532.500000,1954743.625000
5696553.000000,1966914.375000
5714204.000000,1962151.875000
5746053.500000,1957882.250000
5679969.500000,1958166.250000
5705648.500000,1960236.250000
5619526.500000,1957677.250000
5616189.000000,1970854.375000
5604430.500000,1956954.750000
5631329.500000,1951342.250000
