cpu_usage,assigned_mem
6118283.000000,2007279.375000
5879611.000000,1981414.750000
6073769.500000,1942959.250000
6111603.000000,1961059.375000
6028532.000000,1952523.250000
5967919.500000,1944944.500000
5910531.500000,1953034.000000
6026303.000000,1947746.000000
5948063.500000,1946010.875000
5822767.000000,1959555.250000
6056782.500000,1949029.625000
5938584.000000,1955464.625000
5916661.500000,1949468.875000
5964903.000000,1956452.875000
5936049.500000,1939365.375000
5795984.000000,1953335.000000
5877120.000000,1944225.750000
5849412.000000,1945646.625000
5774258.000000,1940275.875000
5744085.000000,1943501.125000
5696604.000000,1941960.250000
5563735.500000,1954517.000000
5775654.500000,1939915.875000
5630930.500000,1945691.375000
5547356.000000,1942416.000000
5635386.000000,1941678.875000
5528387.000000,1939442.000000
5429313.000000,1953567.375000
5522904.500000,1934110.250000
5463216.500000,1942631.250000
5369578.500000,1933047.375000
5589063.000000,1935385.000000
5449844.000000,1938972.500000
5373263.500000,1953464.250000
5382801.500000,1932227.125000
5371124.000000,1931202.750000
5334736.500000,1936743.500000
5788699.500000,1938446.125000
5547419.500000,1948736.500000
5432334.500000,1946239.500000
5415649.500000,1934359.125000
5407416.000000,1941275.375000
5435644.000000,1928717.625000
5572177.000000,1936331.875000
5431401.500000,1942509.625000
5395874.500000,1955760.125000
5471676.500000,1937570.875000
5431275.500000,1932323.750000
5390765.000000,1939975.875000
5758672.500000,1946441.000000
5624383.000000,1944938.000000
5455223.500000,1956709.875000
5538912.500000,1937560.000000
5454641.000000,1943727.250000
5464111.000000,1935379.375000
5573706.500000,1934418.875000
5392019.500000,1948046.250000
5355180.500000,1951698.250000
5394359.500000,1936893.000000
5395614.500000,1936688.875000
5360287.500000,1940933.250000
5698508.000000,1939850.000000
5499209.500000,1947630.500000
5484205.500000,1951332.875000
5486042.000000,1944287.375000
5500807.000000,1940260.375000
5482269.000000,1937653.625000
5629034.000000,1936722.500000
5470033.000000,1949041.875000
5508372.500000,1951696.375000
5490792.500000,1939584.500000
5498377.000000,1936360.750000
5453902.000000,1950061.375000
5799478.500000,1946318.125000
5685597.000000,1945773.875000
5644320.500000,1952113.000000
5831501.000000,1939373.375000
5844816.000000,1940181.000000
5700252.500000,1949097.875000
5667649.500000,1945231.625000
5503831.500000,1942747.000000
5564339.500000,1951012.250000
5564459.000000,1942929.000000
5571256.500000,1939230.375000
5484945.500000,1948066.875000
5739723.500000,1960507.125000
5550872.000000,1942990.250000
5614824.000000,1951837.875000
5617508.500000,1946157.125000
5660042.500000,1938369.125000
5557731.500000,1950861.125000
5603297.000000,1946770.375000
5480859.000000,1945632.875000
