cpu_usage,assigned_mem
6840915.000000,2038066.500000
6793500.000000,2038739.000000
6759492.000000,2026866.000000
6827252.000000,2036003.625000
6824731.500000,2023368.625000
6840114.500000,2006477.500000
6768939.500000,2011355.125000
7070940.000000,2008939.125000
6829941.500000,1997506.875000
6761431.500000,2015400.000000
6832142.000000,2011513.625000
6809357.500000,2018901.125000
6723874.500000,2021332.625000
6962082.500000,2033452.500000
6882982.500000,2016830.250000
6760150.000000,2039564.000000
6834127.000000,2027281.875000
6849023.500000,2027807.625000
6921420.500000,2037128.875000
6908698.000000,2044742.625000
7099214.500000,2031274.000000
7062410.000000,2044617.500000
7109531.500000,2038270.125000
7015417.500000,2024409.875000
6896748.000000,2035500.375000
6921676.500000,2054795.000000
6890154.500000,2025777.125000
6757676.000000,2037624.500000
6803131.000000,2032025.375000
6808853.500000,2036236.250000
6785642.500000,2029405.625000
6834820.500000,2040497.500000
6910265.000000,2029493.500000
6771184.500000,2042912.500000
6767289.000000,2035454.250000
6697483.500000,2032146.875000
6628292.000000,2032432.750000
6811804.000000,2045851.625000
6824058.500000,2027532.750000
6760653.000000,2041912.000000
6799826.500000,2034880.500000
6865738.500000,2035521.000000
6867432.000000,2031628.125000
6966139.500000,2043697.125000
7114651.500000,2033637.625000
7135518.000000,2048086.875000
7221072.500000,2048325.750000
7109286.000000,2042020.625000
7125269.500000,2037774.250000
7206251.000000,2059553.000000
7144466.000000,2032475.250000
7081298.000000,2036005.750000
7015564.000000,2038609.125000
7077176.000000,2036096.000000
6974880.000000,2033609.125000
7021890.500000,2039311.625000
6905876.500000,2032179.375000
6834858.500000,2035962.250000
6890965.000000,2030486.000000
6903658.500000,2034033.375000
6957077.000000,2032139.125000
7057073.000000,2044392.500000
7029417.500000,2028720.125000
6982992.000000,2034649.375000
6967086.500000,2039995.000000
7063214.000000,2033075.250000
7009056.500000,2038702.750000
7234120.500000,2037762.875000
7142624.000000,2036567.875000
7081690.000000,2035353.750000
7059909.500000,2039712.000000
6785650.000000,2036294.375000
6783943.500000,2041630.750000
7076029.500000,2049738.375000
7045400.000000,2028409.625000
6771950.000000,2035928.625000
6818582.000000,2030217.250000
6810669.000000,2025981.000000
6692520.000000,2030490.750000
6737780.500000,2033097.625000
6657927.500000,2025837.375000
6665848.000000,2034102.750000
6751326.500000,2022825.375000
6675235.500000,2024544.875000
6587769.000000,2030866.875000
6863959.000000,2035751.875000
6792402.000000,2027542.875000
6757877.500000,2036009.250000
6793560.500000,2031479.000000
6724390.000000,2025243.250000
6633151.000000,2028532.500000
6756542.500000,2024640.875000
6614428.500000,2022467.250000
6643136.500000,2028803.000000
6612590.000000,2026500.750000
6621634.500000,2025316.750000
6512885.500000,2029708.250000
6670288.500000,2029849.250000
6643105.500000,2021693.375000
6611425.500000,2032897.375000
6759932.000000,2028974.375000
6801112.500000,2026361.750000
6862872.000000,2034954.375000
6902419.000000,2035028.375000
6764035.500000,2019466.375000
6613990.000000,2030202.125000
6595253.000000,2027088.250000
6608315.000000,2024726.000000
6704915.500000,2016294.000000
6778252.000000,2028637.000000
6638754.000000,2011569.250000
6689208.000000,2021824.500000
6706185.000000,2016564.875000
6742055.500000,2015108.875000
6648422.500000,2014473.625000
6786716.500000,2021878.625000
6694823.000000,2004549.625000
6698281.000000,2016695.875000
6621079.000000,2017688.125000
6545948.500000,2015641.375000
6602213.000000,2013464.750000
6798105.500000,2016993.125000
6766586.500000,2002404.000000
6693940.500000,2016862.875000
6658412.500000,2006556.000000
6578817.000000,2011374.125000
6546885.500000,2010747.125000
