cpu_usage,assigned_mem
6681690.500000,2027029.500000
6600173.000000,2015010.125000
6653941.500000,2001234.750000
6774715.500000,2025401.375000
6686929.000000,2027286.500000
6533313.500000,2004531.125000
6470210.000000,2004655.750000
6765993.500000,2008247.625000
6534554.000000,2000648.250000
6423892.500000,2010110.000000
6438153.000000,1997139.000000
6404868.000000,1994009.750000
6340094.000000,1994232.125000
6493449.000000,2000430.000000
6473272.500000,1995975.875000
6449290.500000,2010257.125000
6470619.500000,2005515.875000
6572332.500000,2005994.500000
6469713.000000,2007518.000000
6424349.500000,2004994.750000
6364395.500000,1991678.875000
6358634.500000,1999993.125000
6396013.000000,1999123.125000
6403462.000000,2001231.250000
6326192.000000,2004931.000000
6486336.000000,2008156.375000
6390444.000000,1995158.500000
6334005.000000,2000749.125000
6380976.000000,1994625.375000
6379562.500000,2000170.875000
6404204.000000,1998601.375000
6433145.000000,2002881.875000
6368654.500000,1990878.875000
6369534.500000,1997907.750000
6347666.000000,1991128.375000
6271916.000000,1990710.500000
6135835.000000,1991335.625000
6357930.500000,1992955.125000
6222499.000000,1984294.000000
6176113.500000,1984879.500000
6197368.000000,1980877.750000
6207841.000000,1984814.375000
6205409.500000,1984517.500000
6312195.500000,1988526.500000
6318583.500000,1984156.875000
6305858.500000,1992410.750000
6311778.000000,1985887.375000
6297750.500000,1985906.250000
6252095.000000,1989267.500000
6424317.000000,1996211.750000
6371843.000000,1984941.000000
6296784.000000,1990354.750000
6385920.500000,1990397.875000
6405529.000000,1992605.625000
6438713.500000,1991656.125000
6343893.000000,1993459.250000
6275966.500000,1983566.875000
6270459.000000,1986446.625000
6195206.500000,1980856.500000
6201187.500000,1980749.125000
6205662.500000,1987105.375000
6340323.500000,1986389.750000
6235298.500000,1982668.500000
6199689.500000,1979811.625000
6249490.000000,1978906.375000
6239806.500000,1977143.625000
6238029.500000,1978362.750000
6223527.500000,1979672.000000
6172376.500000,1976297.250000
6093778.500000,1974875.500000
6082393.500000,1966939.500000
5960708.000000,1964301.750000
5879148.500000,1966295.625000
6162686.500000,1961122.625000
6010863.500000,1964865.875000
5948310.000000,1964769.125000
6008842.500000,1957240.625000
5995680.000000,1954810.250000
6002833.500000,1967752.375000
6051309.000000,1973128.250000
5974232.000000,1969322.750000
5943561.500000,1974045.000000
5964237.500000,1967206.125000
5995243.000000,1960800.625000
5853554.500000,1975126.000000
6106538.000000,1973649.625000
6003570.000000,1970446.000000
5941718.500000,1971180.750000
6007562.500000,1966099.125000
6025153.000000,1959768.750000
5955545.500000,1970827.250000
6020686.500000,1968787.000000
5895112.500000,1971425.375000
5902581.000000,1973987.625000
5884645.500000,1970701.375000
5874155.000000,1966695.250000
5818282.000000,1972685.625000
6007347.000000,1972611.875000
5893362.500000,1974557.375000
5908796.500000,1977868.250000
5997013.000000,1973137.625000
6071426.000000,1967582.000000
6209670.500000,1982236.000000
6368306.000000,1991587.000000
6250107.000000,1987728.500000
6053642.500000,1991674.125000
6051312.000000,1977403.250000
5990144.500000,1970699.625000
5997755.500000,1971158.375000
6146430.000000,1975053.375000
6074911.500000,1968758.625000
6100863.500000,1980441.625000
6217710.000000,1977624.375000
6309374.500000,1979604.625000
6289412.500000,1983198.500000
6378474.000000,1991257.750000
6426593.500000,1978444.250000
6387397.000000,1994149.000000
6310228.500000,1986934.875000
6202364.500000,1982293.875000
6253012.500000,1985284.250000
6488355.500000,1991003.125000
6472488.000000,1983725.250000
6415476.500000,1989942.875000
6453962.000000,1982346.500000
6385558.000000,1990204.125000
6329367.000000,1990524.750000
6557666.000000,1988874.250000
6535659.000000,1986733.875000
6560711.500000,1998359.750000
6498794.000000,1987288.500000
6434061.000000,1989211.750000
6469594.500000,1992706.250000
6720092.000000,2003209.125000
6639456.500000,1987795.375000
6692418.000000,1996767.875000
6738024.500000,1995133.000000
6782857.000000,1996132.750000
6708231.000000,1994554.750000
6818359.500000,2005426.875000
6830342.500000,1992893.250000
6779251.000000,2000998.375000
6723829.500000,1995181.000000
6723689.000000,1995105.000000
6667379.000000,1996303.625000
6881415.500000,2005631.000000
6779615.500000,1991679.375000
6747614.000000,2003051.500000
6797716.000000,1998130.375000
6842730.500000,2002335.500000
6769888.000000,1998870.375000
6880588.000000,2012320.000000
6815277.000000,1995072.875000
6760272.000000,2003873.875000
6788705.000000,1998770.875000
6816836.500000,2001352.625000
6703537.000000,2004045.500000
6957150.500000,2009247.875000
6823862.000000,2002364.750000
6769267.500000,2008546.500000
6780072.000000,2004205.875000
6849439.000000,2005469.625000
6789128.500000,2004223.250000
6865641.000000,2017283.500000
6852386.500000,1999293.750000
6864646.500000,2009250.625000
6937663.000000,2003849.625000
6883794.500000,2011244.875000
6785880.000000,2012738.125000
7032554.000000,2020991.750000
6984003.000000,2000642.875000
6983327.500000,2011494.125000
7006796.500000,2010025.000000
6962038.500000,2015647.000000
6997006.500000,2010077.750000
6969815.000000,2017897.750000
6839640.500000,2008915.500000
6883719.000000,2016244.500000
6941382.000000,2014922.625000
6972877.500000,2013707.500000
6807747.500000,2016896.000000
6918042.000000,2019018.500000
6808482.500000,2012988.250000
6792160.500000,2016638.375000
6952678.500000,2008847.250000
6846629.000000,2017689.250000
6803790.000000,2015287.250000
6889832.000000,2018806.000000
6761837.000000,2011958.500000
6775613.000000,2023131.375000
6842247.500000,2015961.875000
6851742.000000,2016342.500000
6833155.500000,2012854.500000
6916493.000000,2020161.875000
6795547.500000,2012616.750000
6790689.500000,2022028.250000
6895687.000000,2016963.500000
6888112.000000,2018237.500000
6959882.000000,2015702.875000
6950790.000000,2022484.125000
6834965.000000,2009703.375000
6728192.000000,2022026.500000
6747059.000000,2018627.875000
6773298.000000,2018717.500000
6949424.000000,2010699.250000
6968917.000000,2029415.500000
6818126.500000,2010409.250000
6803252.000000,2018805.625000
6804327.500000,2011816.250000
6817145.000000,2014178.125000
6783667.500000,2012126.250000
6896091.000000,2019538.375000
6846546.000000,2003684.625000
6807739.000000,2016677.125000
6788340.000000,2013161.000000
6692923.500000,2015917.625000
6789197.000000,2012924.750000
6902004.500000,2019908.500000
6822068.500000,2006774.375000
6779165.000000,2016488.000000
6734592.500000,2008607.125000
6722081.500000,2012998.625000
6688437.000000,2014711.750000
6927103.000000,2021273.000000
6803085.000000,2020474.750000
6766066.000000,2027025.750000
6806343.500000,2017343.000000
6628801.500000,2022212.250000
6741314.500000,2016157.250000
6937686.500000,2029970.875000
6821696.500000,2010725.500000
6838470.000000,2018630.125000
6810252.500000,2016056.375000
6806128.500000,2018049.000000
6728042.500000,2016628.000000
6856123.000000,2027709.750000
6824926.000000,2018361.250000
6752505.500000,2026920.500000
6707253.000000,2018833.500000
6667860.000000,2020236.625000
6654129.500000,2017388.250000
6821706.500000,2025151.250000
6724059.000000,2013937.375000
6710541.500000,2023003.500000
6705977.000000,2019345.625000
6727622.500000,2021432.125000
6668433.000000,2018601.375000
6793695.000000,2028129.750000
6733576.000000,2014859.250000
6731373.000000,2023623.875000
6711905.000000,2017868.750000
6682952.500000,2019912.250000
6613729.500000,2018023.000000
6819891.500000,2021929.750000
6679042.500000,2015369.375000
6659383.500000,2020005.250000
6661059.500000,2018297.500000
6679924.500000,2018059.500000
6618067.000000,2016159.000000
6705839.000000,2025021.500000
6667673.500000,2008613.000000
6686567.500000,2019560.625000
6755823.500000,2014202.125000
6672347.000000,2019530.125000
6640373.500000,2017128.125000
6838754.000000,2023981.125000
6779566.500000,2007653.750000
6817180.000000,2017191.625000
6845836.000000,2016180.250000
6767471.000000,2019952.000000
6779272.000000,2015292.500000
6759033.500000,2022494.750000
6715644.500000,2013545.375000
6754972.000000,2020297.500000
6806935.500000,2016501.625000
6695532.500000,2018718.375000
6616923.500000,2019384.375000
6784834.000000,2018348.375000
6703016.000000,2018334.125000
6720270.000000,2020295.250000
6873451.000000,2018305.625000
6689386.500000,2024798.750000
6664797.500000,2017142.125000
6722057.500000,2020644.875000
6609575.500000,2014074.875000
6664891.500000,2023757.625000
6692850.000000,2017339.625000
6669911.000000,2018654.500000
