cpu_usage,assigned_mem
6595481.000000,2023590.750000
6527658.500000,2002504.375000
6629839.500000,1989602.500000
6751743.000000,2016622.375000
6701837.500000,2022357.625000
6534694.500000,2001201.250000
6467557.500000,2001273.250000
6754748.000000,2006065.000000
6520671.000000,1999159.750000
6411387.500000,2008564.375000
6440387.000000,1995924.875000
6415352.500000,1992490.125000
6348109.500000,1992539.250000
6493160.500000,1998287.125000
6471830.000000,1993615.875000
6457506.000000,2007889.375000
6464453.500000,2003873.125000
6574361.500000,2004407.875000
6490473.000000,2006407.625000
6441989.000000,2004583.375000
6391710.000000,1990431.000000
6364047.000000,1998972.250000
6396877.500000,1997711.750000
6404915.500000,1999486.750000
6339310.500000,2003542.500000
6491521.500000,2006397.375000
6375589.500000,1994139.500000
6321364.500000,1998706.750000
6358719.000000,1992547.375000
6352955.500000,1997723.500000
6374739.500000,1996204.875000
6407635.500000,2000463.250000
6345754.500000,1989158.875000
6357095.500000,1996733.125000
6339167.000000,1990208.000000
6263676.500000,1989867.250000
6131958.000000,1990443.750000
6365260.500000,1992021.750000
6227709.000000,1983342.375000
6180716.500000,1983969.375000
6200652.000000,1980080.625000
6207862.500000,1984055.250000
6205659.000000,1983682.250000
6307046.000000,1987753.875000
6309814.500000,1983058.875000
6295211.500000,1991034.375000
6301233.500000,1984659.000000
6280783.000000,1984201.875000
6233554.500000,1987327.750000
6406907.500000,1994286.625000
6351272.000000,1983317.375000
6278539.000000,1988476.375000
6364125.500000,1988459.500000
6381503.500000,1990575.125000
6413649.500000,1989678.875000
6317039.500000,1991620.750000
6253590.000000,1981960.250000
6253749.000000,1984814.375000
6174534.500000,1979079.125000
6179761.500000,1978718.750000
6183483.000000,1985084.125000
6318628.500000,1984286.000000
6213543.500000,1980472.875000
6186265.500000,1977993.125000
6231583.500000,1977060.375000
6223713.000000,1975145.000000
6220932.000000,1976153.000000
6207293.000000,1977912.875000
6160307.000000,1974435.000000
6081341.500000,1973208.375000
6066624.500000,1965167.125000
5948701.000000,1962651.750000
5867447.500000,1964672.625000
6146892.000000,1959590.625000
5994355.000000,1962979.250000
5930848.000000,1962829.125000
5993804.500000,1955108.875000
5975993.500000,1953068.500000
5976179.500000,1965756.250000
6026727.500000,1970650.000000
5946776.500000,1966920.125000
5922837.500000,1971844.750000
5940039.500000,1965364.375000
5975975.500000,1958598.625000
5838322.500000,1973109.500000
6092961.500000,1971702.750000
5988719.500000,1968568.000000
5935190.000000,1969497.875000
6000828.000000,1964801.875000
6016880.500000,1958438.625000
5951843.500000,1969983.500000
6026812.500000,1967889.500000
5892030.000000,1970362.750000
5902975.500000,1972982.875000
5880959.000000,1969598.000000
5867845.000000,1965854.375000
5807441.500000,1972323.250000
5992505.500000,1971086.250000
5872981.000000,1972781.500000
5892079.000000,1976180.625000
5978572.500000,1971164.000000
6053865.000000,1965579.500000
6193141.500000,1980923.000000
6359450.500000,1990381.125000
6246469.000000,1987152.000000
6043326.000000,1991332.125000
6047189.000000,1976879.250000
5990700.000000,1970531.375000
5997442.500000,1970700.875000
6142439.000000,1975000.750000
6070348.000000,1968186.625000
6099649.000000,1979944.750000
6212237.500000,1977100.000000
6299461.500000,1978828.625000
6277509.000000,1982238.250000
6369293.500000,1990515.500000
6420788.500000,1977941.125000
6381041.000000,1993690.875000
6311203.500000,1986749.500000
6204248.000000,1982617.750000
6253606.000000,1985442.625000
6486513.500000,1991158.750000
6477413.500000,1983576.750000
6418235.500000,1989670.375000
6458409.500000,1982144.125000
6377734.000000,1990402.250000
6315740.500000,1990209.500000
6537872.500000,1987949.500000
6520123.500000,1985674.625000
6545041.500000,1997504.375000
6490569.000000,1986707.250000
6427758.000000,1989215.125000
6456978.500000,1992945.125000
6708381.500000,2002823.125000
6634928.000000,1987584.375000
6688809.500000,1996048.500000
6725852.500000,1994485.875000
6764865.000000,1995717.625000
6693758.500000,1993610.500000
6796123.500000,2004421.250000
6823006.000000,1991026.375000
6778308.000000,1999770.000000
6721252.000000,1993847.875000
6722960.000000,1994227.750000
6663258.500000,1995464.750000
6877854.000000,2004681.375000
6778288.000000,1990402.125000
6743498.000000,2002023.750000
6793641.500000,1997279.625000
6842239.500000,2001775.750000
6771696.000000,1998128.500000
6878458.500000,2011940.375000
6814631.500000,1994065.125000
6759496.000000,2003171.375000
6791417.500000,1998010.625000
6822816.500000,2000990.250000
6709877.500000,2003763.000000
6961020.000000,2009090.125000
6829045.500000,2001528.500000
6774144.500000,2008040.375000
6785772.500000,2003519.875000
6856362.500000,2004944.250000
6795348.500000,2003798.375000
6868324.000000,2017083.375000
