cpu_usage,assigned_mem
6671400.500000,2035538.750000
6747726.000000,2022568.750000
6846146.500000,2004405.750000
6861444.500000,2029057.000000
6930991.500000,2016461.500000
6955046.500000,2011152.125000
6940516.500000,2016265.250000
7162794.500000,2017045.500000
6929513.000000,2000821.875000
6860415.000000,2021380.500000
6953312.500000,2015989.500000
6910142.500000,2024855.875000
6831231.500000,2027291.250000
7089926.000000,2043633.875000
7074771.500000,2026537.875000
6984326.500000,2051464.500000
7097066.500000,2041106.875000
7059323.000000,2040445.750000
7047913.500000,2049693.500000
7019592.500000,2045779.125000
7189856.500000,2034242.125000
7067762.500000,2045918.500000
7103374.000000,2035217.375000
7040483.500000,2021933.250000
6814314.000000,2039863.875000
6797320.500000,2055542.750000
6828647.500000,2028968.125000
6673844.500000,2043262.875000
6777231.000000,2037127.750000
6793638.000000,2040868.375000
6777800.500000,2036868.375000
6886645.500000,2048291.500000
6968806.000000,2038572.750000
6864960.500000,2051385.125000
6854049.500000,2045425.250000
6780492.000000,2039872.250000
6695725.500000,2040167.375000
6846966.000000,2055853.000000
6851839.000000,2031257.250000
6797076.000000,2044865.875000
6823716.000000,2038362.500000
6897790.500000,2038430.125000
6888613.000000,2035037.375000
6994089.000000,2047235.000000
7142615.500000,2036872.250000
7160262.000000,2051442.375000
7263402.000000,2051355.875000
7119706.000000,2043283.125000
7142150.000000,2039443.125000
7221033.000000,2061712.625000
7160539.500000,2032368.500000
7103318.500000,2039166.750000
7066950.000000,2041132.625000
7097593.000000,2038532.375000
6998037.500000,2036324.625000
7059436.000000,2041060.250000
6949881.000000,2035168.625000
6861122.500000,2037646.875000
6924049.500000,2032656.250000
6940323.500000,2034774.125000
6989140.000000,2033797.625000
7122998.500000,2044980.750000
7087778.000000,2030261.875000
7060783.500000,2035191.500000
7034096.000000,2039869.750000
7077561.500000,2032645.125000
7024732.500000,2038245.125000
7254700.000000,2037283.250000
7151255.000000,2036486.250000
7078268.000000,2035997.250000
7086629.000000,2039017.875000
6802102.000000,2036418.125000
6809720.000000,2041993.250000
7097506.000000,2050836.500000
7082916.500000,2028234.625000
6815716.500000,2036005.000000
6851723.500000,2030679.750000
6838004.500000,2025976.750000
6705928.500000,2031006.625000
6745043.500000,2033584.875000
6673470.000000,2025725.625000
6678941.000000,2033909.375000
6757689.500000,2022302.000000
6673933.000000,2023919.375000
6601111.500000,2029812.750000
6874822.000000,2035568.125000
6811249.000000,2026654.875000
6777024.000000,2035668.125000
6811513.000000,2030801.750000
6740082.000000,2024382.125000
6648985.000000,2027545.750000
6778687.000000,2023728.875000
6632251.500000,2021644.375000
6668299.500000,2027983.500000
6637924.000000,2025933.125000
6667094.500000,2024287.625000
6564749.500000,2029641.000000
