cpu_usage,assigned_mem
6855676.500000,2035619.875000
6745231.500000,2037870.375000
6686607.500000,2027930.625000
6779046.000000,2038185.125000
6709462.000000,2028748.375000
6663072.000000,2006723.875000
6588934.000000,2009270.375000
6933638.500000,2008733.375000
6690386.500000,2001638.750000
6608668.000000,2013499.750000
6614934.500000,2006086.500000
6590550.000000,2005509.000000
6520821.000000,2007588.625000
6676605.000000,2013814.375000
6626684.500000,1999454.375000
6533218.000000,2020239.875000
6655307.500000,2005306.250000
6636816.500000,2007444.625000
6551083.000000,2012880.875000
6580884.000000,2015374.000000
6636763.000000,2008522.125000
6600705.000000,2023588.625000
6605560.000000,2021245.750000
6708713.000000,2014790.000000
6674574.000000,2023576.875000
6797271.000000,2035793.125000
6722933.500000,2017191.625000
6693118.500000,2028064.125000
6728242.000000,2020975.500000
6762242.000000,2023767.625000
6729631.000000,2021549.875000
6753504.500000,2028676.375000
6758359.500000,2019048.625000
6638831.500000,2030551.000000
6639632.500000,2024906.625000
6616190.000000,2021205.625000
6539456.000000,2024852.000000
6775856.000000,2034553.625000
6756242.000000,2022698.875000
6724563.500000,2035367.875000
6753779.000000,2028158.625000
6838049.000000,2027926.750000
6845585.500000,2025453.125000
6952875.500000,2038188.125000
7105048.500000,2030684.250000
7128730.500000,2044521.250000
7173750.000000,2044761.750000
7092129.000000,2038166.500000
7117504.500000,2033876.000000
7199980.500000,2057134.500000
7152338.000000,2033370.250000
7083684.500000,2033073.875000
6984664.000000,2036083.750000
7067477.500000,2034381.500000
6971937.000000,2030722.750000
7022418.000000,2038149.875000
6929363.000000,2028991.250000
6829897.500000,2035686.250000
6854110.000000,2030150.125000
6869867.500000,2034451.875000
6929943.000000,2031926.250000
7028172.500000,2044866.125000
7005940.000000,2029774.375000
6925348.500000,2035573.125000
6911589.500000,2041319.375000
7024090.000000,2035928.875000
6991860.000000,2040857.125000
7215898.000000,2041570.375000
7150925.500000,2040233.750000
7107048.000000,2038074.375000
7045346.500000,2044687.750000
6794958.000000,2039562.000000
6805034.000000,2045166.750000
7109905.000000,2052379.250000
7046992.000000,2033964.000000
6756819.500000,2039164.125000
6797104.000000,2034420.750000
6792674.500000,2030067.125000
6689837.500000,2034148.125000
6743142.500000,2037334.125000
6669668.000000,2030580.125000
6692684.000000,2038566.875000
6796333.000000,2028385.250000
6693588.500000,2030441.875000
6614059.000000,2035408.000000
6895431.000000,2040654.375000
6816851.500000,2033799.750000
6779261.000000,2041025.750000
6799690.000000,2037025.875000
6727212.000000,2030392.750000
6643710.500000,2033984.750000
6762165.000000,2030288.375000
6629460.500000,2028287.375000
6667846.500000,2034102.500000
6637334.000000,2032902.000000
6644172.500000,2031819.875000
6530784.500000,2035514.125000
6697730.500000,2036009.625000
6671902.500000,2028428.250000
6642472.500000,2039456.125000
6780079.000000,2036353.000000
6813728.000000,2033401.250000
6871810.500000,2041466.625000
6885006.500000,2041350.125000
6757835.000000,2026483.875000
6613052.000000,2036298.500000
6591097.000000,2033510.250000
6595659.000000,2031511.500000
6689492.000000,2023219.500000
6767295.500000,2034926.125000
6634410.500000,2018471.250000
6695406.500000,2028585.250000
6708433.000000,2024128.125000
6744407.500000,2022212.875000
6648991.000000,2021181.125000
6781680.500000,2027803.875000
6685557.500000,2011819.625000
6693370.000000,2022732.875000
6610614.000000,2024750.875000
6525030.500000,2021638.875000
6580571.500000,2019386.875000
