cpu_usage,assigned_mem
5686641.500000,1967249.875000
5526863.000000,1981628.750000
5801288.500000,1930839.125000
5840231.000000,1936065.625000
5744986.500000,1937440.500000
5717804.000000,1928856.125000
5694231.500000,1935013.375000
5760243.000000,1937019.750000
5753090.500000,1933713.750000
5587192.000000,1950700.875000
5937361.000000,1941131.750000
5764151.500000,1957395.125000
5716378.000000,1946913.250000
5726597.000000,1954542.250000
5736820.500000,1930162.875000
5566862.500000,1949354.500000
5663896.500000,1935417.875000
5589651.000000,1941836.750000
5563053.500000,1931534.375000
5627611.500000,1934112.625000
5622095.500000,1938788.000000
5468690.500000,1948855.875000
5738095.000000,1936967.625000
5534927.500000,1947768.125000
5431373.500000,1942393.250000
5496644.500000,1937710.125000
5438668.000000,1930174.125000
5323124.500000,1947208.375000
5445912.000000,1932161.500000
5350729.000000,1943063.875000
5241987.000000,1932180.875000
5555196.000000,1937678.375000
5404523.500000,1936591.375000
5317671.500000,1951875.000000
5338600.500000,1935539.500000
5336404.000000,1935884.375000
5312629.500000,1937449.250000
5798759.500000,1942962.000000
5542934.000000,1946412.625000
5413242.000000,1944263.750000
5437932.000000,1933892.625000
5390181.500000,1946915.750000
5436271.000000,1931341.500000
5583159.500000,1941659.750000
5455499.500000,1942881.625000
5392080.500000,1958534.750000
5519909.000000,1942055.000000
5458370.000000,1936701.375000
5383717.500000,1944012.750000
5749596.000000,1951340.625000
5616873.500000,1947423.875000
5440242.500000,1960103.000000
5525947.000000,1941623.500000
5441332.000000,1947929.500000
5445757.000000,1939034.125000
5563046.500000,1939472.000000
5379287.000000,1952289.750000
5337163.500000,1956704.250000
5382028.500000,1942398.500000
5385564.500000,1941453.750000
5355563.500000,1943349.000000
5722120.500000,1943816.625000
5515700.000000,1951805.125000
5506830.500000,1955410.375000
5512580.500000,1948222.000000
5523861.000000,1944349.625000
5507811.500000,1940884.500000
5648592.500000,1941307.125000
5501048.500000,1950376.125000
5536773.500000,1954066.125000
5516694.500000,1942570.875000
