cpu_usage,assigned_mem
6862234.000000,2037615.875000
6768706.500000,2039840.125000
6727113.500000,2028778.375000
6809861.000000,2037463.500000
6778296.000000,2025972.750000
6770648.000000,2006442.750000
6692820.000000,2010620.625000
7019361.500000,2008516.375000
6775070.500000,1998973.500000
6705376.500000,2014346.375000
6748787.000000,2009960.250000
6735507.500000,2014417.875000
6649092.000000,2017125.875000
6863918.500000,2026051.875000
6784075.000000,2010453.750000
6669469.500000,2031885.125000
6751077.500000,2018488.000000
6752220.500000,2018553.125000
6775882.000000,2027795.875000
6790530.000000,2034354.625000
6934726.500000,2024075.625000
6930434.000000,2039636.875000
6972245.000000,2037399.625000
6961482.500000,2026556.125000
6936384.000000,2036084.750000
7000434.000000,2054954.625000
6908617.000000,2024793.250000
6812382.000000,2033899.750000
6823756.000000,2028339.500000
6823855.000000,2032446.625000
6800684.000000,2025467.000000
6819198.500000,2036409.625000
6882344.500000,2024499.125000
6741716.000000,2037430.875000
6743999.000000,2030428.750000
6683138.500000,2028053.875000
6614047.000000,2028402.000000
6799720.500000,2042069.500000
6802361.500000,2025881.125000
6727955.500000,2040097.625000
6765743.000000,2032947.375000
6834223.500000,2033632.875000
6831375.000000,2030129.750000
6927003.000000,2041429.000000
7069339.500000,2031501.250000
7078298.000000,2045997.375000
7172730.500000,2046816.750000
7101906.000000,2042349.000000
7118419.000000,2037983.250000
7189901.500000,2059760.500000
7135647.000000,2033649.500000
7074255.500000,2035986.000000
6997985.000000,2038387.000000
7069235.000000,2036219.750000
6969651.000000,2033223.000000
7013292.500000,2039249.125000
6902934.500000,2031699.375000
6830473.000000,2036008.250000
6873423.000000,2030771.000000
6892233.500000,2034510.000000
6945216.000000,2032685.750000
7043596.000000,2045305.875000
7027119.500000,2029692.750000
6973420.500000,2035342.500000
6953815.500000,2041065.375000
7056070.500000,2034421.250000
7003718.500000,2039830.125000
7226845.000000,2039378.500000
7144543.500000,2038013.500000
7094120.000000,2036598.000000
7056965.500000,2041620.875000
6783274.000000,2037690.000000
6789709.500000,2043063.625000
7087148.000000,2051212.250000
7048097.000000,2030650.625000
6766014.000000,2037214.625000
6808904.500000,2031842.875000
6799215.500000,2027670.000000
6683273.500000,2031611.625000
6734996.500000,2034491.375000
6656194.500000,2027492.750000
6666985.500000,2035825.625000
6760717.000000,2024795.750000
6678073.000000,2026665.625000
6585255.500000,2032794.750000
6861526.000000,2037277.750000
6792171.000000,2029969.625000
6756187.500000,2037951.000000
6791196.500000,2033589.250000
6718982.500000,2027122.625000
6629231.500000,2030553.250000
6753196.000000,2026562.875000
6611100.500000,2024730.000000
6642972.000000,2030683.000000
6612258.000000,2028661.625000
6617062.000000,2027508.000000
6501660.500000,2031393.875000
6661581.500000,2031832.375000
6633280.000000,2024125.625000
6602551.000000,2035134.250000
6748941.500000,2031495.250000
6788340.000000,2028730.750000
6846891.000000,2037030.500000
6882142.500000,2037314.000000
6745090.000000,2021846.500000
6604211.500000,2032104.250000
6578803.000000,2029293.375000
6582897.000000,2026914.375000
6667926.000000,2018774.875000
6735965.500000,2029770.000000
6619053.500000,2012800.875000
6673228.500000,2023930.750000
6697320.000000,2019107.500000
6737560.000000,2017494.375000
6639475.500000,2016663.250000
6768421.500000,2023692.500000
6677216.000000,2006853.375000
6679037.500000,2018545.125000
6595496.000000,2019997.500000
6516958.500000,2017209.375000
6561106.000000,2015400.000000
6770414.500000,2017228.750000
6743802.000000,2003977.000000
6675896.500000,2018297.750000
6634058.000000,2008510.875000
6560342.000000,2012106.250000
6527634.000000,2012022.125000
6767694.500000,2015675.125000
6670675.500000,2013356.500000
6628913.500000,2022189.375000
6545463.500000,2012821.125000
6445519.000000,2012973.375000
6443823.000000,2011546.625000
6640057.000000,2017560.750000
6539876.000000,2004557.875000
6527122.000000,2014150.625000
6557978.500000,2009832.625000
6584245.000000,2009932.500000
6490956.500000,2007977.625000
6544308.000000,2017781.250000
6452456.000000,2007747.000000
6359357.500000,2016093.500000
6355107.000000,2006583.250000
6304991.000000,2008428.500000
6221265.000000,2006355.125000
6325038.500000,2009298.875000
6239429.500000,2000405.500000
6226377.000000,2006723.500000
6211718.000000,2003520.250000
6268005.000000,2005304.125000
6188458.500000,2004920.750000
6221328.000000,2009140.125000
6103006.500000,1999949.000000
6101703.500000,1999178.375000
6141447.000000,1992792.125000
6136178.500000,1995304.375000
6006089.000000,1997918.375000
6159590.500000,1997714.000000
6023376.000000,1992990.000000
6041279.500000,1997272.000000
6085405.500000,1995301.750000
6173843.500000,1995341.875000
6059612.000000,1999252.125000
6064539.000000,2000490.875000
5934119.000000,1994496.125000
5955183.500000,1993402.375000
5984204.000000,1984677.125000
6046385.000000,1982901.375000
5934367.000000,1999347.875000
6163205.500000,1999163.250000
6200131.500000,1995418.750000
6263769.500000,2003155.625000
6286452.000000,1997449.250000
6354638.500000,1995984.500000
6440546.000000,2003085.750000
6370709.500000,2003666.000000
6199603.500000,1990708.500000
6318161.000000,1992963.250000
6328058.500000,1988122.000000
6282464.000000,1986443.375000
6093731.500000,1989202.750000
6354239.000000,1992485.875000
6243420.000000,1989929.000000
6205152.500000,1995032.625000
6206426.500000,1991558.500000
6212147.000000,1986802.875000
6176348.500000,1989330.875000
6194937.500000,1991382.500000
6064475.000000,1982675.125000
5999238.000000,1988732.125000
5983372.000000,1977810.875000
6024724.500000,1976185.375000
5982103.500000,1979521.625000
6149777.500000,1984700.875000
6020669.500000,1981157.125000
5969804.500000,1988935.875000
6011643.000000,1981582.000000
6048581.500000,1973077.625000
6122612.500000,1982829.500000
6201556.500000,1987185.500000
6047037.000000,1983083.375000
5956698.500000,1988761.500000
5938394.000000,1980686.000000
5898601.000000,1975676.250000
5889019.000000,1976616.625000
6006820.500000,1979295.750000
5878817.000000,1973904.375000
5866313.000000,1983938.750000
5928524.500000,1977907.750000
6001986.500000,1973593.625000
5954786.500000,1979245.750000
6071135.000000,1983544.500000
5990290.000000,1978570.750000
5991047.500000,1988227.250000
5987951.000000,1977997.000000
5898057.500000,1977772.000000
5900438.500000,1981906.125000
6088921.000000,1979924.625000
5974928.500000,1971383.875000
5973328.000000,1979965.000000
5976826.500000,1971620.875000
5972078.500000,1974944.250000
5922083.500000,1979863.750000
6073502.000000,1980614.250000
5949130.500000,1984095.375000
5961197.500000,1990613.125000
6006799.000000,1977975.625000
5990897.500000,1980450.375000
5938708.000000,1987172.500000
6148634.500000,1989497.000000
6032773.000000,1980044.625000
6040886.500000,1985720.125000
6137396.000000,1983598.000000
6198971.000000,1986452.750000
6144307.000000,1986512.000000
6158453.500000,1992062.250000
6061194.500000,1982091.000000
6066883.500000,1989303.750000
6069810.000000,1979076.625000
6072209.000000,1981360.500000
6000306.000000,1984321.250000
6136290.500000,1987604.500000
6011767.500000,1975595.125000
6052252.500000,1982325.250000
6068060.000000,1981340.250000
6099085.000000,1981761.500000
6031022.500000,1981244.250000
6086280.000000,1986362.250000
5964281.000000,1979545.500000
5985318.000000,1979949.250000
5986279.000000,1972413.000000
5987828.000000,1974459.250000
5888091.000000,1979952.750000
6051224.000000,1978138.875000
5906753.500000,1973771.125000
5938404.000000,1978999.375000
5966844.500000,1977189.625000
6034317.500000,1974477.250000
5925909.000000,1977068.625000
5962703.500000,1977257.000000
5838691.500000,1974368.625000
5868078.000000,1974765.500000
5889266.000000,1967459.625000
5914026.000000,1964923.250000
5850969.000000,1976316.375000
6033392.000000,1976790.750000
6036535.500000,1970901.000000
6089342.000000,1976117.375000
6140504.500000,1968448.000000
6191402.000000,1966532.625000
6307007.500000,1973832.375000
6310575.500000,1979545.875000
6214249.500000,1968037.000000
6272621.000000,1974268.875000
6315806.500000,1970208.375000
6301146.000000,1965435.625000
6110956.000000,1969341.000000
6403431.000000,1974286.125000
6325175.500000,1974398.000000
6280538.500000,1980876.000000
6320016.000000,1977270.875000
6310072.000000,1974428.625000
6295621.500000,1976118.875000
6275192.000000,1979429.625000
6191497.500000,1971553.000000
6133028.500000,1981159.750000
6164811.500000,1972835.250000
6237082.500000,1971864.750000
