cpu_usage,assigned_mem
5966668.000000,1997877.375000
5720361.500000,1981313.500000
5948519.000000,1937569.125000
5992224.000000,1949848.750000
5894657.000000,1944987.000000
5839575.000000,1938228.250000
5808624.000000,1943893.000000
5887070.500000,1942891.500000
5829392.000000,1939088.125000
5691817.000000,1954335.250000
5979162.000000,1943356.750000
5822151.500000,1953894.875000
5809556.500000,1944862.500000
5826560.500000,1954693.375000
5813953.000000,1933429.875000
5646591.500000,1950822.500000
5746672.000000,1937849.375000
5689006.000000,1942544.750000
5654492.500000,1933517.500000
5657580.000000,1936087.500000
5643472.500000,1939050.125000
5492006.000000,1950489.125000
5734036.000000,1936423.625000
5555488.500000,1944926.625000
5466306.000000,1941185.500000
5535350.000000,1938048.750000
5461625.500000,1931698.000000
5355357.000000,1948429.375000
5465128.000000,1930740.375000
5384228.000000,1941006.750000
5278861.000000,1931306.375000
5536151.500000,1935747.375000
5399237.500000,1934859.625000
5320309.000000,1949352.750000
5327663.000000,1930965.875000
5329545.000000,1932436.250000
5296761.000000,1936423.625000
5759044.000000,1941977.500000
5513631.500000,1944496.375000
5399807.000000,1944244.000000
5389577.500000,1934398.375000
5372015.500000,1944734.000000
5410130.500000,1929748.750000
5561478.000000,1937946.000000
5429004.000000,1940464.500000
5381605.500000,1955736.500000
5471246.000000,1937638.250000
5416161.500000,1932907.750000
5370610.500000,1939691.625000
5740884.500000,1948336.000000
5604210.000000,1944154.250000
5423638.500000,1958018.125000
5511315.000000,1939704.625000
5420441.500000,1947191.375000
5425830.000000,1938241.125000
5545439.500000,1937800.250000
5363080.000000,1948829.250000
5329333.000000,1953291.000000
5375159.000000,1938137.750000
5373822.500000,1936972.625000
5345657.000000,1939502.625000
5689070.500000,1941081.625000
5481785.000000,1948219.125000
5465160.500000,1953474.375000
5464319.000000,1947432.625000
5476101.500000,1942874.000000
5462671.500000,1939284.500000
5623837.500000,1937287.000000
5448035.000000,1951024.500000
5480104.500000,1954962.750000
5459337.500000,1943777.250000
5470523.500000,1938346.375000
5426023.000000,1951931.750000
5791267.500000,1946352.625000
5653167.000000,1945731.000000
5599412.500000,1951280.125000
5784456.000000,1940730.875000
5791488.000000,1942778.750000
5631657.500000,1949894.875000
5618354.000000,1945554.250000
5451715.500000,1946608.250000
5516260.500000,1954272.250000
5521030.000000,1945501.625000
5532504.000000,1940632.375000
5448357.500000,1949899.250000
5706420.500000,1964936.500000
5502338.000000,1944334.250000
5566902.500000,1953742.000000
5565499.500000,1947424.500000
5607591.500000,1937780.375000
5493129.000000,1952595.250000
5549736.000000,1947638.875000
5430354.000000,1947420.875000
5475967.500000,1961903.125000
5463706.500000,1951302.625000
5494222.000000,1948116.125000
5438671.500000,1953771.750000
5730632.500000,1961009.000000
5524801.000000,1950927.750000
5531156.000000,1961405.375000
5578500.500000,1953852.125000
5602120.500000,1946125.000000
5580500.500000,1961146.125000
5710159.500000,1959176.750000
5512354.500000,1954856.125000
5539499.500000,1966849.250000
5514884.500000,1959393.375000
5510639.000000,1946316.250000
5482963.500000,1958919.500000
5682374.500000,1970292.375000
5509512.000000,1962047.125000
5504218.000000,1976967.250000
5576332.500000,1961986.500000
5660419.500000,1950015.500000
5584226.500000,1954914.375000
5666421.500000,1969500.125000
5504383.500000,1968992.375000
5552711.000000,1983658.375000
5553987.000000,1962664.375000
5562835.000000,1951299.625000
5577987.500000,1961757.000000
5823920.500000,1971543.125000
5625296.000000,1970781.750000
5589941.500000,1979942.750000
5617730.500000,1961580.625000
5697401.500000,1954831.125000
5632147.500000,1964730.375000
5714454.500000,1966616.250000
5555492.500000,1971493.125000
5617308.500000,1977464.000000
5627892.500000,1960692.500000
5639382.000000,1960495.250000
5563986.000000,1968315.750000
5891303.500000,1971266.375000
5671856.000000,1972086.000000
5618926.500000,1983522.000000
5663486.500000,1968411.500000
5736926.000000,1957649.750000
5682239.000000,1960978.875000
5743307.500000,1968154.375000
5620713.000000,1969771.750000
5649893.000000,1973759.750000
5591585.000000,1966919.750000
5632483.500000,1959407.625000
5576615.000000,1967199.125000
5841028.500000,1969047.125000
5663953.500000,1968515.875000
5662667.500000,1974602.375000
5682323.000000,1967545.750000
5732468.500000,1963977.750000
5645785.500000,1964962.000000
5792762.500000,1969705.500000
5667136.500000,1974456.125000
5645589.000000,1974600.500000
5629475.000000,1965125.375000
5647195.000000,1957349.125000
5567668.000000,1967386.750000
