cpu_usage,assigned_mem
5819583.500000,1984687.000000
5603073.500000,1981526.000000
5865823.000000,1933629.750000
5916953.000000,1941622.625000
5802658.500000,1942013.750000
5760619.500000,1933768.375000
5739872.000000,1938944.250000
5815376.000000,1939796.250000
5787398.000000,1935177.500000
5631058.500000,1952470.250000
5956877.500000,1942024.125000
5787946.000000,1955566.375000
5761609.500000,1945478.750000
5772680.000000,1954685.250000
5774000.000000,1931233.625000
5604921.500000,1949694.000000
5701746.500000,1936101.125000
5633719.500000,1941910.250000
5604657.500000,1932123.625000
5636950.500000,1934677.750000
5631960.500000,1938164.625000
5477086.500000,1949306.625000
5732502.500000,1936092.375000
5540573.000000,1945687.500000
5443200.000000,1941506.000000
5510021.000000,1937112.250000
5444961.000000,1929993.000000
5333370.500000,1947153.500000
5451184.000000,1930814.000000
5362091.500000,1941591.500000
5253897.000000,1931416.250000
5541217.500000,1935702.125000
5397082.000000,1934212.375000
5309936.000000,1950092.750000
5325896.000000,1933355.875000
5325713.500000,1933401.875000
5298034.500000,1936020.000000
5769355.500000,1942598.625000
5518685.000000,1944534.250000
5398348.000000,1944021.375000
5402470.500000,1934086.000000
5373601.000000,1945632.000000
5415347.500000,1930248.625000
5567864.500000,1939418.625000
5436630.000000,1940970.000000
5382005.500000,1956829.625000
5487508.500000,1939418.125000
5426723.000000,1934496.500000
5368567.000000,1941447.750000
5740609.500000,1949953.000000
5604684.000000,1945326.125000
5423585.500000,1959071.500000
5511224.000000,1940909.250000
5421906.500000,1948130.750000
5427708.500000,1938964.500000
5548312.000000,1938857.750000
5365457.000000,1950343.750000
5330943.000000,1954622.750000
5376033.500000,1939717.500000
5376017.500000,1938585.250000
5348136.000000,1940681.750000
5698416.000000,1942444.875000
5492068.000000,1949577.125000
5477969.500000,1954623.125000
5477214.000000,1948306.375000
5489950.500000,1943803.500000
5478076.000000,1939969.875000
5630617.000000,1938780.250000
5464937.500000,1950947.250000
5496627.500000,1955094.750000
5474662.500000,1944190.625000
5485677.500000,1939357.750000
5442001.500000,1952336.875000
5802393.000000,1947611.625000
5667673.000000,1947188.375000
5618763.000000,1952917.375000
5803235.500000,1942690.750000
5813394.000000,1942328.125000
5650487.500000,1950905.500000
5636214.000000,1946127.125000
5466437.500000,1946211.125000
5532213.500000,1953812.750000
5531747.500000,1945647.375000
5541026.500000,1941300.875000
5459224.500000,1950088.500000
5724272.000000,1964955.375000
5515670.000000,1944275.000000
5582286.000000,1953811.500000
5580429.500000,1947248.875000
5621123.500000,1938337.375000
5508840.000000,1952569.500000
5561383.000000,1947802.500000
5436230.000000,1947941.625000
5481633.000000,1961363.125000
5469382.000000,1950924.000000
5497194.000000,1948304.125000
5444537.000000,1953490.125000
5735047.000000,1960708.125000
5523736.000000,1950475.250000
5533989.000000,1961514.875000
5582332.000000,1953504.500000
5603658.000000,1946189.000000
5583981.000000,1960268.125000
5716420.000000,1957957.125000
5515238.500000,1954399.000000
5538888.500000,1966436.000000
5514594.000000,1958834.125000
5512280.000000,1945904.875000
5485731.500000,1957421.125000
5681799.500000,1969552.250000
5510374.500000,1961909.625000
5509076.000000,1976230.875000
5580821.000000,1961575.500000
5666835.000000,1949275.375000
5592471.500000,1953915.875000
5676861.000000,1968347.125000
5513914.500000,1968112.000000
5559552.000000,1982151.500000
5560165.500000,1961858.250000
5569103.000000,1950795.750000
5586579.000000,1960149.375000
5828112.000000,1970186.250000
5637109.500000,1970011.875000
5600112.500000,1978030.750000
5623722.500000,1960254.375000
5708024.000000,1953464.875000
5640727.000000,1963460.625000
5715965.000000,1965179.375000
5555006.000000,1969711.500000
5616063.500000,1975370.000000
5625406.500000,1959400.875000
5638866.000000,1958925.000000
5564989.500000,1966384.250000
5888363.500000,1969615.250000
5670941.500000,1970483.000000
5620085.500000,1981359.000000
5665253.000000,1966468.500000
5737986.000000,1955689.875000
5684436.000000,1959371.125000
5745881.000000,1966067.375000
5622051.500000,1967731.625000
5649404.000000,1971630.125000
5590997.000000,1964959.375000
5633383.000000,1957441.000000
5578510.000000,1964993.875000
5844700.500000,1966955.500000
5666002.000000,1966931.250000
5665605.500000,1972543.000000
5686044.000000,1965612.000000
5736717.500000,1962046.625000
5650383.000000,1963069.000000
5797408.500000,1967606.625000
5670979.000000,1972455.000000
5648626.500000,1972524.750000
5632561.500000,1963082.250000
5650339.000000,1955431.750000
5571304.000000,1965207.000000
5844750.000000,1964962.000000
5680476.500000,1964305.000000
5662281.000000,1972451.750000
5700849.500000,1966151.000000
5733324.500000,1959970.000000
5635281.500000,1962442.125000
5692857.500000,1966858.250000
5598479.500000,1968188.375000
5593879.500000,1974720.500000
5584628.000000,1963177.500000
5622521.500000,1952248.750000
5604724.000000,1961763.500000
5841026.500000,1971630.750000
5690292.500000,1964708.375000
5710649.500000,1973546.500000
5735329.500000,1961488.625000
5763015.500000,1958358.375000
5713284.500000,1960011.875000
5775867.500000,1962560.750000
5651949.500000,1961274.875000
5709257.000000,1968735.250000
5702421.000000,1957555.750000
5674303.000000,1955031.750000
5622356.000000,1965054.625000
5790744.500000,1969294.625000
5624264.500000,1958609.375000
5698656.000000,1968225.875000
5701867.500000,1964611.250000
5744738.000000,1957543.125000
5670306.500000,1961452.375000
5708357.500000,1962979.250000
5606530.000000,1958992.250000
5601785.500000,1971227.000000
5590493.000000,1957556.125000
5616640.500000,1952849.250000
5581487.000000,1959905.750000
5777610.000000,1962432.875000
5634638.000000,1955751.125000
5627462.500000,1971593.125000
5677715.500000,1963017.750000
5693759.000000,1952602.500000
5721524.000000,1961250.000000
5830154.500000,1963982.000000
5649612.000000,1959513.375000
5648172.000000,1969704.000000
5657839.500000,1961812.250000
5630920.000000,1952835.875000
5606977.000000,1960719.125000
5764556.500000,1967409.000000
5634152.500000,1960370.625000
5598099.000000,1973816.500000
5637837.000000,1963251.500000
5685198.000000,1951910.000000
5633690.500000,1956634.250000
5701753.000000,1964346.375000
5588996.500000,1966213.250000
5601610.500000,1975919.250000
5628393.000000,1959189.000000
5604778.500000,1949426.375000
5604328.000000,1962357.750000
5808010.500000,1962457.750000
5654021.500000,1960175.000000
5631254.000000,1970106.000000
5672266.000000,1955584.125000
5704667.500000,1953007.625000
5641550.500000,1961904.750000
5758656.000000,1961461.125000
5622052.500000,1963762.500000
5648941.500000,1972928.625000
5675433.000000,1959323.250000
5681095.000000,1956554.125000
5635092.000000,1964322.000000
5902502.500000,1966130.375000
5709582.500000,1964045.500000
5717165.000000,1970505.375000
