cpu_usage,assigned_mem
6789250.000000,2030838.500000
6683445.000000,2029657.500000
6666609.000000,2017120.125000
6773344.500000,2034192.125000
6668089.500000,2029710.375000
6556776.500000,2006456.875000
6492408.500000,2007142.750000
6812340.000000,2009260.000000
6581427.000000,2001984.750000
6477247.000000,2011894.000000
6477037.000000,1999907.125000
6438989.500000,1996643.625000
6381581.000000,1997527.625000
6528409.000000,2004252.250000
6497173.000000,1996965.375000
6455412.000000,2011607.250000
6484346.500000,2004727.750000
6557772.500000,2003473.625000
6421511.500000,2004868.125000
6395749.500000,2003163.500000
6330560.000000,1990659.750000
6350476.000000,1999272.875000
6376970.500000,1999669.500000
6393537.500000,2001567.375000
6300554.000000,2004775.625000
6470891.500000,2008307.125000
6389100.500000,1994427.125000
6344202.000000,2001419.000000
6417156.500000,1996030.250000
6415503.000000,2002123.625000
6447708.000000,2000008.125000
6471601.500000,2004413.375000
6398514.000000,1990498.750000
6384268.000000,1996632.250000
6360244.500000,1990201.500000
6289288.000000,1990243.500000
6151085.500000,1991203.875000
6367089.500000,1993013.750000
6230731.500000,1984192.000000
6187013.500000,1985267.250000
6218833.000000,1981872.375000
6229815.000000,1985718.250000
6228389.000000,1985271.125000
6330926.500000,1988983.250000
6332773.500000,1983759.375000
6310406.500000,1991986.375000
6320292.000000,1985449.000000
6315879.000000,1986519.625000
6258509.000000,1989843.250000
6432980.500000,1996028.875000
6378345.000000,1984682.750000
6306252.500000,1990124.125000
6403060.000000,1990405.625000
6431103.000000,1992756.375000
6457230.500000,1991500.625000
6356335.000000,1992920.625000
6279763.500000,1982639.500000
6273539.500000,1985683.000000
6202745.500000,1980463.625000
6213453.000000,1980918.250000
6209540.500000,1987155.750000
6350600.500000,1985974.500000
6249381.000000,1982693.125000
6222018.000000,1980088.875000
6281123.500000,1979866.500000
6272022.000000,1977728.000000
6243928.000000,1979331.625000
6232182.000000,1978468.250000
6161440.500000,1975292.125000
6097195.000000,1973779.000000
6086737.000000,1966649.125000
5961069.000000,1963808.750000
5879514.000000,1966114.500000
6161885.500000,1961140.500000
6011514.500000,1965510.875000
5958711.500000,1965665.000000
6032553.500000,1958567.375000
6028430.500000,1956858.500000
6035730.000000,1969916.625000
6072534.000000,1974895.125000
5995122.500000,1970976.125000
5956008.500000,1975023.625000
5976726.500000,1967511.000000
6002011.500000,1961647.250000
5859676.000000,1975495.875000
6111558.500000,1973657.375000
6002409.500000,1970833.625000
5947463.000000,1971695.875000
6015389.500000,1966653.375000
6035318.000000,1960204.375000
5968152.000000,1971446.875000
6041492.500000,1969502.250000
5913110.000000,1972020.625000
5912007.000000,1974642.875000
5891823.000000,1970664.500000
5872981.000000,1967273.125000
5810851.000000,1973457.125000
5997822.000000,1971714.750000
5877737.500000,1973911.500000
5902900.500000,1976913.375000
5993390.000000,1972212.375000
6069460.000000,1966955.750000
6219554.000000,1983012.625000
6390158.000000,1992513.125000
6259031.500000,1988348.750000
6051280.500000,1990990.000000
6053723.500000,1976452.750000
6003941.000000,1970204.000000
6008149.000000,1970851.625000
6154438.000000,1975029.375000
6081199.000000,1968273.500000
6113298.500000,1980393.125000
6228771.500000,1977767.250000
6312677.000000,1979549.375000
6296256.000000,1983114.875000
6399617.000000,1991266.375000
6447748.500000,1978620.500000
6412371.500000,1994368.000000
6330825.500000,1987762.250000
6220597.500000,1982904.375000
6274268.500000,1985691.000000
6520779.500000,1991307.625000
6510704.500000,1984183.625000
6455973.500000,1990932.375000
6500299.500000,1983476.000000
6417134.500000,1991777.625000
6357856.500000,1991609.000000
6596616.000000,1990133.625000
