cpu_usage,assigned_mem
6037178.000000,2002363.000000
5785148.500000,1982454.625000
5996618.500000,1940079.375000
6039026.500000,1954634.375000
5947324.000000,1947562.375000
5889114.000000,1940803.875000
5848963.500000,1947386.875000
5937893.500000,1944819.875000
5866558.000000,1941809.375000
5738617.500000,1955816.750000
6002639.000000,1944956.000000
5858492.500000,1953626.500000
5847978.500000,1945440.000000
5874925.500000,1954815.125000
5849906.500000,1935636.500000
5691468.500000,1951663.250000
5789041.000000,1939728.750000
5739730.000000,1943451.750000
5697287.500000,1935313.125000
5682280.500000,1938385.500000
5655364.500000,1940347.625000
5511123.000000,1952072.125000
5741927.000000,1937602.750000
5573561.500000,1945294.625000
5489293.000000,1941721.625000
5564708.500000,1939467.000000
5480687.000000,1934316.000000
5377266.500000,1950389.250000
5480050.000000,1931784.250000
5406919.000000,1941380.250000
5303635.000000,1931988.500000
5548468.000000,1935852.000000
5411391.500000,1936479.625000
5333332.000000,1951413.000000
5344083.500000,1929640.875000
5337261.500000,1931089.750000
5304141.000000,1937888.375000
5765205.000000,1941924.375000
5525362.000000,1945917.000000
5405880.500000,1945321.875000
5396602.500000,1935350.250000
5380716.500000,1945052.250000
5414194.500000,1930736.375000
5559803.000000,1938056.875000
5422842.000000,1940982.375000
5380239.500000,1955671.625000
5466972.000000,1937548.000000
5416602.000000,1932275.250000
5370388.000000,1939695.125000
5743560.000000,1947498.625000
5605659.500000,1943960.875000
5427304.000000,1957553.750000
5512307.000000,1939082.500000
5424478.500000,1946856.000000
5432655.000000,1937603.500000
5551582.500000,1937445.000000
5368420.000000,1948867.000000
5336416.000000,1953287.375000
5378565.000000,1938304.000000
5377956.000000,1936830.750000
5347891.000000,1940374.750000
5689191.500000,1940982.875000
5484321.500000,1948036.875000
5466146.000000,1953247.250000
5464971.500000,1947025.750000
5479630.500000,1942384.625000
5463638.000000,1939047.750000
5619301.000000,1937204.125000
5445595.500000,1950895.375000
5482083.500000,1954477.500000
5460782.500000,1943305.125000
5473963.500000,1938025.375000
5428249.500000,1951963.500000
5790290.000000,1946486.000000
5659547.500000,1945605.625000
5608796.500000,1951452.625000
5800162.500000,1941478.375000
5809075.000000,1942618.250000
5652418.000000,1950143.250000
5632142.500000,1946340.000000
5467947.500000,1946192.125000
5530794.000000,1953909.500000
