cpu_usage,assigned_mem
6376118.000000,2017304.500000
6267340.500000,1979682.125000
6434446.500000,1961531.250000
6513601.000000,1988186.125000
6487416.000000,1991488.750000
6372625.500000,1975108.250000
6287794.000000,1978527.500000
6534449.500000,1982690.125000
6406236.500000,1983944.750000
6270147.000000,1992695.000000
6374653.500000,1981437.750000
6356842.500000,1979541.625000
6300208.500000,1978697.000000
6421883.500000,1984541.750000
6366938.000000,1975244.000000
6327842.000000,1985129.500000
6317284.500000,1982233.875000
6389409.000000,1981439.000000
6292788.500000,1981082.250000
6273582.000000,1981320.875000
6189045.500000,1966123.000000
6150461.000000,1973275.125000
6204753.000000,1971467.625000
6154826.500000,1973446.500000
6088226.000000,1974246.125000
6215702.000000,1975786.750000
6090935.000000,1966074.125000
6049039.500000,1971893.875000
6097126.500000,1963878.125000
6073558.000000,1968581.500000
6030764.500000,1963474.375000
6095341.000000,1968054.000000
6013982.000000,1960417.375000
6044284.000000,1968130.750000
6027366.500000,1957886.125000
5994542.500000,1959536.250000
5871758.500000,1963856.125000
6195389.000000,1964298.000000
6023940.000000,1960317.625000
5982283.500000,1961083.375000
5992272.000000,1955826.125000
6003674.000000,1959668.625000
5960566.500000,1957829.500000
6023940.500000,1960433.375000
5961251.000000,1955112.375000
5965693.500000,1962227.625000
5983288.500000,1954036.625000
5973036.000000,1952825.500000
5899777.000000,1956724.000000
6136679.000000,1963940.625000
6013890.500000,1956916.125000
5943231.500000,1961058.750000
6021519.000000,1955818.250000
6002821.500000,1956228.000000
5993822.000000,1954943.125000
5964889.500000,1958233.125000
5886546.500000,1952958.250000
5905381.500000,1955587.750000
5876624.500000,1947987.250000
5911287.500000,1948742.500000
5856635.000000,1956567.875000
6056501.000000,1954428.750000
5935250.500000,1953468.250000
5958743.000000,1953013.125000
6005751.000000,1950370.875000
6028648.000000,1948973.625000
5990387.000000,1949339.500000
6002658.000000,1952814.000000
5954332.000000,1948410.375000
5949145.500000,1951723.875000
5906953.500000,1944443.125000
5851097.000000,1942020.500000
5787843.000000,1945041.000000
6046305.500000,1946927.000000
5923451.000000,1944340.250000
5882014.000000,1945434.750000
5947767.000000,1939400.125000
5926643.500000,1939572.500000
5892378.000000,1949983.625000
5866488.500000,1951571.375000
5742742.000000,1943313.625000
5770283.500000,1950836.000000
5766906.000000,1946439.750000
5830707.500000,1940437.625000
5753143.000000,1956090.375000
5996527.000000,1960072.125000
5927109.500000,1955583.750000
5912873.000000,1959736.750000
5983928.500000,1956604.625000
6012320.500000,1953278.000000
5947561.500000,1964134.625000
6031371.000000,1962943.000000
5917169.500000,1963167.250000
5956110.000000,1970461.875000
5930950.000000,1964976.125000
5940483.500000,1963274.125000
5885595.500000,1968514.250000
6066393.500000,1970354.875000
5980062.500000,1967583.750000
5965412.000000,1974943.375000
6056111.000000,1968072.750000
6126029.000000,1965088.750000
6228042.500000,1977982.125000
6343023.000000,1986744.000000
6305134.500000,1981379.250000
6106753.000000,1993100.375000
6164277.000000,1980259.875000
6081955.500000,1975061.125000
6107153.500000,1975175.625000
6249356.500000,1982603.000000
6223475.500000,1971261.500000
6236242.000000,1984551.250000
6301115.000000,1980270.000000
6340695.500000,1981468.375000
6304296.000000,1982310.250000
6396870.500000,1991440.875000
6463427.000000,1976588.875000
6417831.500000,1993767.250000
6368390.500000,1986531.750000
6261776.500000,1986285.125000
6287897.500000,1987829.875000
6494439.000000,1991224.625000
6543435.000000,1979920.625000
6464940.500000,1986987.875000
6466784.000000,1977264.875000
6316203.500000,1987374.375000
6247171.000000,1985349.125000
6431314.000000,1979227.625000
6405791.500000,1977550.875000
6389483.500000,1989473.625000
