cpu_util_percent,mem_util_percent,assigned_mem_percent,cycles_per_instruction
45.576878,33.520805,58.519920,158.048065
39.921062,32.396511,57.788055,162.211716
41.636349,31.947498,57.540051,161.658295
41.791107,32.957867,58.609734,161.004807
41.738163,32.572899,57.766411,159.806458
42.422337,32.176823,57.839920,158.293091
43.470352,32.762848,57.929188,160.133621
43.368107,33.085350,57.907188,162.083878
42.725464,32.926620,57.810379,163.342896
41.347481,32.557148,57.891933,164.145126
39.099792,32.073082,57.798122,164.662476
36.647411,31.516924,57.631847,163.789078
37.435539,31.327082,57.960190,162.678558
42.243881,32.787132,59.123356,164.941803
42.873642,33.479568,60.065063,166.441162
41.176693,33.021538,60.746246,165.912445
41.924747,32.729122,60.955929,164.016861
44.021812,33.537109,61.445267,163.857101
44.689899,34.160984,61.610886,163.150757
44.706448,34.215096,61.654942,161.914383
45.262474,34.305756,62.230698,162.418030
45.650940,34.374542,62.957420,164.106979
45.841209,34.294201,63.313843,165.345795
45.992764,34.212017,63.374031,165.550507
46.045383,34.129017,63.334377,164.985458
47.393562,34.371048,63.647457,164.875015
46.078709,34.264988,63.299950,163.687027
46.288799,33.830490,62.959324,162.819717
47.515900,34.244816,63.442810,163.094498
47.502235,34.453495,63.394032,162.679642
47.014774,34.257027,63.164162,162.222427
47.249157,34.266750,63.307320,162.064377
47.818226,34.563759,63.477215,161.953430
48.036156,34.647541,63.655144,161.582382
47.713528,34.540142,63.601902,160.332962
47.829891,35.026588,63.571091,159.234268
48.980515,35.857815,64.193214,159.126129
48.555630,35.454197,64.393051,160.430420
48.604916,33.113987,61.796043,157.350204
43.194183,33.828690,61.399044,155.490967
47.340424,35.113083,63.405266,154.939011
46.908344,34.463562,63.346684,153.161179
45.682770,35.103657,62.509064,155.264923
49.696484,37.192513,62.900623,158.799805
54.929127,38.159962,63.067440,162.347656
53.205753,35.840370,59.688477,166.062683
49.613972,34.151756,58.403877,167.267471
48.928516,32.693161,56.263863,164.148041
47.137001,33.390099,55.940056,161.711502
47.635963,33.422783,56.206837,160.686951
46.872715,33.073898,56.576092,161.189560
46.014854,32.921696,56.491688,161.814026
45.419746,32.894699,56.346725,162.376144
45.581009,33.100441,56.142506,162.888611
45.627781,33.151379,55.865017,163.058960
46.150200,33.316017,55.719692,162.987198
46.226028,33.382305,55.477592,162.923340
46.217175,33.407280,55.235870,162.681320
46.116604,33.345425,55.063358,162.528030
46.346863,33.443119,54.934868,162.559433
46.002102,33.341000,54.828049,162.370346
45.906776,33.320072,54.685741,162.315247
45.657307,33.186626,54.505749,162.413315
45.364326,33.075226,54.278393,162.957886
45.564415,32.930202,54.010860,164.583389
46.159637,32.836800,53.723904,167.605789
45.636055,32.687809,53.784771,170.907684
44.183331,32.381222,54.697121,172.524490
46.368225,32.381634,55.138248,173.366089
48.471992,32.474045,54.488140,172.107773
46.711540,32.540726,54.231388,168.541748
46.208408,32.907913,54.418037,166.942215
45.063133,32.940071,54.785046,168.061951
45.194977,32.945660,54.471951,169.246704
46.366718,32.169609,54.266941,172.088409
47.940594,32.124542,54.551720,174.088791
48.230507,32.569435,54.951660,174.061661
47.150120,32.936493,54.829399,172.872055
46.405560,32.966366,55.070908,172.379761
46.904087,33.099739,55.493118,172.457230
47.189831,33.159428,55.736885,172.734024
47.103119,32.906502,55.787205,173.628250
47.553539,33.041531,56.103580,174.298767
47.553017,33.243713,56.041222,175.220993
47.501934,33.349415,56.224777,176.124619
47.494358,33.505421,56.313831,176.545090
47.259201,33.606983,56.077900,176.661133
47.138660,33.460140,55.887165,176.753922
47.366837,33.242966,56.137886,177.457596
47.630295,33.310795,56.435627,178.291504
47.039921,33.204933,56.525692,178.851013
