cpu_util_percent,mem_util_percent,assigned_mem_percent,cycles_per_instruction
45.446754,33.770950,58.910301,158.001556
40.878071,32.554340,57.561619,162.043915
42.263329,31.978420,57.297279,161.734039
42.334042,33.045338,58.342834,160.781357
41.934959,32.650356,57.493023,159.458542
42.413124,32.078545,57.569794,157.495651
43.575886,32.652657,57.775787,158.939316
43.657478,33.096813,57.826000,160.517532
43.398193,33.092812,57.738728,161.547699
42.813290,32.906811,57.761688,162.331589
41.678867,32.636101,57.775524,163.518707
40.029316,32.224251,57.686497,164.432404
37.783356,31.739534,57.421673,164.228836
36.813454,31.285982,57.364082,163.091003
40.701336,32.064785,58.542839,164.073715
43.574753,33.262024,59.493816,166.160797
41.393497,33.010620,60.340530,166.413345
41.492737,32.950382,60.727554,164.814804
42.770145,33.029121,61.376308,163.453568
44.223274,33.854324,61.493614,162.658783
44.869976,34.290939,61.581356,161.983292
45.051872,34.369991,61.977119,161.887482
45.199940,34.342178,62.643173,162.958740
45.499733,34.282459,63.134716,164.523804
45.522446,34.189655,63.265007,165.170349
45.928444,34.136978,63.310867,165.179214
47.338062,34.469746,63.664257,165.381744
45.559422,34.265560,63.192017,163.857285
46.020248,33.761971,62.910027,162.874222
47.505688,34.303379,63.500290,163.308014
47.352516,34.474216,63.379463,162.888168
46.776508,34.181824,63.064823,162.349350
47.150448,34.221771,63.223309,162.218445
47.880360,34.552505,63.440002,162.135605
48.016106,34.553661,63.585133,161.602676
47.456692,34.476868,63.367477,160.055328
48.210281,35.202770,63.497517,159.100632
49.004433,35.907948,64.244522,159.151077
48.069706,35.274536,64.234230,161.000015
48.238228,32.876045,61.601601,157.666183
42.841339,34.045158,61.594517,155.544800
47.604862,34.948315,63.704540,154.424957
46.019047,34.417068,63.253082,153.130539
46.134090,35.501778,62.356243,155.936584
51.181484,37.761501,63.143898,159.372086
54.535015,37.740986,62.746170,163.284256
53.167332,35.613556,58.940254,166.096802
49.029987,33.713821,58.148205,167.532501
48.209274,32.805607,55.698841,162.833649
47.445683,33.240036,56.069092,161.510666
47.696331,33.527130,56.325985,160.816376
46.796238,32.973751,56.575191,161.429230
45.407001,32.859051,56.476013,162.004959
45.462658,32.954952,56.277699,162.596451
45.506844,33.107178,56.094486,162.992737
46.084743,33.214115,55.867817,163.123352
46.164986,33.329967,55.673283,163.037689
46.228558,33.387142,55.414577,162.848312
46.058571,33.330872,55.241722,162.645554
46.352016,33.442066,55.072147,162.749985
46.050980,33.384224,54.983974,162.579544
46.014080,33.378170,54.847397,162.521729
45.774769,33.290222,54.708900,162.462067
