cpu_util_percent,mem_util_percent,assigned_mem_percent,cycles_per_instruction
46.492256,37.457806,62.367935,156.745346
52.814713,39.617542,63.364124,158.704926
51.425255,38.586475,62.461670,159.348083
52.104004,38.715828,62.206406,159.458755
51.053791,38.264805,62.104778,160.430801
50.980087,38.507542,62.377659,160.447174
51.394783,38.825878,62.422867,160.456985
51.241280,38.558495,62.169228,160.852966
50.472870,38.182205,61.805500,160.618011
49.629471,37.743313,61.557060,160.321609
49.250832,37.545593,61.433506,160.125580
49.736336,37.590652,61.358868,160.276932
50.566414,37.806618,61.156044,160.329773
51.556919,38.067051,60.891830,160.059326
52.448307,38.237080,60.659943,159.491821
53.035843,38.277561,60.478741,158.586151
53.262199,38.131668,60.335526,157.209641
52.940754,37.582500,60.192673,155.864044
52.182682,36.753624,59.984737,155.278381
51.634628,36.054916,59.828339,155.682480
51.460167,35.636833,59.746437,156.796021
51.290886,35.386696,59.622833,157.827698
50.977451,35.165649,59.486084,158.349228
50.499012,34.818558,59.416607,158.825974
49.338280,34.055702,59.295521,159.816071
48.192104,33.765366,59.317509,160.606979
47.777428,34.706799,59.338078,160.779907
46.910851,34.459057,60.240021,161.218750
44.251507,32.715126,58.456070,155.812851
45.352325,31.627445,54.664715,152.093369
47.561726,33.272617,56.896309,160.618317
47.339619,32.999577,57.724190,160.410904
46.084454,33.202293,57.552353,159.956238
44.664913,33.714035,57.860424,160.214691
43.594059,33.138390,57.053852,158.157120
44.891342,32.983788,56.697990,156.696136
45.648434,33.335461,56.711914,157.362106
45.388672,33.513367,57.052532,157.855713
44.878105,33.481457,57.293530,157.946579
44.512814,33.313988,57.325340,157.824081
44.352726,33.161308,57.394867,157.903717
44.169891,33.123871,57.464329,158.361710
43.964897,33.165619,57.551250,159.064636
43.776196,33.284286,57.699108,160.071396
43.189636,33.347439,57.725754,161.171005
41.968060,33.133781,57.632248,162.391449
40.082272,32.750225,57.401413,162.525864
38.899734,32.367714,57.476376,161.270981
41.613018,32.332176,58.389263,162.901169
43.757278,32.967354,59.059040,165.251373
41.216854,33.082283,59.682533,164.206131
38.062626,32.668159,59.801830,163.889175
39.210526,32.711487,60.010983,163.454575
40.335514,32.971882,60.342216,161.727081
41.971210,33.379986,60.797722,160.707413
43.400410,33.984798,61.205803,160.875916
44.439144,34.492317,61.964436,161.496140
43.730324,34.358692,62.143707,160.633118
43.011627,33.837967,61.906090,159.301758
44.161716,33.953712,62.571075,160.899689
44.860073,34.271992,63.105320,162.674377
44.566536,34.062759,63.144894,163.078690
44.403229,33.712990,63.059086,163.103699
45.482338,33.822872,63.046539,163.423508
46.089195,34.006752,63.221542,163.847427
46.091030,33.943027,63.208885,163.419388
46.905373,34.015778,63.289562,162.817947
47.514374,34.151718,63.426674,162.243713
47.260120,34.063194,63.171219,161.121460
48.024242,34.311302,63.081776,160.105240
48.558941,34.886574,63.298107,158.996536
48.156281,35.522869,63.782234,158.770706
47.964100,35.723190,64.494621,160.774887
48.702618,33.483562,62.115021,157.084442
43.922474,32.969482,61.189068,155.332321
45.383110,34.812355,62.344471,155.118439
47.603592,34.276684,62.940262,153.860992
44.152824,34.345798,63.118561,154.506775
46.698193,35.724083,62.307667,157.654999
52.755989,37.889881,63.443035,160.495636
53.601494,36.974075,62.622143,164.267578
52.678513,35.263046,58.971313,166.123047
49.180008,33.459057,57.659576,166.905884
48.138332,32.725113,55.492790,162.696228
47.849380,33.109024,55.939903,161.743546
47.559071,33.350838,56.735226,161.369217
46.689861,32.925552,56.835377,162.203827
45.301964,32.833519,56.601086,162.571182
45.827026,32.947372,56.497547,162.807770
46.189232,33.093376,56.340076,163.199646
46.436863,33.238953,56.072533,163.117065
46.055714,33.160770,55.952396,162.812714
46.478901,33.346424,55.743946,162.937988
46.197716,33.291431,55.645935,162.798309
46.288700,33.357929,55.486317,162.813171
46.168053,33.321091,55.365990,162.788177
45.919197,33.326408,55.196720,162.665024
45.644882,33.318863,55.022705,162.536102
45.400715,33.256424,54.832550,162.612900
45.254433,33.094887,54.623356,163.152161
45.573174,32.862320,54.387455,164.731827
46.713589,32.819736,54.190777,167.596115
46.058464,32.547775,54.425648,170.880554
45.245834,31.996027,55.035088,173.137634
46.800358,32.122540,55.394363,173.256302
48.406609,32.371380,54.831425,169.707596
46.877602,32.542900,55.084278,167.490540
45.974354,32.970177,55.273075,167.231888
45.180691,32.945812,54.855019,168.463730
46.023373,32.597088,54.361950,170.466995
47.447357,32.010620,54.549271,172.839752
48.270657,32.354099,55.258362,173.457321
48.070271,32.823463,55.374363,172.743332
47.109856,32.959351,55.282684,171.442703
46.477821,32.843586,55.442131,170.862366
46.979153,32.709068,55.706696,171.623505
47.927593,32.874790,56.149208,172.586777
47.778629,32.968964,56.058929,173.918915
47.712246,33.099102,56.266014,174.705261
47.568256,33.279633,56.316368,175.066391
47.207932,33.466976,56.070107,175.116241
47.051193,33.311371,55.983730,175.481033
47.341656,33.129902,56.362091,176.242172
47.756714,33.216038,56.710011,177.034103
47.141052,33.108795,56.737675,177.607742
48.113678,33.116142,56.642448,177.054962
47.608246,33.507595,56.735756,177.709702
47.519566,33.551571,56.713634,178.140137
47.231720,33.453869,56.815876,178.456146
47.388813,33.481503,56.843227,178.144440
47.165016,33.315563,56.745483,178.004456
46.918880,33.147987,56.836384,178.636993
46.958839,32.714973,56.945030,179.061356
47.250103,32.421700,57.307076,179.687164
47.168137,32.588898,57.436195,180.613831
46.887005,32.756905,56.876675,181.173706
45.173122,32.815617,56.406628,180.992569
45.890446,32.951229,57.554482,180.975616
46.557659,33.365761,57.443863,181.730865
45.727341,33.130440,57.043774,180.470993
45.181324,33.112251,57.464851,180.896927
45.021706,33.215748,57.646877,181.382172
44.806816,32.976761,57.033600,181.153137
45.003456,32.854870,56.942326,180.006927
45.629036,33.018806,57.278839,179.415482
46.027111,33.391731,57.178242,179.043900
45.734669,33.350700,57.494781,178.984055
44.956085,33.266312,57.756977,180.454758
45.252777,33.542168,57.735893,182.037827
47.799236,33.470898,57.814842,181.582031
48.650738,33.451359,57.890297,181.337082
47.883358,33.487511,58.108753,182.840805
47.904270,34.788158,57.906326,183.393005
48.880005,35.295223,58.291058,183.196518
48.074829,33.516048,58.371323,182.229889
45.593941,34.345825,57.245728,182.523483
40.820793,32.696213,56.878677,180.343277
39.359436,33.240231,57.333225,173.375381
41.287228,34.678463,58.277771,168.724670
41.865501,35.281708,58.374672,171.762558
39.838444,33.819866,58.930641,171.582260
38.559841,33.462540,59.721500,168.579269
37.371773,33.413811,59.897903,165.770569
37.516369,33.022892,60.367100,163.905167
37.737038,32.813038,60.969330,164.159439
38.261395,32.838936,61.368702,164.754227
38.897060,32.922523,62.060230,165.519241
38.988979,33.915733,62.920074,165.884811
39.475121,35.167637,63.341133,164.558975
39.643257,34.656128,64.550316,164.249252
40.904568,37.364510,67.393097,168.606201
45.105789,38.140133,65.605392,167.416397
44.748402,35.325661,62.548786,165.822830
41.850178,30.504534,53.578918,145.108582
45.998234,33.903034,56.402737,149.181763
47.093102,33.383018,58.854698,149.969025
54.513245,36.239613,62.532578,154.463837
