cpu_util_percent,mem_util_percent,assigned_mem_percent,cycles_per_instruction
45.675987,36.043999,61.480579,157.374191
48.579018,36.351578,59.834702,159.626465
46.462673,34.271122,58.595936,161.046997
47.014420,34.409718,58.525330,160.027344
46.104771,34.908127,59.053795,160.431961
45.331467,34.471596,59.014214,160.351273
45.425240,34.289398,59.054729,160.246674
45.439598,34.491402,59.131252,160.410355
44.289581,33.969807,57.700470,157.494064
43.722557,32.680176,56.799801,155.215729
45.037228,32.975822,57.323181,156.154861
45.934456,33.617302,57.587582,157.591415
45.450169,34.185280,57.890759,158.586380
44.108852,34.122456,57.977715,158.004486
43.823727,33.346165,57.344601,155.853561
44.830715,33.343239,57.250584,155.931625
45.261303,33.728336,57.412872,156.979843
44.545303,34.228508,57.839817,157.546707
43.270248,34.108208,57.624386,156.892166
43.500542,33.485008,57.413422,155.028946
44.308483,33.496906,57.407772,155.590927
44.344925,33.744385,57.444874,156.643417
44.050056,33.789230,57.514591,157.034866
43.875553,33.542469,57.512741,157.071518
43.869789,33.331043,57.502960,157.392334
43.941875,33.260902,57.515373,158.251831
43.947777,33.224777,57.600502,159.468826
43.735676,33.185841,57.721470,161.055130
43.026569,33.146721,57.807457,163.039841
41.218132,32.786877,57.656364,163.926620
38.961956,32.160717,57.418633,163.204285
38.368919,31.627342,57.492794,162.571899
41.429779,31.764124,58.415886,164.054626
43.654633,32.962406,59.149540,166.020554
40.535580,32.893742,59.851910,165.700699
39.077755,32.765881,59.995358,164.925430
40.527203,32.791843,60.287861,163.409073
42.023090,33.306549,60.686199,161.858963
43.261173,33.942051,61.036827,160.738815
43.717075,34.167900,61.512779,160.340286
43.949749,34.242325,62.052570,160.568619
43.947800,34.218914,62.450478,160.966721
43.703304,34.034435,62.646534,161.167328
44.153881,33.972210,62.994385,162.222336
45.138115,34.170815,63.419224,163.753555
45.024696,34.117050,63.414845,164.065155
44.297432,33.729866,63.082413,163.527298
45.746204,33.827438,63.229675,163.779251
46.586094,34.242153,63.517990,164.093338
46.169830,34.051098,63.279583,163.462753
46.095802,33.747108,63.115894,162.815765
46.720470,33.879128,63.190601,162.814133
