cpu_util_percent,mem_util_percent,assigned_mem_percent,cycles_per_instruction
45.401058,34.887672,60.411373,157.817215
44.716194,33.707069,57.589249,160.737213
44.512493,32.422661,56.943634,161.501434
44.584240,33.273014,57.636150,159.636200
43.643845,33.664879,57.915188,160.179382
43.417229,32.531528,56.778381,156.220612
44.027042,32.564598,57.143528,155.931076
44.737206,33.029751,57.492786,157.238525
44.612492,33.443333,57.694443,158.049393
44.313656,33.412071,57.758045,157.761780
44.231850,33.286606,57.767994,157.386536
44.051182,33.426708,57.731293,157.625854
43.748623,33.491486,57.582661,157.660126
43.577625,33.341446,57.399883,157.342880
43.367306,33.297497,57.357784,157.689301
43.059780,33.329762,57.387032,158.410309
42.883484,33.161034,57.394989,159.018280
42.824669,32.895447,57.452759,159.739838
42.700325,32.809219,57.408875,161.375717
42.311813,32.738617,57.383663,163.581650
40.783958,32.414032,57.352463,164.753479
38.258694,31.862661,57.260719,164.011993
38.332096,31.591003,57.740261,163.664810
42.067566,32.409092,58.903221,165.074661
43.495911,33.552261,59.451221,166.719543
40.559464,33.458858,60.050770,166.262466
40.755459,33.199348,60.336273,164.288544
42.424225,33.201740,60.923855,162.723099
43.967026,34.082119,61.185692,161.915802
44.342278,34.403221,61.569389,161.450928
44.343403,34.396149,61.966251,161.244781
44.462177,34.372612,62.472008,161.785477
44.344685,34.256222,62.827507,162.580612
44.315453,34.093906,63.028156,163.295349
45.326763,34.207077,63.320721,164.490677
46.217075,34.442276,63.593845,165.284378
44.613850,34.075642,63.109451,164.181793
45.662083,33.821392,63.095181,163.714462
46.951122,34.367214,63.516197,164.012802
46.615063,34.347225,63.318127,163.520706
46.217125,33.966724,63.040432,162.844421
46.734268,34.029510,63.104092,162.661331
47.287849,34.272972,63.229469,162.869125
47.445805,34.316372,63.385071,162.741013
47.865177,34.366634,63.516262,161.967773
47.709576,34.446835,63.358719,160.766479
48.088551,34.761650,63.277981,159.586594
48.943218,35.617756,63.841759,158.902267
48.652699,35.976379,64.437141,159.979782
49.045471,33.806671,62.162430,156.433563
44.632545,33.145313,61.104477,155.238953
45.379757,35.286114,62.487629,155.475479
47.549019,34.243851,63.340290,153.478668
44.627377,34.358856,62.918129,154.153519
47.101463,36.070244,62.253277,157.362198
53.032063,38.138191,63.323406,160.530655
53.351608,36.914795,62.008583,164.910278
52.371689,35.301109,58.585659,166.170227
48.911373,33.194199,57.688854,167.101868
47.283314,33.176083,55.446014,162.042542
47.516361,33.192635,55.921398,161.051910
47.370598,33.415752,56.438835,160.798920
46.839680,33.003117,56.488068,161.600723
45.424648,32.902225,56.359802,162.109909
45.674477,33.035374,56.135693,162.677994
45.681473,33.129158,55.938469,163.004181
46.281631,33.265034,55.720081,163.052689
46.250038,33.349602,55.513237,162.916809
46.311157,33.374763,55.263725,162.711578
46.165421,33.346165,55.089516,162.593826
46.429913,33.442318,54.941143,162.663422
46.072819,33.361816,54.845802,162.490005
46.039783,33.367912,54.703018,162.433060
45.736412,33.255871,54.550491,162.390915
45.441574,33.186115,54.341011,162.599213
45.443413,33.043568,54.111057,163.538345
45.855930,32.899704,53.825439,165.703522
46.482037,32.775955,53.608494,168.922241
44.619778,32.501915,54.237774,171.187317
45.493843,32.277866,55.056271,172.721893
48.124569,32.309967,54.735920,173.012222
47.356869,32.460674,54.378654,169.658691
46.909512,32.787067,54.348522,167.171402
45.511280,32.878170,54.762764,167.629089
45.246506,33.011471,54.562981,168.402298
45.993202,32.425800,54.197712,171.008148
47.593529,32.024273,54.221107,173.483017
48.341415,32.343983,54.761272,174.153076
47.779232,32.827286,54.803154,173.158112
46.810406,32.952374,54.907455,172.380890
46.806271,33.027733,55.238911,172.061768
47.122505,33.069176,55.528728,172.197891
47.245811,32.851143,55.647621,173.183334
47.717625,32.973194,55.955570,173.959351
47.686268,33.155811,55.883076,174.928787
47.621815,33.279045,56.081959,175.819412
47.580978,33.450283,56.177399,176.167328
47.304287,33.575508,55.943634,176.291168
47.183540,33.444416,55.769287,176.430832
47.444386,33.210312,56.048244,177.178543
47.798893,33.280243,56.380924,178.030334
47.191517,33.186367,56.473724,178.648926
47.940044,33.023197,56.317291,178.063461
47.589687,33.477695,56.455341,178.517792
47.386204,33.497227,56.394493,178.915237
47.088501,33.430187,56.478767,179.149368
47.263748,33.411922,56.495731,178.688416
46.949905,33.283554,56.384491,178.600586
46.645966,33.129402,56.512642,179.128464
46.709190,32.813931,56.657059,179.370605
47.032768,32.511837,56.995438,179.731018
47.012138,32.685101,57.222301,180.532852
46.966591,32.970592,56.704342,181.326294
45.360535,32.954010,56.137299,181.061951
45.756886,33.053528,57.271919,181.065872
46.526417,33.469547,57.198051,181.797531
45.804768,33.317680,56.838535,180.503571
45.244972,33.133183,57.212296,180.638321
45.204556,33.412373,57.463440,181.212799
44.987625,33.091442,56.893906,181.031982
44.995262,32.965218,56.805782,180.123077
45.649673,33.089943,57.065174,179.422058
45.974453,33.411137,56.952328,178.994781
45.714195,33.427204,57.185318,178.979935
44.939201,33.305180,57.464771,180.329025
45.010849,33.547394,57.476212,182.038712
47.715607,33.551136,57.573196,181.660629
48.663948,33.512600,57.623257,181.463303
47.962677,33.519100,57.861618,182.854004
47.885845,34.829342,57.684063,183.471481
48.933952,35.447956,58.068707,183.279572
48.218468,33.620846,58.117226,182.345978
45.984184,34.431976,57.011341,182.563354
41.151905,33.039417,56.573845,180.484756
39.075893,33.048832,57.049370,173.726074
41.262783,34.751438,58.311398,168.930695
41.911610,35.470974,58.251400,171.671677
39.938225,33.898609,58.897102,171.610504
38.680641,33.559242,59.743912,168.834366
37.481655,33.495808,59.916256,166.083450
37.636154,33.112381,60.323101,164.106796
37.816422,32.867390,60.924156,164.170074
38.215584,32.923267,61.336040,164.738556
38.829262,32.966534,61.937996,165.333221
39.020351,33.849976,62.853558,165.905762
39.464592,35.215561,63.311340,164.766983
39.824238,34.700802,64.456833,164.297913
41.000729,37.417492,67.369301,168.766418
45.230816,38.188606,65.452995,167.540070
44.917789,35.564064,62.534119,165.868439
41.717323,30.376804,53.594772,145.128098
46.444618,34.126854,56.350445,149.007202
47.177555,33.443810,58.948254,150.173340
54.432751,36.340076,62.292328,154.465546
51.776413,36.581825,61.929897,159.662827
49.285442,37.065914,60.207680,159.573334
50.027328,36.690662,60.337990,159.535995
51.776756,36.558327,60.267628,162.474426
50.185589,35.796989,60.174526,162.581207
49.529789,35.302338,60.519592,162.023254
50.008347,35.103683,60.666172,162.770111
50.777142,34.692978,60.722919,163.071762
51.104553,34.549610,60.833641,162.064133
50.773281,34.336315,61.318752,162.149658
49.927940,34.198521,61.846313,162.652664
