cpu_util_percent,mem_util_percent,assigned_mem_percent,cycles_per_instruction
45.542637,35.187687,60.714314,157.774887
45.762119,34.275066,57.953671,160.271408
44.912045,32.674294,57.097847,161.412872
45.079494,33.259754,57.519855,159.505249
44.180874,33.975761,58.214874,160.469162
43.870907,33.010201,56.800514,156.704514
44.081997,32.704906,57.028625,155.663269
44.836708,33.054558,57.311310,156.902298
44.727798,33.492603,57.527485,157.760391
44.495598,33.358780,57.565868,157.266678
44.582607,33.297001,57.639065,157.053772
44.543053,33.507675,57.731331,157.385284
44.151062,33.706120,57.759033,157.490921
43.776741,33.550747,57.547493,156.791901
43.910202,33.342163,57.362770,156.387741
43.761787,33.501270,57.386490,156.975449
43.436642,33.624302,57.461342,157.489594
43.216160,33.383732,57.392849,157.577408
43.280872,33.058422,57.405079,157.694763
43.317795,33.048542,57.336849,158.916412
43.297741,33.066864,57.362026,160.468918
42.930592,32.971539,57.484360,162.175903
41.852596,32.698307,57.537296,163.887512
39.784683,32.237350,57.341228,164.385208
37.911873,31.772728,57.353706,163.717239
39.979733,31.763264,58.261837,163.983185
43.256195,32.986736,59.154896,165.987015
42.285404,33.533760,59.697624,166.512085
39.887077,33.308876,60.026936,165.607208
41.074986,33.043415,60.365784,163.695923
42.847988,33.467590,60.891388,162.461426
43.889866,34.161972,61.170361,161.440689
44.099018,34.327572,61.614017,160.954590
44.211807,34.363781,62.079056,161.098434
44.254524,34.343422,62.553047,161.700165
43.916916,34.141827,62.793659,162.134949
44.492874,34.094112,63.097569,163.224304
45.926479,34.411865,63.552235,164.745209
44.343758,34.163685,63.217697,164.149246
45.009476,33.761055,63.050289,163.776474
46.509380,34.247665,63.450249,164.279373
46.480732,34.380878,63.388054,163.860153
46.044315,33.996758,63.072773,163.129364
46.403603,33.929195,63.099449,162.785980
47.036335,34.164070,63.167290,162.894440
47.199986,34.221760,63.274532,162.984390
47.535881,34.240112,63.404053,162.423981
47.881569,34.374088,63.434010,161.537659
47.751637,34.473202,63.248791,160.323959
48.452374,35.002632,63.362694,159.186081
48.927525,35.869461,64.034126,158.985703
48.391548,35.856483,64.527161,160.834152
48.928158,33.281879,61.913368,156.906540
43.594437,33.552376,61.366920,155.242783
45.923603,34.900742,62.818844,154.667084
47.442024,34.273773,63.203838,153.379730
44.639767,34.586662,62.589256,154.713501
48.167252,36.522751,62.363983,158.139084
54.066685,38.182274,63.309277,161.352753
52.850586,36.281803,61.179909,165.537384
51.347549,34.936253,58.551376,166.489273
49.125977,32.834076,57.082973,166.038086
47.145504,33.379734,55.402031,161.831467
47.480816,33.229855,56.032574,160.831238
47.254879,33.201035,56.563148,161.000549
46.557983,32.994400,56.519867,161.776443
45.429249,32.912720,56.330536,162.230164
45.578007,33.032600,56.120270,162.723221
45.921421,33.125771,55.915131,162.964676
46.327751,33.265888,55.704678,162.953384
46.305058,33.338482,55.468727,162.761246
46.152119,33.301704,55.287838,162.543198
46.390388,33.379124,55.092903,162.656311
46.190609,33.374210,54.994339,162.553955
46.099209,33.358067,54.866627,162.477875
45.937145,33.312088,54.735336,162.428741
45.595375,33.249371,54.548939,162.365601
45.375526,33.163326,54.344883,162.666687
45.420467,33.023464,54.103085,163.737091
46.030952,32.856613,53.801659,166.084274
46.318214,32.720661,53.726406,169.184464
44.715252,32.424240,54.486012,171.437775
46.340492,32.249050,54.979401,173.298889
47.986488,32.246098,54.675632,172.178772
47.225780,32.473579,54.430466,168.559906
46.676430,32.898445,54.526974,167.146103
45.239258,32.911552,54.793560,167.684052
45.212040,32.895653,54.445065,168.797256
46.426533,32.222168,54.187618,171.847366
47.994549,32.078182,54.373875,173.864441
48.274830,32.468491,54.838554,173.873016
47.456570,32.892811,54.814106,172.784363
46.727131,32.960510,55.019283,172.149872
46.923599,33.067299,55.332329,171.899994
47.170452,33.002712,55.598881,172.298294
47.372604,32.832233,55.734734,173.368057
47.825623,33.040493,55.990345,174.113586
47.629574,33.171932,55.908607,175.209244
47.654190,33.322987,56.162918,175.839676
47.519165,33.473740,56.154129,176.206345
47.269375,33.580173,55.885269,176.213425
47.248482,33.369907,55.815910,176.592377
47.535881,33.222137,56.177628,177.399460
47.790180,33.276237,56.491627,178.237289
