cpu_util_percent,mem_util_percent,assigned_mem_percent,cycles_per_instruction
45.484562,33.598724,58.557804,157.949677
39.969246,32.416840,57.772369,162.195633
41.663795,31.955549,57.519085,161.641937
41.810265,32.969067,58.597084,160.998764
41.757782,32.583714,57.767067,159.845535
42.443851,32.182346,57.846863,158.317047
43.476574,32.777351,57.934200,160.174744
43.364086,33.101906,57.902214,162.124802
42.704136,32.941467,57.823940,163.400620
41.251907,32.563499,57.951611,164.253983
38.850594,32.048309,57.854240,164.699097
36.482285,31.506296,57.675838,163.612106
37.919670,31.451475,58.068283,162.730850
42.821102,33.036217,59.327114,165.248825
42.878147,33.461597,60.245064,166.392090
41.481541,32.962543,60.757122,165.500885
42.463055,32.815578,61.064991,163.850677
44.317787,33.679161,61.528858,163.687592
44.717308,34.149910,61.570538,162.715744
44.907551,34.216084,61.758602,161.901382
45.495026,34.329506,62.485741,163.047699
45.810894,34.353577,63.156311,164.847946
45.642269,34.201302,63.250736,165.250122
46.266758,34.184105,63.343918,165.183914
46.854347,34.409512,63.553585,164.893311
45.819149,34.158745,63.159058,163.526062
46.501297,33.935532,63.105503,162.980621
47.562328,34.368401,63.502766,163.107468
47.277142,34.424709,63.312489,162.615479
46.933456,34.227829,63.118641,162.218826
47.450260,34.377716,63.311466,162.121552
48.091434,34.614204,63.548115,161.834595
47.717068,34.514500,63.477688,160.750717
47.639500,34.811451,63.352055,159.372375
48.814014,35.766468,63.971493,158.981064
48.455711,35.583256,64.332077,160.187332
48.604458,33.174583,61.750420,156.980591
43.493279,33.627899,61.134338,155.423065
46.859093,35.196442,63.190510,155.046463
47.321285,34.474319,63.414459,153.130341
45.368633,34.963764,62.585789,155.000122
49.236198,37.033829,62.779133,158.601425
54.897305,38.165924,63.181309,161.803070
53.108955,35.999744,60.114594,165.966095
50.234020,34.407833,58.297356,167.042892
49.213184,32.592480,56.515564,164.849747
47.183170,33.384426,55.816364,161.741394
47.739380,33.285679,56.225117,160.813599
47.110401,33.052708,56.618145,161.315582
45.911366,32.917274,56.552124,161.974686
45.112514,32.845112,56.342880,162.421967
45.489311,33.042801,56.165840,162.801727
46.044025,33.139793,55.967312,163.044189
46.154125,33.304565,55.723454,162.982590
46.064819,33.299889,55.538605,162.729843
46.107681,33.339348,55.328571,162.727814
46.213810,33.408478,55.192928,162.750275
46.000252,33.360168,55.078285,162.674164
46.012249,33.372829,54.952984,162.673813
45.729477,33.298435,54.803650,162.578995
45.409184,33.277752,54.612442,162.556976
45.247040,33.182133,54.420475,162.962265
45.269882,33.011147,54.195560,164.274826
46.085949,32.839832,53.929840,166.983215
45.847279,32.744812,54.035500,170.209305
44.654137,32.428532,54.836315,172.755005
46.508942,32.200317,55.092979,174.287247
47.272388,32.446487,54.956913,172.436035
48.076611,32.641987,54.398457,168.289795
45.946957,32.855087,54.903172,167.681183
45.303612,33.078373,54.929359,167.832458
45.254932,32.873760,54.429306,169.978088
46.637096,32.215954,54.091312,172.339676
47.872440,32.082829,54.640068,173.990646
48.204670,32.675564,55.179047,173.883575
47.395653,32.997963,55.158813,173.005035
46.558983,33.043209,55.244602,172.074661
46.447258,32.960297,55.476582,171.950211
47.022854,32.803867,55.715927,172.922836
47.700268,33.010986,56.075729,173.795898
47.465218,33.125153,55.939953,174.955658
47.477959,33.269829,56.190868,175.609253
47.317154,33.458591,56.188881,175.937973
47.018890,33.580215,55.922813,175.925186
46.968575,33.365517,55.864487,176.303024
47.260563,33.226086,56.207500,177.128494
47.533882,33.283066,56.464893,177.952377
47.040272,33.132671,56.442291,178.458389
47.868412,33.178211,56.354092,178.025360
47.239712,33.456612,56.473946,178.698395
47.177818,33.484848,56.419170,178.828522
46.930748,33.371006,56.506496,179.011673
47.054359,33.421398,56.567291,178.589478
46.863983,33.256516,56.584755,178.390945
46.606724,33.068924,56.693779,179.069031
46.700710,32.623692,56.816189,179.483566
46.955307,32.462769,57.214260,180.180527
47.000221,32.727459,57.253666,180.995453
46.611019,32.806805,56.717007,181.233017
44.883854,33.023685,56.473789,181.249084
45.824715,33.052116,57.447666,181.088486
46.325848,33.414383,57.250809,181.677475
45.576733,33.023941,56.941799,180.445679
45.190708,33.250042,57.422516,181.049850
44.973648,33.142849,57.516514,181.193604
44.780502,32.937347,56.943985,181.068130
45.334145,32.923573,56.828785,179.727402
45.733498,33.175213,57.186920,179.425476
45.977360,33.491825,57.117027,179.257614
45.557419,33.388489,57.527241,179.317596
44.763252,33.327526,57.770599,180.833557
45.489250,33.625870,57.723495,182.276840
47.849396,33.489841,57.777485,181.771072
48.772213,33.575981,57.834991,181.521729
47.597614,33.572739,57.965416,183.312500
47.981560,35.128536,57.779541,183.501389
48.878029,35.279919,58.186329,183.263718
47.808331,33.475311,58.120316,182.239899
45.181324,34.638470,56.783577,182.388519
40.013985,32.237152,56.636059,179.387054
