cpu_util_percent,mem_util_percent,assigned_mem_percent,cycles_per_instruction
45.804787,33.212429,57.946667,158.067322
38.658249,32.256680,58.150356,162.278503
40.863712,31.971071,57.909424,161.340622
41.194889,32.828842,58.982193,161.201660
41.612160,32.516834,58.235180,160.570465
42.467136,32.362762,58.261528,159.648758
43.189865,32.928173,58.266232,161.967377
42.569057,33.023643,58.171551,163.994019
40.695610,32.595943,58.053619,164.531601
37.946022,31.948208,58.073479,163.911469
36.498337,31.481377,58.195240,162.798264
40.077808,32.314480,59.274578,163.551193
43.007954,33.457047,60.152485,165.312881
42.000874,33.459305,60.831394,165.990402
42.255131,33.164871,61.034382,164.949127
43.307693,33.120636,61.104839,163.545364
45.147945,34.047413,61.352539,163.466141
45.408016,34.423145,61.831928,163.398682
45.014679,34.256351,62.238480,163.058456
45.550095,34.220421,62.763264,164.033127
46.258480,34.338158,63.310093,165.599167
46.438770,34.333229,63.545013,165.942169
46.035542,34.145885,63.334343,164.775284
46.844543,34.141674,63.445896,164.299896
47.316628,34.370911,63.688152,164.089203
46.292446,34.050278,63.122181,162.976364
46.961769,33.973732,63.115368,162.702530
47.807678,34.398788,63.503376,162.692810
47.510170,34.468807,63.391125,162.207214
47.201405,34.327534,63.330696,161.904190
47.674084,34.492916,63.505394,161.740112
48.161022,34.736469,63.700424,161.395752
47.884346,34.654209,63.726643,160.405701
47.662575,34.959751,63.698986,159.238083
48.951450,35.843681,64.244072,159.141541
48.698956,35.433765,64.405724,160.231308
48.622974,33.118824,61.840195,157.231979
43.387543,33.821060,61.376442,155.494995
47.347286,35.137062,63.463219,154.966248
46.942646,34.449406,63.409637,153.053528
45.764427,35.122055,62.563061,155.168915
49.663170,37.150139,62.955292,158.681305
54.937592,38.164589,63.112946,162.255585
53.177696,35.860062,59.666275,166.173706
49.619831,34.125652,58.364819,167.271957
49.013687,32.666679,56.260727,164.219849
47.181480,33.363758,55.964848,161.726501
47.702148,33.398392,56.193832,160.711853
46.915550,33.055710,56.553291,161.226456
45.928211,32.890278,56.497707,161.874741
45.317566,32.887691,56.337357,162.436462
45.483433,33.087242,56.121548,162.875000
45.766403,33.141251,55.886127,163.019760
46.204044,33.315460,55.710480,162.997650
46.176533,33.382385,55.449280,162.838776
46.083061,33.345287,55.266068,162.579147
46.271126,33.401672,55.071644,162.652267
46.143440,33.411701,54.981739,162.508560
46.028549,33.354385,54.850613,162.441452
45.873314,33.307045,54.711514,162.406937
45.569595,33.203636,54.517159,162.461502
45.339241,33.090927,54.295471,163.053391
45.578819,32.952480,54.026798,164.761276
46.200008,32.835293,53.739727,167.825012
45.425835,32.658695,53.914162,171.045105
44.458496,32.381126,54.829956,172.800659
46.828655,32.412922,55.054035,173.895782
48.114635,32.429016,54.496929,171.790009
46.781052,32.509079,54.294628,168.231171
46.216110,32.949741,54.548870,167.167389
45.002167,32.957993,54.811050,168.120499
45.172527,32.833214,54.415653,169.474991
46.534370,32.080158,54.228394,172.462753
48.074589,32.146233,54.608128,174.169586
48.149303,32.630322,54.987862,173.894608
47.087608,32.968132,54.929714,172.838409
46.488911,33.000607,55.197235,172.405350
46.875908,33.140156,55.516903,172.264709
