cpu_util_percent,mem_util_percent,assigned_mem_percent,cycles_per_instruction
46.106171,32.510712,56.558224,157.849655
35.389816,31.937330,59.359337,161.849594
39.794643,32.166374,59.626064,161.295654
41.534023,32.743694,60.657440,162.679153
42.964828,33.354160,60.733482,164.077560
41.645596,33.117638,60.941669,163.519730
41.885647,33.769455,60.758183,164.398087
43.420113,34.320255,61.259674,164.332962
44.136639,34.410137,61.920406,165.474197
43.845146,34.086452,62.154831,165.641327
45.206764,34.084637,61.749084,165.362686
46.764320,34.359303,62.394978,166.367813
47.199551,34.579350,63.087570,166.892532
46.619148,34.352215,63.119568,165.986450
46.449360,34.110741,63.069164,164.383270
47.170841,34.231968,63.167873,163.493500
46.759029,34.252846,62.962105,162.766418
47.243923,34.241089,62.922657,162.221344
48.029476,34.556740,63.222218,161.691986
47.718750,34.666660,63.157776,160.994263
47.350311,34.617470,63.045479,160.616806
47.882881,34.827713,63.261669,160.565033
48.031662,34.946598,63.470112,160.047043
47.749207,34.980087,63.702160,159.396683
48.345886,35.326088,64.087196,159.383484
48.471535,34.813118,63.910637,160.016113
47.806248,32.710896,61.522690,157.360016
43.368057,34.132671,61.359653,155.389328
48.037727,34.935486,63.701912,154.375748
46.349773,34.383842,63.116390,153.330307
46.699863,35.602268,62.480499,156.074249
51.525875,37.454285,63.446514,159.810928
54.658649,37.600727,62.425884,163.849686
52.607075,35.330208,58.538464,166.596024
48.345139,33.337872,58.363651,167.343750
48.338505,32.859322,55.534649,162.540131
47.529854,33.059547,56.085964,161.364304
47.864098,33.606350,55.957893,160.701538
46.371403,32.944298,56.329147,161.212814
45.573044,32.734089,56.384071,161.865463
45.589626,32.971462,56.236881,162.592056
45.551685,33.135269,56.007084,163.066299
45.513954,33.161064,55.715187,163.112488
46.084385,33.351101,55.582157,162.974548
46.160576,33.410980,55.335716,162.863602
46.201942,33.429764,55.124226,162.592010
46.122192,33.389282,54.951359,162.463531
46.253395,33.467587,54.844067,162.396088
45.992802,33.361023,54.721485,162.278183
45.819561,33.308624,54.581032,162.294785
45.622566,33.123413,54.354416,162.680023
45.399513,32.944698,54.093323,163.871933
46.130367,32.869381,53.760345,166.530502
45.767082,32.762794,53.687977,169.870682
44.185246,32.489052,54.389931,172.155777
45.467175,32.384521,55.076694,173.096817
47.864323,32.606976,54.777966,172.518463
48.021862,32.599945,54.152546,169.344604
45.729656,32.699078,54.283531,167.320984
45.568169,33.078022,54.463661,166.950348
45.121902,32.965790,54.595383,168.952911
46.062637,32.497837,54.250217,170.770645
47.475334,31.962057,54.444462,173.488022
48.389782,32.424503,54.855431,174.193878
47.485161,32.831638,54.817551,173.157196
46.335751,32.963051,54.869320,172.291931
46.617096,33.014961,55.342995,172.525116
47.347412,33.211426,55.693401,172.900528
47.254036,33.120800,55.821308,173.365906
47.203537,32.916000,55.859928,174.282150
47.709679,33.175667,56.163754,174.848282
47.550308,33.303425,56.056950,175.888412
47.606804,33.409618,56.296730,176.598923
47.496590,33.534550,56.270477,177.018661
47.269100,33.601978,55.987682,176.975113
47.251228,33.382889,55.892422,177.250061
47.446884,33.243877,56.189800,178.051392
47.615543,33.302738,56.462944,178.859909
47.102333,33.118500,56.422028,179.188477
47.854492,33.160160,56.332687,178.593491
47.196823,33.420631,56.472652,179.080765
47.148155,33.453316,56.408134,179.068268
46.875057,33.323467,56.486996,179.175049
46.981480,33.396328,56.557194,178.695145
46.768608,33.239563,56.595982,178.478622
46.480988,33.061337,56.693058,179.158737
46.585903,32.585602,56.783882,179.496338
46.811745,32.461853,57.137310,180.234238
46.926182,32.726910,57.180187,181.033264
46.588245,32.789181,56.661095,181.187912
44.935913,33.053131,56.414154,181.286362
45.844601,33.034740,57.347832,181.104385
46.371353,33.473289,57.101719,181.594254
45.585278,32.951420,56.874245,180.261856
45.252762,33.247673,57.364124,180.934540
44.976971,33.134548,57.453037,181.118591
44.785263,32.890823,56.893936,180.965408
45.359070,32.899738,56.778118,179.648804
45.751072,33.164009,57.104782,179.319565
45.960564,33.459923,57.021275,179.176834
45.498367,33.369194,57.394619,179.323563
44.689240,33.291260,57.636280,180.813461
45.420647,33.618549,57.605015,182.272614
47.794445,33.499432,57.672634,181.754379
48.851528,33.585209,57.756550,181.515717
47.512161,33.593327,57.843422,183.533585
47.993454,35.255745,57.666931,183.597198
48.883850,35.228989,58.109470,183.267853
47.771770,33.378937,57.979946,182.295395
45.209743,34.760841,56.597160,182.497620
39.707706,32.089222,56.433414,179.160614
39.255947,33.584393,57.432987,172.773621
41.040051,35.342476,58.390396,169.035706
41.345898,35.298695,58.338341,171.495499
39.607738,33.733326,59.137512,170.909653
38.198559,33.488632,60.059830,168.068558
37.146858,33.514023,60.169827,165.965393
37.487465,33.042484,60.517006,164.012924
37.629818,32.845554,61.117855,164.241745
37.966465,32.963230,61.428165,164.424316
38.604275,33.033222,62.040688,164.941422
38.808491,33.952747,62.915112,165.490494
39.484913,35.137211,63.518478,164.620346
40.027790,35.113388,65.006523,165.094818
40.961666,37.329906,67.057114,168.807968
45.106144,38.092960,65.182022,167.139282
44.753208,35.378464,62.423191,165.846191
41.899475,30.617043,53.917141,145.951370
46.329700,34.063904,56.437344,148.794205
47.398872,33.539932,59.035538,150.500320
54.660213,36.490993,62.352566,154.832748
51.456154,36.647137,61.823189,159.440460
49.375946,37.159821,60.155319,159.209625
50.260479,36.728928,60.360680,159.555206
51.758099,36.486023,60.212452,162.621994
50.018993,35.712479,60.203060,162.579330
49.440376,35.256939,60.576775,162.173721
50.027912,35.059097,60.775200,162.964905
50.794083,34.653854,60.848660,163.103241
51.042362,34.551449,61.026146,162.029297
