cpu_util_percent,mem_util_percent,assigned_mem_percent,cycles_per_instruction
45.560028,35.655369,61.184490,157.544647
47.455357,35.481350,58.989868,159.827988
45.503223,33.336235,57.760746,161.288071
45.767334,33.475296,57.775867,159.796646
44.637024,34.191216,58.522308,160.383392
44.468941,33.922737,57.981327,158.849884
44.551033,33.482086,57.526413,157.194443
44.577568,33.494869,57.567684,157.519394
44.390659,33.425789,57.408241,157.363113
44.656548,33.204556,57.308582,156.737686
45.184574,33.375248,57.430584,157.229660
45.181992,33.738567,57.613586,157.962448
44.621498,33.899429,57.797104,157.953140
43.997971,33.664284,57.587719,156.928452
44.148590,33.392181,57.308029,155.963501
44.602833,33.434246,57.250019,156.239761
44.446312,33.791168,57.435589,156.899872
43.824448,34.015297,57.610699,157.120575
43.367577,33.631687,57.314453,156.367844
43.740685,33.303165,57.381821,155.900467
43.909843,33.360584,57.291485,156.899719
43.820213,33.440311,57.296017,157.691162
43.710964,33.314224,57.360550,158.116928
43.614838,33.165188,57.444061,158.728210
43.506927,33.085651,57.496651,159.945602
43.119701,33.024273,57.565594,161.777191
42.241154,32.853149,57.610126,163.778793
40.405998,32.581299,57.540005,164.687729
37.854977,32.016514,57.485386,163.481644
38.879818,31.610126,58.063408,163.149353
42.681946,32.466812,58.888924,165.130157
42.968239,33.333214,59.389675,166.243118
39.609539,33.066090,59.911598,165.888794
39.818359,32.919704,60.083031,164.401520
41.343536,32.961838,60.521828,162.738144
42.977997,33.779362,60.841854,161.534485
43.637436,34.238186,61.246288,160.710327
43.904030,34.339188,61.792664,160.467148
44.067249,34.359020,62.333916,160.875900
43.780254,34.201004,62.559528,161.024567
43.990719,34.076122,62.837555,161.750443
44.684258,34.181366,63.285309,163.281876
45.614094,34.351227,63.583744,164.345367
43.919552,33.943829,63.121632,163.562485
45.215401,33.715977,63.127651,163.630157
46.661095,34.309235,63.544170,164.311401
46.302620,34.282162,63.367424,163.782150
45.933136,33.838680,63.066307,162.974167
46.533825,33.889561,63.153957,162.800110
47.069012,34.115498,63.220230,163.033600
47.171604,34.126308,63.324829,163.047302
47.650570,34.197468,63.493385,162.523529
47.820988,34.292995,63.475769,161.640320
47.779049,34.370365,63.286552,160.499313
48.532322,34.906254,63.405727,159.333160
48.867462,35.780426,64.033463,158.933838
48.361961,35.916988,64.584755,160.510529
49.198399,33.608681,62.132748,156.648483
44.250469,33.238312,61.308914,155.235336
45.407310,35.064610,62.543362,155.050766
47.410446,34.095688,63.088314,153.406769
44.368111,34.350605,62.833382,154.145233
46.998821,35.966976,62.187206,157.279388
52.845997,38.062077,63.314770,160.482452
53.315422,36.903614,62.111023,164.756409
52.430256,35.222874,58.652214,166.152847
48.880547,33.263447,57.625580,166.993439
47.434597,33.113892,55.374001,162.153244
47.478912,33.186142,55.874809,161.139954
47.347633,33.416847,56.428101,160.809235
46.867840,32.975601,56.492542,161.677719
45.453041,32.907627,56.336033,162.157272
45.665447,33.013695,56.130577,162.657516
45.785641,33.113041,55.947460,162.979385
46.359028,33.258244,55.716129,163.021515
46.268295,33.330921,55.492817,162.835266
46.256954,33.330063,55.284836,162.607468
46.267696,33.355301,55.091629,162.620010
46.331203,33.412766,54.972542,162.570923
46.123451,33.354149,54.862453,162.455673
46.011765,33.350258,54.724144,162.384354
45.735874,33.248348,54.550446,162.325241
45.424644,33.167919,54.343029,162.517960
45.483383,33.025028,54.101696,163.428589
45.948742,32.876175,53.810181,165.544571
46.657658,32.752041,53.566914,168.682449
44.659691,32.446812,54.210110,170.802505
45.665047,32.209087,55.020226,172.317413
48.249039,32.235527,54.709900,172.550552
47.330723,32.449100,54.404686,169.124725
46.847336,32.802624,54.391716,166.897751
45.465549,32.870670,54.748070,167.455307
45.299644,32.981213,54.501232,168.258514
46.196209,32.361217,54.179211,171.018417
47.756577,32.031029,54.226387,173.429382
48.339260,32.364429,54.713665,173.875977
47.689587,32.828999,54.721474,172.796753
46.807682,32.939850,54.869724,172.075211
46.939404,33.029133,55.223389,171.850204
47.268078,33.066708,55.509144,172.005905
47.344254,32.839790,55.631611,173.022675
47.806927,32.978848,55.928864,173.757385
47.748135,33.139351,55.864002,174.809570
47.704815,33.280212,56.078503,175.679276
