cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
33.783871,85.623199,41.671482,32.975616,8.909172
37.708492,87.039787,37.403393,29.340509,10.456573
40.852779,88.735794,37.393040,29.510664,4.799812
34.406479,86.794472,36.567699,29.117369,5.619425
36.569134,86.477722,37.496693,30.068083,2.957562
40.426590,84.370399,37.395023,29.973576,6.277459
41.268547,88.406998,37.331879,29.834650,9.273191
42.446705,89.541229,38.323269,30.526060,12.908760
39.145092,86.052536,37.448681,29.714312,11.387162
38.476059,86.451820,37.703564,30.139919,7.306656
40.477875,84.131279,37.384827,29.894640,6.604221
48.885639,86.004845,37.924183,30.433580,10.596620
41.567089,86.196373,37.931213,30.390734,10.045074
34.488464,84.277382,38.020920,30.384834,8.470052
38.391586,85.868912,38.060333,30.427652,7.987060
36.614735,86.998428,37.810242,30.122093,5.938698
39.880302,86.547798,38.161102,30.438148,6.868643
50.505909,89.056969,38.188908,30.413872,11.118383
50.684990,89.529922,38.411030,30.550230,15.412086
45.867184,87.507233,38.289352,30.427483,16.078556
44.925968,88.072739,38.068241,30.207439,14.449280
53.799110,91.630173,37.627045,29.804651,12.462367
59.232845,91.402496,36.689236,28.729549,8.116339
51.943932,88.156258,36.008263,28.133762,13.046442
46.418514,86.297531,37.519516,29.632673,12.875053
63.761967,83.906166,38.254513,30.605383,9.818085
71.403847,88.725243,39.268032,31.586081,8.957748
68.138390,84.325645,37.904144,30.289406,6.108494
61.036808,87.757385,37.578144,29.880140,11.489065
53.614159,88.503365,36.875111,29.038166,12.239955
59.344185,88.272614,36.650143,28.894394,9.806619
58.393620,88.929428,36.962391,29.076220,11.574611
52.469154,87.425217,37.284477,29.279076,9.356409
56.104362,88.256958,37.842350,29.847393,11.979589
55.818085,87.591522,37.496891,29.515305,12.206222
54.593636,86.920433,37.715912,29.709656,15.234767
53.284634,86.495117,38.035503,29.980810,15.853329
55.048805,85.925308,38.563572,30.483511,16.598906
51.775085,85.326950,38.235733,30.335938,12.967488
47.502647,85.281975,38.439945,30.668755,12.355338
46.146164,85.238426,38.458332,30.764183,11.691280
42.950745,85.690109,38.240623,30.530722,9.721022
49.205318,86.256424,38.012115,30.319859,9.668468
56.291260,86.609169,37.630535,29.941425,9.718791
53.704521,86.333328,37.716274,29.912735,9.682550
49.611839,86.096718,38.041023,30.123550,11.073100
50.303116,85.363716,38.222324,30.259678,12.504683
52.619614,84.958733,38.045902,30.123714,13.749111
56.323257,85.205605,38.181755,30.354353,16.245361
54.968071,85.130417,38.114040,30.389023,14.280860
47.705311,84.598686,37.969833,30.317097,9.450587
45.780186,85.395798,38.047112,30.414663,7.908469
49.511837,86.457481,38.073494,30.452559,7.645641
55.422440,86.434814,38.089592,30.469292,7.105419
57.150433,86.677856,38.101173,30.473509,7.623760
53.314240,85.733162,38.321972,30.562658,9.420640
47.914864,84.063141,38.599926,30.647654,9.986023
48.521896,83.138794,38.727211,30.620979,11.105605
52.567631,83.410759,38.465179,30.222162,12.007563
54.547535,84.091698,38.126408,29.773100,13.557658
52.341969,84.143005,37.837414,29.459696,14.058581
45.597717,83.609451,37.936283,29.679134,12.012086
46.048561,83.200462,38.246601,30.021219,8.949868
55.032204,84.794044,38.429150,30.128498,9.552319
60.231281,86.004311,38.245831,29.857443,11.256369
57.134644,85.472519,38.257038,29.812119,12.375747
52.031830,85.088860,38.156857,29.769697,13.182150
49.481945,85.018486,38.184174,29.891142,13.198318
57.147125,85.254906,38.338284,30.142042,17.274303
50.804367,86.052048,38.201790,30.116310,15.213084
45.613529,87.340836,38.576653,30.559187,10.714446
48.638443,86.362320,38.159695,30.222654,6.772312
55.619431,86.827515,38.120956,30.202616,9.933858
58.657219,86.874809,38.230110,30.293762,12.199908
55.749535,86.361893,38.563622,30.571941,11.772958
55.796455,85.564079,38.644371,30.625475,11.025269
58.556618,85.716148,38.348080,30.363642,12.548671
58.359539,86.430092,37.794846,29.924225,13.269129
53.856316,86.949051,37.564865,29.825647,10.765095
48.684895,87.040627,37.506618,29.875669,8.005698
45.792240,86.500359,37.506950,29.914520,6.726099
47.400108,86.025948,37.532463,29.960438,6.132270
47.634972,85.292999,37.894409,30.296057,5.063917
47.061462,84.715080,38.347603,30.679832,3.931467
49.291092,85.172920,38.774628,30.938082,4.619851
