cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
38.126095,84.599762,38.713844,30.692106,11.282785
40.961712,86.776848,36.492107,28.812094,14.115418
44.145412,89.202782,36.991322,29.307026,6.547914
45.743397,89.929077,35.646385,28.587015,7.756607
37.604305,82.914246,38.068623,30.572128,8.834512
44.506973,85.146805,37.394699,30.047218,12.165249
60.361725,91.101387,38.554905,31.061720,16.276487
58.076630,90.410088,38.522396,30.565031,15.881940
53.372250,88.761406,38.185558,30.165983,11.476849
50.897205,89.387177,38.356449,30.301317,11.383340
58.457973,89.858849,37.466652,29.291901,15.949058
54.533768,86.057419,37.221069,29.223185,9.166563
56.678432,80.612732,38.453072,30.591064,7.562418
69.200012,85.553757,38.376526,30.749088,9.207312
67.781372,86.445786,38.033962,30.495823,9.979808
64.361549,90.449028,37.382984,29.758217,13.956968
55.571350,89.656548,36.338890,28.645128,11.166752
53.222095,87.673355,36.282917,28.529005,9.879167
55.876568,86.413918,36.753723,28.954933,9.697105
58.169640,86.313591,37.179485,29.383896,10.514944
57.479130,87.316505,37.200539,29.414040,13.213293
55.001854,87.434853,37.557884,29.749334,14.535596
54.634483,86.934845,37.655754,29.887028,14.762663
53.934864,85.840263,37.553288,29.829145,13.567751
52.012661,86.183830,37.713379,30.008423,13.735868
52.412624,85.095825,38.258808,30.614695,12.844056
44.733463,84.217194,38.268612,30.709181,8.728008
48.427391,84.874580,38.521816,30.934101,11.649212
54.560631,85.241005,38.102505,30.636839,11.719797
46.218239,84.569992,38.170212,30.627584,8.136572
51.231709,85.241051,38.064922,30.490463,10.381077
54.829941,85.056854,37.706360,30.074471,8.589480
53.936146,84.708282,37.774357,30.026018,8.476437
52.786045,84.781181,37.811020,29.945871,9.546816
53.245583,84.904846,38.039513,30.077763,11.041855
53.496227,84.690521,38.237568,30.229416,12.371352
53.878933,84.735313,38.192860,30.203646,14.168391
56.451691,85.377846,38.121120,30.230314,16.569443
54.054474,85.047066,37.909451,30.166759,13.944103
45.872791,83.920265,37.590656,29.997412,8.094070
44.678173,84.796730,37.811485,30.224834,6.971629
50.626896,86.108025,37.889965,30.318096,6.712048
56.145237,86.160439,37.884277,30.315004,5.973639
57.611443,86.849426,37.835972,30.251909,8.521107
53.932938,85.644089,38.139820,30.426907,11.169719
45.687122,84.417709,38.390709,30.525822,10.898264
45.898575,82.877739,38.557274,30.564095,11.374573
51.888432,83.471664,38.387077,30.274897,9.871702
55.685978,84.058266,38.171413,29.909481,11.446477
53.836571,84.277618,37.865383,29.489225,12.640321
49.239765,84.129921,37.800709,29.433069,13.556102
47.151150,83.638374,37.866776,29.581453,11.904689
50.487453,83.956718,38.292728,30.019995,9.665305
55.467773,85.163628,38.212479,29.924141,9.135471
58.167442,85.130898,38.252789,29.851231,10.650627
56.607559,84.615097,38.211391,29.762024,12.322854
52.585644,84.457451,38.142361,29.740440,13.136411
51.204353,84.882751,38.110371,29.815845,13.355330
58.166115,85.462593,38.234715,30.034060,15.797449
51.908821,86.338150,38.052349,29.988949,15.084968
45.165524,87.717667,38.531681,30.526628,11.800509
46.303146,86.225632,38.076984,30.162100,6.565795
53.450279,86.379341,38.046104,30.179567,9.234241
59.305576,86.971169,38.102425,30.246082,12.399060
56.740620,86.769455,38.620621,30.682232,12.515345
54.637966,85.960327,38.771378,30.803413,10.917887
57.393284,85.948013,38.474136,30.542187,12.230704
58.623230,86.573090,37.841881,30.020195,13.074794
53.722553,87.159767,37.496117,29.825026,10.471468
47.426662,87.187248,37.414715,29.852718,7.476586
45.725235,86.261475,37.442879,29.910727,6.265748
47.787548,85.937157,37.434662,29.938314,5.505491
47.706310,85.404388,37.807804,30.280825,4.547029
47.926567,84.911453,38.384319,30.754513,3.890669
49.725941,85.255836,38.798359,30.982113,4.621840
49.562614,85.973091,38.542225,30.561869,6.845313
47.420494,85.808334,38.239418,30.121576,11.737377
57.774368,87.986626,38.211327,29.926668,20.273846
59.860691,87.984856,38.477489,30.195198,15.398035
49.031250,86.049316,38.285381,30.448818,3.573330
45.446823,86.268410,38.641342,30.821474,6.115162
55.424370,86.938255,39.155476,31.273184,14.666503
47.396618,86.739265,38.772449,30.789007,9.798954
42.988304,87.789574,38.733112,30.701715,6.045769
49.819443,88.309952,38.092453,30.294455,8.197366
44.814568,85.690613,37.851357,30.174986,9.778758
